ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0000082	6178	64	153	1	0.8007669303420168	1.0	4.2791521454362524E-154	"G1/S transition of mitotic cell cycle"
GO:0000083	6178	27	153	1	0.49263725524188323	1.0	5.114450318230899E-75	"regulation of transcription involved in G1/S transition of mitotic cell cycle"
GO:0000086	6178	32	153	1	0.5526945117155886	1.0	1.405935873923537E-86	"G2/M transition of mitotic cell cycle"
GO:0016479	6178	9	153	1	0.20215596770206556	1.0	2.78396485469723E-29	"negative regulation of transcription from RNA polymerase I promoter"
GO:0000096	6178	52	153	1	0.7300426449173945	1.0	7.516769299407848E-130	"sulfur amino acid metabolic process"
GO:0000097	6178	42	153	1	0.6524316842831058	1.0	9.83394769132953E-109	"sulfur amino acid biosynthetic process"
GO:0016482	6178	79	153	1	0.8638320195905358	1.0	4.922224260320552E-183	"cytosolic transport"
GO:0016485	6178	47	153	2	0.32524276220228576	1.0	2.084483341804701E-119	"protein processing"
GO:0000104	6178	10	153	1	0.2219436378173774	1.0	4.5128300449227395E-32	"succinate dehydrogenase activity"
GO:0016491	6178	333	153	9	0.4431370086106211	1.0	0.0	"oxidoreductase activity"
GO:0000109	6178	22	153	2	0.10197834347360614	1.0	4.659831018001235E-63	"nucleotide-excision repair complex"
GO:0032879	6178	147	153	5	0.2995271104391086	1.0	5.534815809084123E-301	"regulation of localization"
GO:0000111	6178	4	153	1	0.09546396246795157	1.0	1.6490790983396384E-14	"nucleotide-excision repair factor 2 complex"
GO:0032880	6178	65	153	4	0.07669653116697198	1.0	4.54931124389748E-156	"regulation of protein localization"
GO:0000112	6178	7	153	1	0.16106847098200971	1.0	1.4722174544616286E-23	"nucleotide-excision repair factor 3 complex"
GO:0032881	6178	15	153	1	0.31380196096041124	1.0	1.8246014326231625E-45	"regulation of polysaccharide metabolic process"
GO:0000117	6178	7	153	1	0.16106847098200971	1.0	1.4722174544616286E-23	"regulation of transcription involved in G2/M transition of mitotic cell cycle"
GO:0032886	6178	27	153	2	0.14325977590147787	1.0	5.114450318230899E-75	"regulation of microtubule-based process"
GO:0000118	6178	33	153	1	0.5638298419652185	1.0	7.548956042874796E-89	"histone deacetylase complex"
GO:0000120	6178	8	153	1	0.18186842624683183	1.0	1.908562572615925E-26	"RNA polymerase I transcription factor complex"
GO:0000122	6178	147	153	1	0.9760350755112998	1.0	5.534815809084123E-301	"negative regulation of transcription from RNA polymerase II promoter"
GO:0000123	6178	50	153	1	0.7160390152879337	1.0	1.0642026561407865E-125	"histone acetyltransferase complex"
GO:0000124	6178	20	153	1	0.39487785630168265	1.0	3.8241685939355216E-58	"SAGA complex"
GO:0000126	6178	3	153	1	0.07248255865846773	1.0	2.5457658580480047E-11	"transcription factor TFIIIB complex"
GO:0000128	6178	9	153	1	0.20215596770206556	1.0	2.78396485469723E-29	"flocculation"
GO:0000131	6178	60	153	2	0.44026410660117316	1.0	3.9276028946387107E-146	"incipient cellular bud site"
GO:0000139	6178	144	153	3	0.6980480159907368	1.0	3.905394802944165E-296	"Golgi membrane"
GO:0000149	6178	28	153	1	0.5052573982984532	1.0	2.3281516649334116E-77	"SNARE binding"
GO:0000150	6178	7	153	1	0.16106847098200971	1.0	1.4722174544616286E-23	"recombinase activity"
GO:0000151	6178	84	153	4	0.1542409644864407	1.0	2.1643461334368525E-192	"ubiquitin ligase complex"
GO:1900735	6178	2	153	1	0.0489211825130548	1.0	5.2408833131183764E-8	"positive regulation of flocculation"
GO:0000166	6178	901	153	24	0.3824274276356658	1.0	0.0	"nucleotide binding"
GO:0032940	6178	67	153	2	0.49771911940962094	1.0	5.384267735282281E-160	"secretion by cell"
GO:0032947	6178	25	153	1	0.4664296309887158	1.0	2.7578147748486836E-70	"protein complex scaffold"
GO:0016567	6178	132	153	7	0.044882029617372865	1.0	1.8567830572986262E-276	"protein ubiquitination"
GO:0000183	6178	32	153	1	0.5526945117155886	1.0	1.405935873923537E-86	"chromatin silencing at rDNA"
GO:0016568	6178	245	153	3	0.9464948486468545	1.0	0.0	"chromatin modification"
GO:0016569	6178	121	153	2	0.8069971568963747	1.0	5.3615388822973385E-258	"covalent chromatin modification"
GO:0016570	6178	121	153	2	0.8069971568963747	1.0	5.3615388822973385E-258	"histone modification"
GO:0016571	6178	30	153	1	0.5295696065634943	1.0	5.356127570444337E-82	"histone methylation"
GO:0032956	6178	41	153	3	0.08019996433669882	1.0	1.436927071006873E-106	"regulation of actin cytoskeleton organization"
GO:0016575	6178	24	153	1	0.4528258538786612	1.0	6.788636849792917E-68	"histone deacetylation"
GO:0016578	6178	5	153	1	0.11787957855841712	1.0	1.3355029950948291E-17	"histone deubiquitination"
GO:0016579	6178	26	153	3	0.025517352289819814	1.0	1.1653369762157367E-72	"protein deubiquitination"
GO:0032970	6178	41	153	3	0.08019996433669882	1.0	1.436927071006873E-106	"regulation of actin filament-based process"
GO:0016591	6178	78	153	2	0.5800940550152394	1.0	3.8007048086160445E-181	"DNA-directed RNA polymerase II, holoenzyme"
GO:0000209	6178	29	153	2	0.16062694209660489	1.0	1.0978276143602658E-79	"protein polyubiquitination"
GO:0032984	6178	88	153	2	0.6460746074008127	1.0	8.791518537120072E-200	"macromolecular complex disassembly"
GO:0000217	6178	18	153	2	0.07196506104780452	1.0	3.8180740768516367E-53	"DNA secondary structure binding"
GO:0032989	6178	107	153	4	0.27317689931608663	1.0	7.394581686290755E-234	"cellular component morphogenesis"
GO:0032991	6178	2129	153	56	0.3140756175916536	1.0	0.0	"macromolecular complex"
GO:0032993	6178	65	153	3	0.21729280360701703	1.0	4.54931124389748E-156	"protein-DNA complex"
GO:0000226	6178	106	153	4	0.2676563429619684	1.0	4.196252336365329E-232	"microtubule cytoskeleton organization"
GO:0000228	6178	308	153	13	0.0411247324692814	1.0	0.0	"nuclear chromosome"
GO:0016614	6178	83	153	3	0.33857626979317285	1.0	1.5704392480038462E-190	"oxidoreductase activity, acting on CH-OH group of donors"
GO:0016615	6178	4	153	1	0.09546396246795157	1.0	1.6490790983396384E-14	"malate dehydrogenase activity"
GO:0016616	6178	76	153	3	0.29080532358199374	1.0	2.355873899886469E-177	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
GO:0016624	6178	5	153	1	0.11787957855841712	1.0	1.3355029950948291E-17	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"
GO:0016627	6178	30	153	1	0.5295696065634943	1.0	5.356127570444337E-82	"oxidoreductase activity, acting on the CH-CH group of donors"
GO:0016628	6178	11	153	1	0.2412436740388967	1.0	8.048172907631841E-35	"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"
GO:0000245	6178	29	153	1	0.5175656288803114	1.0	1.0978276143602658E-79	"spliceosomal complex assembly"
GO:0033013	6178	18	153	1	0.3636573940609403	1.0	3.8180740768516367E-53	"tetrapyrrole metabolic process"
GO:0033014	6178	17	153	1	0.3474522644477547	1.0	1.3068419104069593E-50	"tetrapyrrole biosynthetic process"
GO:0098552	6178	29	153	2	0.16062694209660489	1.0	1.0978276143602658E-79	"side of membrane"
GO:0098562	6178	21	153	2	0.09418383881389722	1.0	1.3041172535385284E-60	"cytoplasmic side of membrane"
GO:0033036	6178	875	153	24	0.3258930438754419	1.0	0.0	"macromolecule localization"
GO:0000271	6178	54	153	3	0.14887525216693015	1.0	5.733472914994473E-134	"polysaccharide biosynthetic process"
GO:0000272	6178	20	153	1	0.39487785630168265	1.0	3.8241685939355216E-58	"polysaccharide catabolic process"
GO:0033043	6178	307	153	9	0.3499635043538868	1.0	0.0	"regulation of organelle organization"
GO:0033044	6178	136	153	3	0.6603687424989179	1.0	4.551439590460273E-283	"regulation of chromosome organization"
GO:0033045	6178	60	153	1	0.7795203789624061	1.0	3.9276028946387107E-146	"regulation of sister chromatid segregation"
GO:0016661	6178	4	153	1	0.09546396246795157	1.0	1.6490790983396384E-14	"oxidoreductase activity, acting on other nitrogenous compounds as donors"
GO:0000278	6178	389	153	12	0.2554636711769511	1.0	0.0	"mitotic cell cycle"
GO:0033046	6178	43	153	1	0.6610982345280848	1.0	6.891456172239944E-111	"negative regulation of sister chromatid segregation"
GO:0016662	6178	2	153	1	0.0489211825130548	1.0	5.2408833131183764E-8	"oxidoreductase activity, acting on other nitrogenous compounds as donors, cytochrome as acceptor"
GO:0033047	6178	57	153	1	0.7621218198976227	1.0	4.384807891559067E-140	"regulation of mitotic sister chromatid segregation"
GO:0000280	6178	352	153	12	0.16164284488038466	1.0	0.0	"nuclear division"
GO:0033048	6178	42	153	1	0.6524316842831058	1.0	9.83394769132953E-109	"negative regulation of mitotic sister chromatid segregation"
GO:0000281	6178	66	153	1	0.8106143897291638	1.0	4.91173796985331E-158	"mitotic cytokinesis"
GO:0000282	6178	39	153	1	0.6250888402370413	1.0	3.3015311270238543E-102	"cellular bud site selection"
GO:0016667	6178	38	153	1	0.61550784684664	1.0	5.197795158947777E-100	"oxidoreductase activity, acting on a sulfur group of donors"
GO:0098589	6178	37	153	2	0.23296284948803514	1.0	8.39991054501658E-98	"membrane region"
GO:0098588	6178	859	153	18	0.8126634930889274	1.0	0.0	"bounding membrane of organelle"
GO:0016670	6178	4	153	1	0.09546396246795157	1.0	1.6490790983396384E-14	"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor"
GO:0016671	6178	11	153	1	0.2412436740388967	1.0	8.048172907631841E-35	"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor"
GO:0000287	6178	59	153	3	0.17908904601441314	1.0	4.005500352079559E-144	"magnesium ion binding"
GO:0098590	6178	5	153	1	0.11787957855841712	1.0	1.3355029950948291E-17	"plasma membrane region"
GO:0000288	6178	56	153	1	0.7560244230899107	1.0	4.709437528433595E-138	"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
GO:0000290	6178	14	153	1	0.29633593201936836	1.0	7.497895487143899E-43	"deadenylation-dependent decapping of nuclear-transcribed mRNA"
GO:0000295	6178	7	153	1	0.16106847098200971	1.0	1.4722174544616286E-23	"adenine nucleotide transmembrane transporter activity"
GO:0016684	6178	18	153	1	0.3636573940609403	1.0	3.8180740768516367E-53	"oxidoreductase activity, acting on peroxide as acceptor"
GO:0000302	6178	25	153	2	0.12633520315428384	1.0	2.7578147748486836E-70	"response to reactive oxygen species"
GO:0016705	6178	23	153	1	0.43887756258171473	1.0	1.7410024921125108E-65	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
GO:0000322	6178	262	153	3	0.9613344082169671	1.0	0.0	"storage vacuole"
GO:0000323	6178	262	153	3	0.9613344082169671	1.0	0.0	"lytic vacuole"
GO:0000324	6178	262	153	3	0.9613344082169671	1.0	0.0	"fungal-type vacuole"
GO:0016708	6178	1	153	1	0.024765296212312733	1.0	1.6186468112627334E-4	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor"
GO:0098630	6178	13	153	1	0.27842831352323494	1.0	3.3017518341544422E-40	"aggregation of unicellular organisms"
GO:0000329	6178	178	153	2	0.9389994520994871	1.0	0.0	"fungal-type vacuole membrane"
GO:0033107	6178	1	153	1	0.024765296212312733	1.0	1.6186468112627334E-4	"CVT vesicle"
GO:0033110	6178	1	153	1	0.024765296212312733	1.0	1.6186468112627334E-4	"Cvt vesicle membrane"
GO:0000350	6178	10	153	1	0.2219436378173774	1.0	4.5128300449227395E-32	"generation of catalytic spliceosome for second transesterification step"
GO:0098656	6178	69	153	2	0.5134401121116061	1.0	6.765986964551454E-164	"anion transmembrane transport"
GO:0016740	6178	876	153	22	0.507506056929777	1.0	0.0	"transferase activity"
GO:0016741	6178	107	153	3	0.49741552858107535	1.0	7.394581686290755E-234	"transferase activity, transferring one-carbon groups"
GO:0016746	6178	132	153	2	0.8441123617105022	1.0	1.8567830572986262E-276	"transferase activity, transferring acyl groups"
GO:0016747	6178	106	153	1	0.9315270083339738	1.0	4.196252336365329E-232	"transferase activity, transferring acyl groups other than amino-acyl groups"
GO:0000372	6178	8	153	1	0.18186842624683183	1.0	1.908562572615925E-26	"Group I intron splicing"
GO:0016757	6178	103	153	3	0.47204547035031186	1.0	8.123766712065316E-227	"transferase activity, transferring glycosyl groups"
GO:0016758	6178	81	153	2	0.6007859513489208	1.0	8.576110124490997E-187	"transferase activity, transferring hexosyl groups"
GO:0000375	6178	117	153	3	0.5580331194537229	1.0	3.545202153824399E-251	"RNA splicing, via transesterification reactions"
GO:0000376	6178	8	153	1	0.18186842624683183	1.0	1.908562572615925E-26	"RNA splicing, via transesterification reactions with guanosine as nucleophile"
GO:0000377	6178	110	153	2	0.7622878480648791	1.0	4.281446169344395E-239	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
GO:0016763	6178	17	153	1	0.3474522644477547	1.0	1.3068419104069593E-50	"transferase activity, transferring pentosyl groups"
GO:0098687	6178	146	153	6	0.15327865894965043	1.0	2.271157072141809E-299	"chromosomal region"
GO:0000384	6178	13	153	1	0.27842831352323494	1.0	3.3017518341544422E-40	"first spliceosomal transesterification activity"
GO:0016769	6178	22	153	2	0.10197834347360614	1.0	4.659831018001235E-63	"transferase activity, transferring nitrogenous groups"
GO:0000386	6178	14	153	1	0.29633593201936836	1.0	7.497895487143899E-43	"second spliceosomal transesterification activity"
GO:0000387	6178	15	153	1	0.31380196096041124	1.0	1.8246014326231625E-45	"spliceosomal snRNP assembly"
GO:0016772	6178	337	153	6	0.8491852898489151	1.0	0.0	"transferase activity, transferring phosphorus-containing groups"
GO:0016773	6178	198	153	2	0.9601638099641865	1.0	0.0	"phosphotransferase activity, alcohol group as acceptor"
GO:0000393	6178	21	153	1	0.4099125571781823	1.0	1.3041172535385284E-60	"spliceosomal conformational changes to generate catalytic conformation"
GO:0016779	6178	96	153	2	0.692784016218165	1.0	2.4956892467085424E-214	"nucleotidyltransferase activity"
GO:0016780	6178	14	153	1	0.29633593201936836	1.0	7.497895487143899E-43	"phosphotransferase activity, for other substituted phosphate groups"
GO:0000398	6178	109	153	2	0.7578106501185085	1.0	2.3621906183320795E-237	"mRNA splicing, via spliceosome"
GO:0000400	6178	11	153	1	0.2412436740388967	1.0	8.048172907631841E-35	"four-way junction DNA binding"
GO:0016787	6178	984	153	20	0.8632832871632276	1.0	0.0	"hydrolase activity"
GO:0016788	6178	296	153	7	0.605247793393489	1.0	0.0	"hydrolase activity, acting on ester bonds"
GO:0000404	6178	5	153	1	0.11787957855841712	1.0	1.3355029950948291E-17	"heteroduplex DNA loop binding"
GO:0000407	6178	46	153	1	0.6858305708256975	1.0	2.719585500435546E-117	"pre-autophagosomal structure"
GO:0016798	6178	61	153	1	0.785034171379699	1.0	3.9160473451005534E-148	"hydrolase activity, acting on glycosyl bonds"
GO:0033186	6178	3	153	1	0.07248255865846773	1.0	2.5457658580480047E-11	"CAF-1 complex"
GO:0000421	6178	2	153	1	0.0489211825130548	1.0	5.2408833131183764E-8	"autophagosome membrane"
GO:0000422	6178	34	153	1	0.5746897336128649	1.0	4.176802367072219E-91	"mitophagy"
GO:0016810	6178	77	153	2	0.5730257105205219	1.0	2.9728333381028742E-179	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
GO:0016811	6178	41	153	1	0.6435449943976501	1.0	1.436927071006873E-106	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
GO:0000428	6178	106	153	2	0.7439433971006809	1.0	4.196252336365329E-232	"DNA-directed RNA polymerase complex"
GO:0098732	6178	27	153	1	0.49263725524188323	1.0	5.114450318230899E-75	"macromolecule deacylation"
GO:0016814	6178	20	153	1	0.39487785630168265	1.0	3.8241685939355216E-58	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"
GO:0016817	6178	426	153	6	0.9583398594528285	1.0	0.0	"hydrolase activity, acting on acid anhydrides"
GO:0016818	6178	426	153	6	0.9583398594528285	1.0	0.0	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
GO:0016820	6178	61	153	2	0.4486928338642504	1.0	3.9160473451005534E-148	"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"
GO:0098743	6178	13	153	1	0.27842831352323494	1.0	3.3017518341544422E-40	"cell aggregation"
GO:0000439	6178	6	153	1	0.13974324686917255	1.0	1.2980751612755431E-20	"core TFIIH complex"
GO:0016829	6178	112	153	3	0.5282555957441308	1.0	1.445812324265441E-242	"lyase activity"
GO:0000447	6178	42	153	2	0.2791907088975171	1.0	9.83394769132953E-109	"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0033218	6178	44	153	2	0.2976695931369647	1.0	4.9425276540935887E-113	"amide binding"
GO:0016835	6178	47	153	1	0.6936694362275657	1.0	2.084483341804701E-119	"carbon-oxygen lyase activity"
GO:0016836	6178	36	153	1	0.5956101134309306	1.0	1.3943851504690276E-95	"hydro-lyase activity"
GO:0016840	6178	14	153	1	0.29633593201936836	1.0	7.497895487143899E-43	"carbon-nitrogen lyase activity"
GO:0016841	6178	5	153	1	0.11787957855841712	1.0	1.3355029950948291E-17	"ammonia-lyase activity"
GO:0000460	6178	86	153	3	0.359039104771897	1.0	4.2609895151956044E-196	"maturation of 5.8S rRNA"
GO:0000461	6178	5	153	1	0.11787957855841712	1.0	1.3355029950948291E-17	"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0000462	6178	100	153	4	0.23503169241985772	1.0	1.7181709441105147E-221	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0000463	6178	44	153	1	0.6695500634030859	1.0	4.9425276540935887E-113	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0016849	6178	1	153	1	0.024765296212312733	1.0	1.6186468112627334E-4	"phosphorus-oxygen lyase activity"
GO:0098771	6178	135	153	2	0.8530542277620279	1.0	2.0223786356652205E-281	"inorganic ion homeostasis"
GO:0000466	6178	86	153	3	0.359039104771897	1.0	4.2609895151956044E-196	"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0098772	6178	295	153	8	0.44832614784605995	1.0	0.0	"molecular function regulator"
GO:0000469	6178	74	153	2	0.5513102341471829	1.0	1.5396963491280211E-173	"cleavage involved in rRNA processing"
GO:0016853	6178	80	153	2	0.5939742758769215	1.0	6.456434510998079E-185	"isomerase activity"
GO:0000470	6178	49	153	1	0.708768929837585	1.0	1.3044996159050566E-123	"maturation of LSU-rRNA"
GO:0016854	6178	5	153	1	0.11787957855841712	1.0	1.3355029950948291E-17	"racemase and epimerase activity"
GO:0016855	6178	1	153	1	0.024765296212312733	1.0	1.6186468112627334E-4	"racemase and epimerase activity, acting on amino acids and derivatives"
GO:0098781	6178	57	153	2	0.4145702017811853	1.0	4.384807891559067E-140	"ncRNA transcription"
GO:0016860	6178	23	153	1	0.43887756258171473	1.0	1.7410024921125108E-65	"intramolecular oxidoreductase activity"
GO:0000478	6178	52	153	2	0.3705212661223889	1.0	7.516769299407848E-130	"endonucleolytic cleavage involved in rRNA processing"
GO:0000479	6178	52	153	2	0.3705212661223889	1.0	7.516769299407848E-130	"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0016864	6178	8	153	1	0.18186842624683183	1.0	1.908562572615925E-26	"intramolecular oxidoreductase activity, transposing S-S bonds"
GO:0098791	6178	62	153	1	0.7904109527684795	1.0	3.9691831844988114E-150	"Golgi subcompartment"
GO:0016874	6178	143	153	11	7.79464871148234E-4	1.0	1.6367401135967384E-294	"ligase activity"
GO:0016875	6178	39	153	3	0.07121526027995499	1.0	3.3015311270238543E-102	"ligase activity, forming carbon-oxygen bonds"
GO:0016876	6178	39	153	3	0.07121526027995499	1.0	3.3015311270238543E-102	"ligase activity, forming aminoacyl-tRNA and related compounds"
GO:0016877	6178	19	153	1	0.37946265683651254	1.0	1.1776527184989673E-55	"ligase activity, forming carbon-sulfur bonds"
GO:0098796	6178	304	153	5	0.87944762748788	1.0	0.0	"membrane protein complex"
GO:0098798	6178	107	153	3	0.49741552858107535	1.0	7.394581686290755E-234	"mitochondrial protein complex"
GO:0016879	6178	50	153	4	0.0345187282197842	1.0	1.0642026561407865E-125	"ligase activity, forming carbon-nitrogen bonds"
GO:0098800	6178	71	153	1	0.8331681660256962	1.0	9.01194208235465E-168	"inner mitochondrial membrane protein complex"
GO:0016881	6178	12	153	1	0.2600680161611977	1.0	1.5660462930279868E-37	"acid-amino acid ligase activity"
GO:0098803	6178	27	153	1	0.49263725524188323	1.0	5.114450318230899E-75	"respiratory chain complex"
GO:0016882	6178	5	153	2	0.0058014981067259	1.0	1.3355029950948291E-17	"cyclo-ligase activity"
GO:0098805	6178	515	153	12	0.6318168581550129	1.0	0.0	"whole membrane"
GO:0000500	6178	5	153	1	0.11787957855841712	1.0	1.3355029950948291E-17	"RNA polymerase I upstream activating factor complex"
GO:0000501	6178	6	153	1	0.13974324686917255	1.0	1.2980751612755431E-20	"flocculation via cell wall protein-carbohydrate interaction"
GO:0016885	6178	4	153	1	0.09546396246795157	1.0	1.6490790983396384E-14	"ligase activity, forming carbon-carbon bonds"
GO:0000502	6178	63	153	2	0.4653354619628538	1.0	4.088596151429703E-152	"proteasome complex"
GO:0016887	6178	285	153	6	0.7159821090839085	1.0	0.0	"ATPase activity"
GO:0016888	6178	8	153	1	0.18186842624683183	1.0	1.908562572615925E-26	"endodeoxyribonuclease activity, producing 5'-phosphomonoesters"
GO:0000506	6178	5	153	1	0.11787957855841712	1.0	1.3355029950948291E-17	"glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex"
GO:0016891	6178	33	153	3	0.04726867109377064	1.0	7.548956042874796E-89	"endoribonuclease activity, producing 5'-phosphomonoesters"
GO:0098813	6178	172	153	6	0.2532750394830207	1.0	0.0	"nuclear chromosome segregation"
GO:0016893	6178	41	153	4	0.017989454132181698	1.0	1.436927071006873E-106	"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
GO:0016903	6178	29	153	1	0.5175656288803114	1.0	1.0978276143602658E-79	"oxidoreductase activity, acting on the aldehyde or oxo group of donors"
GO:0033290	6178	11	153	1	0.2412436740388967	1.0	8.048172907631841E-35	"eukaryotic 48S preinitiation complex"
GO:1901073	6178	19	153	2	0.07916266406985473	1.0	1.1776527184989673E-55	"glucosamine-containing compound biosynthetic process"
GO:0033293	6178	2	153	1	0.0489211825130548	1.0	5.2408833131183764E-8	"monocarboxylic acid binding"
GO:1901071	6178	26	153	2	0.13473669072712155	1.0	1.1653369762157367E-72	"glucosamine-containing compound metabolic process"
GO:0016925	6178	18	153	1	0.3636573940609403	1.0	3.8180740768516367E-53	"protein sumoylation"
GO:0033309	6178	5	153	1	0.11787957855841712	1.0	1.3355029950948291E-17	"SBF transcription complex"
GO:0098847	6178	10	153	2	0.024066936666002518	1.0	4.5128300449227395E-32	"sequence-specific single stranded DNA binding"
GO:0098852	6178	178	153	2	0.9389994520994871	1.0	0.0	"lytic vacuole membrane"
GO:0098857	6178	21	153	1	0.4099125571781823	1.0	1.3041172535385284E-60	"membrane microdomain"
GO:0016966	6178	1	153	1	0.024765296212312733	1.0	1.6186468112627334E-4	"nitric oxide reductase activity"
GO:1901137	6178	233	153	11	0.029272868506084775	1.0	0.0	"carbohydrate derivative biosynthetic process"
GO:0016972	6178	4	153	1	0.09546396246795157	1.0	1.6490790983396384E-14	"thiol oxidase activity"
GO:1901135	6178	358	153	14	0.05913175529362476	1.0	0.0	"carbohydrate derivative metabolic process"
GO:0033365	6178	388	153	7	0.8549629845549388	1.0	0.0	"protein localization to organelle"
GO:0017016	6178	33	153	1	0.5638298419652185	1.0	7.548956042874796E-89	"Ras GTPase binding"
GO:0017061	6178	1	153	1	0.024765296212312733	1.0	1.6186468112627334E-4	"S-methyl-5-thioadenosine phosphorylase activity"
GO:0017069	6178	15	153	1	0.31380196096041124	1.0	1.8246014326231625E-45	"snRNA binding"
GO:0017070	6178	6	153	1	0.13974324686917255	1.0	1.2980751612755431E-20	"U6 snRNA binding"
GO:0017076	6178	734	153	19	0.45541656861493734	1.0	0.0	"purine nucleotide binding"
GO:0017087	6178	2	153	1	0.0489211825130548	1.0	5.2408833131183764E-8	"mitochondrial processing peptidase complex"
GO:0000709	6178	4	153	1	0.09546396246795157	1.0	1.6490790983396384E-14	"meiotic joint molecule formation"
GO:0033477	6178	3	153	1	0.07248255865846773	1.0	2.5457658580480047E-11	"S-methylmethionine metabolic process"
GO:0000710	6178	12	153	1	0.2600680161611977	1.0	1.5660462930279868E-37	"meiotic mismatch repair"
GO:1901265	6178	901	153	24	0.3824274276356658	1.0	0.0	"nucleoside phosphate binding"
GO:1901264	6178	24	153	2	0.1180668627836821	1.0	6.788636849792917E-68	"carbohydrate derivative transport"
GO:0000722	6178	31	153	1	0.5412768040599383	1.0	2.7007149428206348E-84	"telomere maintenance via recombination"
GO:0000723	6178	77	153	3	0.2976121221515761	1.0	2.9728333381028742E-179	"telomere maintenance"
GO:0000724	6178	69	153	3	0.24363725144109355	1.0	6.765986964551454E-164	"double-strand break repair via homologous recombination"
GO:0017108	6178	5	153	1	0.11787957855841712	1.0	1.3355029950948291E-17	"5'-flap endonuclease activity"
