ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0000000	6178	5560	132	121	0.3189302828973124	1.0	0.0	"root"
GO:0000001	6178	29	132	1	0.46622052729933494	1.0	1.0978276143602658E-79	"mitochondrion inheritance"
GO:0000002	6178	45	132	1	0.6229630490958107	1.0	3.625916929173886E-115	"mitochondrial genome maintenance"
GO:0000003	6178	490	132	7	0.9085424105138405	1.0	0.0	"reproduction"
GO:0032774	6178	770	132	19	0.2850902262511985	1.0	0.0	"RNA biosynthetic process"
GO:0000009	6178	9	132	1	0.1767592739210064	1.0	2.78396485469723E-29	"alpha-1,6-mannosyltransferase activity"
GO:0000011	6178	18	132	1	0.3224692177028898	1.0	3.8180740768516367E-53	"vacuole inheritance"
GO:0032780	6178	4	132	1	0.08278374361710965	1.0	1.6490790983396384E-14	"negative regulation of ATPase activity"
GO:0032784	6178	52	132	1	0.6762529529996026	1.0	7.516769299407848E-130	"regulation of DNA-templated transcription, elongation"
GO:0000018	6178	27	132	1	0.44254966037288407	1.0	5.114450318230899E-75	"regulation of DNA recombination"
GO:0032786	6178	49	132	1	0.6543972308441623	1.0	1.3044996159050566E-123	"positive regulation of DNA-templated transcription, elongation"
GO:0000019	6178	6	132	1	0.12158772109018476	1.0	1.2980751612755431E-20	"regulation of mitotic recombination"
GO:0032787	6178	176	132	4	0.5223124857784768	1.0	0.0	"monocarboxylic acid metabolic process"
GO:0032790	6178	4	132	1	0.08278374361710965	1.0	1.6490790983396384E-14	"ribosome disassembly"
GO:0016407	6178	61	132	3	0.14107227417180523	1.0	3.9160473451005534E-148	"acetyltransferase activity"
GO:0000023	6178	13	132	1	0.24500646958510666	1.0	3.3017518341544422E-40	"maltose metabolic process"
GO:0016410	6178	51	132	3	0.09476169581680777	1.0	8.85677798026569E-128	"N-acyltransferase activity"
GO:0000026	6178	13	132	1	0.24500646958510666	1.0	3.3017518341544422E-40	"alpha-1,2-mannosyltransferase activity"
GO:0000028	6178	24	132	1	0.4050766037481942	1.0	6.788636849792917E-68	"ribosomal small subunit assembly"
GO:0000030	6178	45	132	3	0.07067778293680008	1.0	3.625916929173886E-115	"mannosyltransferase activity"
GO:0000031	6178	1	132	1	0.021366137908615166	1.0	1.6186468112627334E-4	"mannosylphosphate transferase activity"
GO:0000032	6178	23	132	2	0.08563524568461162	1.0	1.7410024921125108E-65	"cell wall mannoprotein biosynthetic process"
GO:0032806	6178	13	132	1	0.24500646958510666	1.0	3.3017518341544422E-40	"carboxy-terminal domain protein kinase complex"
GO:0000041	6178	49	132	2	0.281713217701455	1.0	1.3044996159050566E-123	"transition metal ion transport"
GO:0016426	6178	2	132	1	0.04227914904580258	1.0	5.2408833131183764E-8	"tRNA (adenine) methyltransferase activity"
GO:0000045	6178	29	132	1	0.46622052729933494	1.0	1.0978276143602658E-79	"autophagosome assembly"
GO:0016429	6178	2	132	1	0.04227914904580258	1.0	5.2408833131183764E-8	"tRNA (adenine-N1-)-methyltransferase activity"
GO:0016435	6178	4	132	1	0.08278374361710965	1.0	1.6490790983396384E-14	"rRNA (guanine) methyltransferase activity"
GO:0000054	6178	49	132	1	0.6543972308441623	1.0	1.3044996159050566E-123	"ribosomal subunit export from nucleus"
GO:0000055	6178	28	132	1	0.45451250297219586	1.0	2.3281516649334116E-77	"ribosomal large subunit export from nucleus"
GO:0000056	6178	14	132	1	0.26117178118400897	1.0	7.497895487143899E-43	"ribosomal small subunit export from nucleus"
GO:0000070	6178	123	132	2	0.7443931405522992	1.0	2.1933652665172294E-261	"mitotic sister chromatid segregation"
GO:0016458	6178	158	132	4	0.43825643202131936	1.0	1.560877E-318	"gene silencing"
GO:0000075	6178	87	132	3	0.28444207729544607	1.0	6.085129478386752E-198	"cell cycle checkpoint"
GO:0000077	6178	31	132	2	0.1412460233198997	1.0	2.7007149428206348E-84	"DNA damage checkpoint"
GO:0016462	6178	426	132	10	0.42650230244830595	1.0	0.0	"pyrophosphatase activity"
GO:0000096	6178	52	132	1	0.6762529529996026	1.0	7.516769299407848E-130	"sulfur amino acid metabolic process"
GO:0000097	6178	42	132	1	0.5975401265833534	1.0	9.83394769132953E-109	"sulfur amino acid biosynthetic process"
GO:0016482	6178	79	132	1	0.8204318245753484	1.0	4.922224260320552E-183	"cytosolic transport"
GO:0016485	6178	47	132	1	0.6390195509021694	1.0	2.084483341804701E-119	"protein processing"
GO:0032872	6178	4	132	1	0.08278374361710965	1.0	1.6490790983396384E-14	"regulation of stress-activated MAPK cascade"
GO:0032874	6178	3	132	1	0.0627485713782294	1.0	2.5457658580480047E-11	"positive regulation of stress-activated MAPK cascade"
GO:0016491	6178	333	132	7	0.5735367253517554	1.0	0.0	"oxidoreductase activity"
GO:0000109	6178	22	132	1	0.3787163987190258	1.0	4.659831018001235E-63	"nucleotide-excision repair complex"
GO:0032879	6178	147	132	2	0.8275057287691244	1.0	5.534815809084123E-301	"regulation of localization"
GO:0032880	6178	65	132	1	0.7561624575412613	1.0	4.54931124389748E-156	"regulation of protein localization"
GO:0000112	6178	7	132	1	0.14037424422917674	1.0	1.4722174544616286E-23	"nucleotide-excision repair factor 3 complex"
GO:0032881	6178	15	132	1	0.2769935405749504	1.0	1.8246014326231625E-45	"regulation of polysaccharide metabolic process"
GO:0032885	6178	11	132	1	0.21161542478899156	1.0	8.048172907631841E-35	"regulation of polysaccharide biosynthetic process"
GO:0000118	6178	33	132	2	0.156140829175466	1.0	7.548956042874796E-89	"histone deacetylase complex"
GO:0032889	6178	14	132	1	0.26117178118400897	1.0	7.497895487143899E-43	"regulation of vacuole fusion, non-autophagic"
GO:0000122	6178	147	132	4	0.3849341579463028	1.0	5.534815809084123E-301	"negative regulation of transcription from RNA polymerase II promoter"
GO:0000123	6178	50	132	2	0.2896788900320743	1.0	1.0642026561407865E-125	"histone acetyltransferase complex"
GO:0000124	6178	20	132	1	0.3511974469283926	1.0	3.8241685939355216E-58	"SAGA complex"
GO:0016514	6178	12	132	1	0.22849020408622403	1.0	1.5660462930279868E-37	"SWI/SNF complex"
GO:0000131	6178	60	132	1	0.7280556535203558	1.0	3.9276028946387107E-146	"incipient cellular bud site"
GO:0000136	6178	7	132	1	0.14037424422917674	1.0	1.4722174544616286E-23	"alpha-1,6-mannosyltransferase complex"
GO:0000137	6178	10	132	2	0.01822304721194793	1.0	4.5128300449227395E-32	"Golgi cis cisterna"
GO:0000139	6178	144	132	5	0.1941111529356221	1.0	3.905394802944165E-296	"Golgi membrane"
GO:0000142	6178	12	132	1	0.22849020408622403	1.0	1.5660462930279868E-37	"cellular bud neck contractile ring"
GO:0000144	6178	13	132	1	0.24500646958510666	1.0	3.3017518341544422E-40	"cellular bud neck septin ring"
GO:0000145	6178	8	132	1	0.15876196093043388	1.0	1.908562572615925E-26	"exocyst"
GO:0000147	6178	15	132	1	0.2769935405749504	1.0	1.8246014326231625E-45	"actin cortical patch assembly"
GO:0000154	6178	22	132	2	0.07926285878799577	1.0	4.659831018001235E-63	"rRNA modification"
GO:0000164	6178	11	132	1	0.21161542478899156	1.0	8.048172907631841E-35	"protein phosphatase type 1 complex"
GO:0000165	6178	33	132	1	0.5106105059414594	1.0	7.548956042874796E-89	"MAPK cascade"
GO:0000166	6178	901	132	22	0.2810204904083702	1.0	0.0	"nucleotide binding"
GO:0032934	6178	11	132	1	0.21161542478899156	1.0	8.048172907631841E-35	"sterol binding"
GO:0032940	6178	67	132	4	0.05436753545191371	1.0	5.384267735282281E-160	"secretion by cell"
GO:0016556	6178	9	132	1	0.1767592739210064	1.0	2.78396485469723E-29	"mRNA modification"
GO:0016558	6178	22	132	1	0.3787163987190258	1.0	4.659831018001235E-63	"protein import into peroxisome matrix"
GO:0016560	6178	6	132	1	0.12158772109018476	1.0	1.2980751612755431E-20	"protein import into peroxisome matrix, docking"
GO:0000182	6178	18	132	1	0.3224692177028898	1.0	3.8180740768516367E-53	"rDNA binding"
GO:0016567	6178	132	132	2	0.7789268698078446	1.0	1.8567830572986262E-276	"protein ubiquitination"
GO:0000183	6178	32	132	2	0.14865481247555243	1.0	1.405935873923537E-86	"chromatin silencing at rDNA"
GO:0016568	6178	245	132	5	0.6060503008928542	1.0	0.0	"chromatin modification"
GO:0016569	6178	121	132	4	0.25886078546770463	1.0	5.3615388822973385E-258	"covalent chromatin modification"
GO:0016570	6178	121	132	4	0.25886078546770463	1.0	5.3615388822973385E-258	"histone modification"
GO:0016573	6178	53	132	3	0.10344854697988021	1.0	6.50324474157194E-132	"histone acetylation"
GO:0016574	6178	17	132	1	0.30763523806239984	1.0	1.3068419104069593E-50	"histone ubiquitination"
GO:0016575	6178	24	132	1	0.4050766037481942	1.0	6.788636849792917E-68	"histone deacetylation"
GO:0032968	6178	45	132	1	0.6229630490958107	1.0	3.625916929173886E-115	"positive regulation of transcription elongation from RNA polymerase II promoter"
GO:0016584	6178	11	132	1	0.21161542478899156	1.0	8.048172907631841E-35	"nucleosome positioning"
GO:0016591	6178	78	132	2	0.4998700312723504	1.0	3.8007048086160445E-181	"DNA-directed RNA polymerase II, holoenzyme"
GO:0016592	6178	26	132	1	0.4303264967812338	1.0	1.1653369762157367E-72	"mediator complex"
GO:0016597	6178	23	132	1	0.3920382693149587	1.0	1.7410024921125108E-65	"amino acid binding"
GO:0032984	6178	88	132	1	0.852548481753469	1.0	8.791518537120072E-200	"macromolecular complex disassembly"
GO:0032988	6178	12	132	1	0.22849020408622403	1.0	1.5660462930279868E-37	"ribonucleoprotein complex disassembly"
GO:0032989	6178	107	132	1	0.9028239049577007	1.0	7.394581686290755E-234	"cellular component morphogenesis"
GO:0032991	6178	2129	132	43	0.7076799469228575	1.0	0.0	"macromolecular complex"
GO:0032993	6178	65	132	2	0.40642556118868245	1.0	4.54931124389748E-156	"protein-DNA complex"
GO:0000226	6178	106	132	1	0.9006644361731707	1.0	4.196252336365329E-232	"microtubule cytoskeleton organization"
GO:0000228	6178	308	132	8	0.33668534428604685	1.0	0.0	"nuclear chromosome"
GO:0016614	6178	83	132	3	0.2611378566414394	1.0	1.5704392480038462E-190	"oxidoreductase activity, acting on CH-OH group of donors"
GO:0016616	6178	76	132	3	0.22109286495526045	1.0	2.355873899886469E-177	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
GO:0016618	6178	2	132	1	0.04227914904580258	1.0	5.2408833131183764E-8	"hydroxypyruvate reductase activity"
GO:0016645	6178	15	132	1	0.2769935405749504	1.0	1.8246014326231625E-45	"oxidoreductase activity, acting on the CH-NH group of donors"
GO:0016646	6178	12	132	1	0.22849020408622403	1.0	1.5660462930279868E-37	"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"
GO:0016651	6178	29	132	2	0.12668782183794544	1.0	1.0978276143602658E-79	"oxidoreductase activity, acting on NAD(P)H"
GO:0033036	6178	875	132	18	0.6082634922013019	1.0	0.0	"macromolecule localization"
GO:0000268	6178	4	132	1	0.08278374361710965	1.0	1.6490790983396384E-14	"peroxisome targeting sequence binding"
GO:0000271	6178	54	132	2	0.32141164227428975	1.0	5.733472914994473E-134	"polysaccharide biosynthetic process"
GO:0016655	6178	6	132	2	0.006424250656594511	1.0	1.2980751612755431E-20	"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"
GO:0000272	6178	20	132	1	0.3511974469283926	1.0	3.8241685939355216E-58	"polysaccharide catabolic process"
GO:0033043	6178	307	132	7	0.4859243418613931	1.0	0.0	"regulation of organelle organization"
GO:0033044	6178	136	132	4	0.33113336909714397	1.0	4.551439590460273E-283	"regulation of chromosome organization"
GO:0033045	6178	60	132	1	0.7280556535203558	1.0	3.9276028946387107E-146	"regulation of sister chromatid segregation"
GO:0000278	6178	389	132	7	0.7344165257429979	1.0	0.0	"mitotic cell cycle"
GO:0033046	6178	43	132	1	0.6061979986958497	1.0	6.891456172239944E-111	"negative regulation of sister chromatid segregation"
GO:0033047	6178	57	132	1	0.7096719972165906	1.0	4.384807891559067E-140	"regulation of mitotic sister chromatid segregation"
GO:0000280	6178	352	132	4	0.9483764820099414	1.0	0.0	"nuclear division"
GO:0033048	6178	42	132	1	0.5975401265833534	1.0	9.83394769132953E-109	"negative regulation of mitotic sister chromatid segregation"
GO:0000281	6178	66	132	2	0.4139203319123521	1.0	4.91173796985331E-158	"mitotic cytokinesis"
GO:0000282	6178	39	132	1	0.5704168329440993	1.0	3.3015311270238543E-102	"cellular bud site selection"
GO:0098589	6178	37	132	1	0.5513345825282712	1.0	8.39991054501658E-98	"membrane region"
GO:0098588	6178	859	132	18	0.5747959897887672	1.0	0.0	"bounding membrane of organelle"
GO:0000287	6178	59	132	1	0.7220598870709544	1.0	4.005500352079559E-144	"magnesium ion binding"
GO:0000288	6178	56	132	1	0.7032741180245135	1.0	4.709437528433595E-138	"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
GO:0000290	6178	14	132	1	0.26117178118400897	1.0	7.497895487143899E-43	"deadenylation-dependent decapping of nuclear-transcribed mRNA"
GO:0000302	6178	25	132	1	0.41783739157855515	1.0	2.7578147748486836E-70	"response to reactive oxygen species"
GO:0000313	6178	86	132	1	0.845944184357276	1.0	4.2609895151956044E-196	"organellar ribosome"
GO:0000314	6178	32	132	1	0.4998690005874812	1.0	1.405935873923537E-86	"organellar small ribosomal subunit"
GO:0000320	6178	9	132	1	0.1767592739210064	1.0	2.78396485469723E-29	"re-entry into mitotic cell cycle"
GO:0000321	6178	8	132	1	0.15876196093043388	1.0	1.908562572615925E-26	"re-entry into mitotic cell cycle after pheromone arrest"
GO:0000322	6178	262	132	3	0.9241159262977434	1.0	0.0	"storage vacuole"
GO:0000323	6178	262	132	3	0.9241159262977434	1.0	0.0	"lytic vacuole"
GO:0000324	6178	262	132	3	0.9241159262977434	1.0	0.0	"fungal-type vacuole"
GO:0000329	6178	178	132	3	0.7389742303081486	1.0	0.0	"fungal-type vacuole membrane"
GO:0033100	6178	6	132	1	0.12158772109018476	1.0	1.2980751612755431E-20	"NuA3 histone acetyltransferase complex"
GO:0033101	6178	9	132	1	0.1767592739210064	1.0	2.78396485469723E-29	"cellular bud membrane"
GO:0098655	6178	81	132	1	0.8281210850706611	1.0	8.576110124490997E-187	"cation transmembrane transport"
GO:0098657	6178	1	132	1	0.021366137908615166	1.0	1.6186468112627334E-4	"import into cell"
GO:0098656	6178	69	132	2	0.43611962428491796	1.0	6.765986964551454E-164	"anion transmembrane transport"
GO:0016740	6178	876	132	22	0.2367878006671511	1.0	0.0	"transferase activity"
GO:0098660	6178	79	132	1	0.8204318245753484	1.0	4.922224260320552E-183	"inorganic ion transmembrane transport"
GO:0016741	6178	107	132	3	0.40172682633988077	1.0	7.394581686290755E-234	"transferase activity, transferring one-carbon groups"
GO:0098662	6178	67	132	1	0.7665801327968642	1.0	5.384267735282281E-160	"inorganic cation transmembrane transport"
GO:0016746	6178	132	132	5	0.15143322358102895	1.0	1.8567830572986262E-276	"transferase activity, transferring acyl groups"
GO:0016747	6178	106	132	4	0.19058983209756641	1.0	4.196252336365329E-232	"transferase activity, transferring acyl groups other than amino-acyl groups"
GO:0016757	6178	103	132	4	0.17769944690117861	1.0	8.123766712065316E-227	"transferase activity, transferring glycosyl groups"
GO:0016758	6178	81	132	4	0.09441836218595713	1.0	8.576110124490997E-187	"transferase activity, transferring hexosyl groups"
GO:0016765	6178	45	132	2	0.24982084844837418	1.0	3.625916929173886E-115	"transferase activity, transferring alkyl or aryl (other than methyl) groups"
GO:0098687	6178	146	132	2	0.8245892557354011	1.0	2.271157072141809E-299	"chromosomal region"
GO:0016772	6178	337	132	9	0.2930325750010566	1.0	0.0	"transferase activity, transferring phosphorus-containing groups"
GO:0016773	6178	198	132	5	0.41723432689180856	1.0	0.0	"phosphotransferase activity, alcohol group as acceptor"
GO:0016774	6178	6	132	1	0.12158772109018476	1.0	1.2980751612755431E-20	"phosphotransferase activity, carboxyl group as acceptor"
GO:0016779	6178	96	132	3	0.3373639723423884	1.0	2.4956892467085424E-214	"nucleotidyltransferase activity"
GO:0000399	6178	18	132	1	0.3224692177028898	1.0	3.8180740768516367E-53	"cellular bud neck septin structure"
GO:0016787	6178	984	132	14	0.9701455792714366	1.0	0.0	"hydrolase activity"
GO:0016788	6178	296	132	1	0.9985732715918076	1.0	0.0	"hydrolase activity, acting on ester bonds"
GO:0000407	6178	46	132	1	0.6310779810233518	1.0	2.719585500435546E-117	"pre-autophagosomal structure"
GO:0016798	6178	61	132	1	0.733923037255688	1.0	3.9160473451005534E-148	"hydrolase activity, acting on glycosyl bonds"
GO:0000422	6178	34	132	1	0.5211230223300478	1.0	4.176802367072219E-91	"mitophagy"
GO:0016810	6178	77	132	1	0.8124012948325396	1.0	2.9728333381028742E-179	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
GO:0016811	6178	41	132	1	0.5886933816572459	1.0	1.436927071006873E-106	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
GO:0000428	6178	106	132	2	0.6667133827020023	1.0	4.196252336365329E-232	"DNA-directed RNA polymerase complex"
GO:0098732	6178	27	132	1	0.44254966037288407	1.0	5.114450318230899E-75	"macromolecule deacylation"
GO:0000429	6178	34	132	1	0.5211230223300478	1.0	4.176802367072219E-91	"carbon catabolite regulation of transcription from RNA polymerase II promoter"
GO:0000430	6178	12	132	1	0.22849020408622403	1.0	1.5660462930279868E-37	"regulation of transcription from RNA polymerase II promoter by glucose"
GO:0016817	6178	426	132	10	0.42650230244830595	1.0	0.0	"hydrolase activity, acting on acid anhydrides"
GO:0000433	6178	10	132	1	0.1943744102225381	1.0	4.5128300449227395E-32	"negative regulation of transcription from RNA polymerase II promoter by glucose"
GO:0016818	6178	426	132	10	0.42650230244830595	1.0	0.0	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
GO:0033202	6178	16	132	1	0.2924789945164629	1.0	4.736917559957599E-48	"DNA helicase complex"
GO:0000437	6178	12	132	1	0.22849020408622403	1.0	1.5660462930279868E-37	"carbon catabolite repression of transcription from RNA polymerase II promoter"
GO:0000439	6178	6	132	1	0.12158772109018476	1.0	1.2980751612755431E-20	"core TFIIH complex"
GO:0016829	6178	112	132	4	0.21721319211944548	1.0	1.445812324265441E-242	"lyase activity"
GO:0016830	6178	37	132	1	0.5513345825282712	1.0	8.39991054501658E-98	"carbon-carbon lyase activity"
GO:0000447	6178	42	132	3	0.059837444511190385	1.0	9.83394769132953E-109	"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0016832	6178	4	132	1	0.08278374361710965	1.0	1.6490790983396384E-14	"aldehyde-lyase activity"
GO:0033218	6178	44	132	1	0.6146710001950448	1.0	4.9425276540935887E-113	"amide binding"
GO:0016835	6178	47	132	2	0.2657657665529166	1.0	2.084483341804701E-119	"carbon-oxygen lyase activity"
GO:0000451	6178	3	132	1	0.0627485713782294	1.0	2.5457658580480047E-11	"rRNA 2'-O-methylation"
GO:0016836	6178	36	132	1	0.5414803670356544	1.0	1.3943851504690276E-95	"hydro-lyase activity"
GO:0000453	6178	3	132	1	0.0627485713782294	1.0	2.5457658580480047E-11	"enzyme-directed rRNA 2'-O-methylation"
GO:0016838	6178	3	132	2	0.0013403043810260795	1.0	2.5457658580480047E-11	"carbon-oxygen lyase activity, acting on phosphates"
GO:0000455	6178	3	132	1	0.0627485713782294	1.0	2.5457658580480047E-11	"enzyme-directed rRNA pseudouridine synthesis"
GO:0016840	6178	14	132	1	0.26117178118400897	1.0	7.497895487143899E-43	"carbon-nitrogen lyase activity"
GO:0016843	6178	6	132	1	0.12158772109018476	1.0	1.2980751612755431E-20	"amine-lyase activity"
GO:0000460	6178	86	132	3	0.2785957507393563	1.0	4.2609895151956044E-196	"maturation of 5.8S rRNA"
GO:0000462	6178	100	132	5	0.062201522972980934	1.0	1.7181709441105147E-221	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0098771	6178	135	132	4	0.32625264549133715	1.0	2.0223786356652205E-281	"inorganic ion homeostasis"
GO:0000466	6178	86	132	3	0.2785957507393563	1.0	4.2609895151956044E-196	"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:1901001	6178	2	132	1	0.04227914904580258	1.0	5.2408833131183764E-8	"negative regulation of response to salt stress"
GO:0098772	6178	295	132	8	0.29498583019198166	1.0	0.0	"molecular function regulator"
GO:0000469	6178	74	132	3	0.20989277521969626	1.0	1.5396963491280211E-173	"cleavage involved in rRNA processing"
GO:0016853	6178	80	132	4	0.09118918672796796	1.0	6.456434510998079E-185	"isomerase activity"
GO:1901000	6178	2	132	1	0.04227914904580258	1.0	5.2408833131183764E-8	"regulation of response to salt stress"
GO:0033238	6178	21	132	2	0.07304890193179409	1.0	1.3041172535385284E-60	"regulation of cellular amine metabolic process"
GO:0000472	6178	32	132	2	0.14865481247555243	1.0	1.405935873923537E-86	"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0033240	6178	10	132	1	0.1943744102225381	1.0	4.5128300449227395E-32	"positive regulation of cellular amine metabolic process"
GO:0033241	6178	3	132	1	0.0627485713782294	1.0	2.5457658580480047E-11	"regulation of cellular amine catabolic process"
GO:0016860	6178	23	132	3	0.01235279638148524	1.0	1.7410024921125108E-65	"intramolecular oxidoreductase activity"
GO:0016861	6178	10	132	1	0.1943744102225381	1.0	4.5128300449227395E-32	"intramolecular oxidoreductase activity, interconverting aldoses and ketoses"
GO:0000478	6178	52	132	3	0.09906616615252088	1.0	7.516769299407848E-130	"endonucleolytic cleavage involved in rRNA processing"
GO:0000479	6178	52	132	3	0.09906616615252088	1.0	7.516769299407848E-130	"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0016863	6178	4	132	2	0.002643054660632777	1.0	1.6490790983396384E-14	"intramolecular oxidoreductase activity, transposing C=C bonds"
GO:0000480	6178	31	132	2	0.1412460233198997	1.0	2.7007149428206348E-84	"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0016866	6178	24	132	1	0.4050766037481942	1.0	6.788636849792917E-68	"intramolecular transferase activity"
GO:0098791	6178	62	132	4	0.042876398110526466	1.0	3.9691831844988114E-150	"Golgi subcompartment"
GO:0016874	6178	143	132	2	0.8155748752591633	1.0	1.6367401135967384E-294	"ligase activity"
GO:0016875	6178	39	132	2	0.2023252643790578	1.0	3.3015311270238543E-102	"ligase activity, forming carbon-oxygen bonds"
GO:0016876	6178	39	132	2	0.2023252643790578	1.0	3.3015311270238543E-102	"ligase activity, forming aminoacyl-tRNA and related compounds"
GO:0033260	6178	39	132	2	0.2023252643790578	1.0	3.3015311270238543E-102	"nuclear DNA replication"
GO:0098796	6178	304	132	5	0.7858180424060672	1.0	0.0	"membrane protein complex"
GO:0098799	6178	17	132	1	0.30763523806239984	1.0	1.3068419104069593E-50	"outer mitochondrial membrane protein complex"
GO:0098798	6178	107	132	2	0.6717607456850871	1.0	7.394581686290755E-234	"mitochondrial protein complex"
GO:0033263	6178	7	132	1	0.14037424422917674	1.0	1.4722174544616286E-23	"CORVET complex"
GO:0098805	6178	515	132	9	0.7827531667484835	1.0	0.0	"whole membrane"
GO:0016887	6178	285	132	5	0.7360361191836947	1.0	0.0	"ATPase activity"
GO:0098811	6178	12	132	1	0.22849020408622403	1.0	1.5660462930279868E-37	"transcriptional repressor activity, RNA polymerase II activating transcription factor binding"
GO:0098813	6178	172	132	2	0.887612340955979	1.0	0.0	"nuclear chromosome segregation"
GO:0098827	6178	25	132	1	0.41783739157855515	1.0	2.7578147748486836E-70	"endoplasmic reticulum subcompartment"
GO:1901073	6178	19	132	1	0.33698773446738867	1.0	1.1776527184989673E-55	"glucosamine-containing compound biosynthetic process"
GO:1901072	6178	5	132	1	0.10239380935159907	1.0	1.3355029950948291E-17	"glucosamine-containing compound catabolic process"
GO:1901071	6178	26	132	2	0.10560976151740054	1.0	1.1653369762157367E-72	"glucosamine-containing compound metabolic process"
GO:0033313	6178	10	132	1	0.1943744102225381	1.0	4.5128300449227395E-32	"meiotic cell cycle checkpoint"
GO:0098852	6178	178	132	3	0.7389742303081486	1.0	0.0	"lytic vacuole membrane"
GO:0098857	6178	21	132	1	0.365104874177073	1.0	1.3041172535385284E-60	"membrane microdomain"
GO:1901137	6178	233	132	7	0.2300496949755116	1.0	0.0	"carbohydrate derivative biosynthetic process"
GO:1901136	6178	21	132	1	0.365104874177073	1.0	1.3041172535385284E-60	"carbohydrate derivative catabolic process"
GO:0016973	6178	26	132	2	0.10560976151740054	1.0	1.1653369762157367E-72	"poly(A)+ mRNA export from nucleus"
GO:1901135	6178	358	132	11	0.14214119176393014	1.0	0.0	"carbohydrate derivative metabolic process"
GO:0033365	6178	388	132	7	0.7319471119185267	1.0	0.0	"protein localization to organelle"
GO:0017016	6178	33	132	1	0.5106105059414594	1.0	7.548956042874796E-89	"Ras GTPase binding"
GO:0017038	6178	132	132	3	0.5395478914367922	1.0	1.8567830572986262E-276	"protein import"
GO:0017048	6178	9	132	1	0.1767592739210064	1.0	2.78396485469723E-29	"Rho GTPase binding"
GO:0017049	6178	2	132	1	0.04227914904580258	1.0	5.2408833131183764E-8	"GTP-Rho binding"
GO:0017076	6178	734	132	17	0.3999095265264126	1.0	0.0	"purine nucleotide binding"
GO:1901265	6178	901	132	22	0.2810204904083702	1.0	0.0	"nucleoside phosphate binding"
GO:0000725	6178	76	132	1	0.8082533837637947	1.0	2.355873899886469E-177	"recombinational repair"
GO:0000726	6178	41	132	1	0.5886933816572459	1.0	1.436927071006873E-106	"non-recombinational repair"
GO:0017111	6178	404	132	9	0.49873334440602246	1.0	0.0	"nucleoside-triphosphatase activity"
GO:0000731	6178	20	132	1	0.3511974469283926	1.0	3.8241685939355216E-58	"DNA synthesis involved in DNA repair"
GO:0000733	6178	9	132	1	0.1767592739210064	1.0	2.78396485469723E-29	"DNA strand renaturation"
GO:0000741	6178	22	132	1	0.3787163987190258	1.0	4.659831018001235E-63	"karyogamy"
GO:0000742	6178	15	132	1	0.2769935405749504	1.0	1.8246014326231625E-45	"karyogamy involved in conjugation with cellular fusion"
GO:0000746	6178	123	132	2	0.7443931405522992	1.0	2.1933652665172294E-261	"conjugation"
GO:0000747	6178	122	132	2	0.7402861902136536	1.0	1.0799203295947079E-259	"conjugation with cellular fusion"
GO:0000749	6178	79	132	1	0.8204318245753484	1.0	4.922224260320552E-183	"response to pheromone involved in conjugation with cellular fusion"
GO:0000754	6178	23	132	1	0.3920382693149587	1.0	1.7410024921125108E-65	"adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion"
GO:0033523	6178	9	132	1	0.1767592739210064	1.0	2.78396485469723E-29	"histone H2B ubiquitination"
GO:0017148	6178	31	132	1	0.4888935572088149	1.0	2.7007149428206348E-84	"negative regulation of translation"
GO:0000774	6178	7	132	1	0.14037424422917674	1.0	1.4722174544616286E-23	"adenyl-nucleotide exchange factor activity"
GO:0000775	6178	91	132	1	0.8619316527046839	1.0	2.83857186661178E-205	"chromosome, centromeric region"
GO:0000776	6178	66	132	1	0.7614277210160352	1.0	4.91173796985331E-158	"kinetochore"
GO:0000777	6178	60	132	1	0.7280556535203558	1.0	3.9276028946387107E-146	"condensed chromosome kinetochore"
GO:0000778	6178	49	132	1	0.6543972308441623	1.0	1.3044996159050566E-123	"condensed nuclear chromosome kinetochore"
