9.95885,9.81228,9.89054,9.62987,9.41149,9.75979,9.84807,9.58064
10.9232,10.8598,10.9111,11.1407,10.9132,10.7188,10.8347,10.9267
10.9867,10.9745,10.9247,11.185,11.1644,10.8784,10.9952,10.9238
8.36394,8.34042,8.53409,8.59059,8.51614,8.35056,8.38691,8.55467
9.27756,9.38049,9.50516,9.52661,9.10635,9.36679,9.19504,9.33719
9.12462,8.88321,9.2837,9.13669,9.01436,9.06044,9.10316,9.13941
11.2816,11.1437,11.5435,11.3223,11.1644,11.2547,11.1453,11.3678
8.24114,8.16659,8.23455,8.51268,8.23675,8.31084,8.18741,8.29303
10.2482,10.0759,10.341,10.4225,10.5225,10.2845,10.295,10.5058
10.8864,10.6981,10.5221,10.2703,10.5117,10.9256,10.7047,10.5964
9.63234,9.42492,9.59068,9.26358,9.44177,9.61191,9.77077,9.43234
9.04404,8.86664,9.37389,9.37939,9.18031,8.76287,9.0905,9.22264
9.30595,9.16244,9.56704,9.50603,8.96953,9.30394,9.2899,8.88624
9.66144,9.4236,9.53222,9.50122,9.5506,9.42837,9.56501,9.42652
8.20741,8.30907,8.30251,8.53686,8.60963,8.02713,8.36558,8.1587
9.12998,9.0749,8.7556,8.86694,8.8448,9.23927,8.87688,9.20367
10.6964,10.7189,10.2922,10.7079,11.0285,10.333,10.6803,10.958
11.1981,11.3273,11.4832,11.5117,10.9409,11.1939,11.2294,10.9569
10.6287,10.6166,10.3887,10.8102,10.5794,10.6789,10.5798,10.6489
9.29455,9.27579,9.20911,9.49636,9.47651,9.08812,9.21392,9.40883
10.3099,10.2562,10.3202,10.1734,10.0175,10.4391,10.4018,10.187
8.67373,8.77909,8.47595,8.54053,8.76278,8.79817,8.79786,8.85197
12.0634,12.1701,11.6695,11.8199,11.9073,12.1745,12.2359,11.7331
7.74424,7.6944,8.00632,8.08126,7.71796,7.76685,7.79172,8.04644
7.94522,7.99264,8.05453,8.33149,7.7057,8.12806,8.0372,7.50966
11.7869,11.7815,11.0824,11.3159,11.6632,12.0283,11.8581,11.073
10.5649,10.5115,10.5364,10.7309,10.7557,10.6176,10.5642,10.6782
9.73105,9.70285,9.234,9.15219,8.81533,9.77494,10.0847,8.46992
8.42492,8.20016,8.7332,8.83203,8.80867,8.57351,8.54297,9.06458
10.6853,10.6046,11.1101,11.053,11.0376,10.6608,10.5598,11.1155
11.4039,11.4255,11.0782,10.8981,11.3024,11.3066,11.4461,11.2643
14.0697,13.924,13.7842,13.7393,13.7996,14.0996,13.974,14.1677
11.1815,11.219,11.4722,11.4081,11.5759,11.2433,11.1628,11.6498
10.1168,10.1071,9.99038,9.54044,9.73392,9.96299,10.2241,10.0428
10.5221,10.3991,10.0913,10.5008,10.7379,10.4447,10.4723,10.6382
9.72754,9.65736,8.99089,9.41541,9.43686,9.86707,9.92198,8.96776
11.4184,11.5991,11.2272,11.5083,11.7801,11.4963,11.6829,11.5994
9.54835,9.54317,10.0745,10.0892,9.99815,9.46736,9.63093,10.2327
10.7492,10.8674,10.1681,10.553,10.6593,10.7637,10.7816,10.5382
7.34459,7.44072,7.93248,8.03812,7.7842,7.55938,7.43196,7.57813
7.98805,7.9542,8.49608,8.83541,8.39182,8.23015,8.03645,8.22239
10.367,10.4779,10.1524,10.0532,10.5525,10.1997,10.3303,10.3157
10.8127,10.8995,11.0058,11.1289,11.4755,10.7556,10.7445,11.4739
8.26851,8.44644,8.27072,8.29263,8.47989,8.25989,8.15395,8.33581
9.87656,9.89271,9.62987,9.75671,9.79959,10.1251,9.96999,9.72459
7.91072,7.93905,8.51572,8.33549,8.49338,7.664,7.81914,8.33375
13.861,13.7683,13.4285,13.386,13.6384,13.7781,13.7875,13.5841
9.44938,9.41855,9.76238,9.77496,9.55154,9.35863,9.37581,9.54188
9.20822,8.97889,9.60594,9.65243,9.8841,8.99229,9.06921,9.9318
9.4158,9.10802,9.34974,9.38791,9.66704,8.83397,9.25859,9.62981
6.86025,6.68139,7.12047,6.76996,7.2449,6.7938,6.6838,7.2599
9.17857,9.02334,9.33478,9.54473,9.07938,8.99387,9.0246,8.88736
9.01655,9.04554,9.42988,9.50648,9.29063,8.92573,9.07108,9.22681
11.0108,11.0979,10.87,10.7481,11.1878,11.0807,11.2406,11.2929
10.9719,11.2185,9.8223,9.91359,10.5081,11.1146,11.0739,10.1861
9.29518,9.22754,8.91846,8.53798,9.06043,9.21424,9.25106,9.00068
10.0609,10.1023,9.88199,10.2498,10.4223,10.0273,10.1493,10.3715
9.80031,9.68032,10.0525,10.3126,9.78724,9.81335,9.79068,9.3321
11.0022,10.6576,10.9646,10.4952,10.7215,10.9972,11.0802,10.8965
9.12046,9.09963,9.135,9.27696,9.63099,9.01566,8.67031,9.76124
9.94404,9.95094,9.75865,9.77961,10.0406,10.0204,9.92149,10.1386
8.42156,8.38265,8.56668,8.32985,8.66686,8.37948,8.50152,8.40086
9.01263,8.96762,9.30621,9.22817,8.77106,8.97157,9.03789,8.81365
9.11306,9.03777,9.00135,9.16962,8.92846,9.31866,9.09871,9.02465
10.7657,10.8807,11.005,11.0148,10.883,10.6196,10.7396,11.0533
10.8629,10.9029,11.0541,10.7604,11.1512,10.8092,10.8898,11.1919
11.7353,11.5498,11.3282,10.9141,11.3034,11.7106,11.6684,11.1885
10.2765,10.2168,9.94716,10.3286,10.4081,10.0316,10.2114,10.333
9.47701,9.42938,9.24898,9.10013,9.59459,9.49966,9.49636,9.43916
9.90055,9.68133,10.4178,10.6669,10.0663,9.79205,9.84892,10.3907
10.3298,10.4712,10.1657,10.0214,10.0656,10.3277,10.401,9.64168
10.8352,10.7743,10.8137,11.0152,11.2421,10.8882,10.9397,11.1827
8.37604,8.28761,8.90476,8.87828,7.68055,8.41105,8.23285,8.08045
9.04122,8.7567,9.50707,9.37632,8.80382,8.57064,8.7465,8.81702
10.1782,9.97442,10.2815,10.2513,10.1375,10.1878,10.1094,10.1257
7.56537,7.92272,7.87832,8.17415,8.25414,7.70939,7.91385,7.96206
10.1163,9.91953,10.466,10.3166,10.2338,9.73007,9.9237,10.4735
10.3717,10.5936,10.3901,10.6512,10.5809,10.3062,10.4276,10.4941
9.96869,9.83392,9.04326,8.78233,9.08856,9.90909,9.89965,9.1392
9.42643,9.48793,10.0076,9.92175,10.002,8.91588,9.37615,9.67928
7.87406,7.64321,8.05381,7.86252,6.4205,7.80286,7.80671,6.92082
10.8108,10.9101,10.8299,10.5569,10.8701,10.7417,10.7681,10.9462
10.9629,10.8453,11.3358,11.2184,10.8916,10.9295,11.0393,10.9609
11.0174,11.015,11.3371,11.3902,11.3487,10.9404,10.9138,11.4395
9.69897,9.54313,10.0998,10.229,9.36698,9.56468,9.65556,9.60115
9.94905,9.91924,10.4095,10.3886,9.83819,9.91092,9.91629,9.81204
8.3466,8.2925,8.40173,8.31931,8.55533,8.29538,8.52335,8.55507
8.98347,9.12748,9.48115,9.47817,9.04032,8.83911,8.98664,9.05429
9.04546,9.07832,8.86224,9.04665,9.37973,8.56231,9.11462,9.42457
10.139,10.1463,9.74265,9.91963,10.0944,10.3712,10.1517,10.0843
9.36693,9.37858,9.11784,9.57914,9.2797,9.37857,9.38654,8.91931
9.56753,9.36664,9.77155,9.76504,9.37815,9.48533,9.56183,9.35493
9.86721,10.014,10.3343,10.3459,9.78479,10.123,9.88452,9.80085
9.53533,9.47136,9.87892,9.73349,9.79089,9.46573,9.48863,9.84916
10.9542,10.8092,11.2667,10.871,11.3463,10.812,11.0275,11.4753
8.17804,7.96798,8.29165,8.07707,7.98353,7.84762,7.94244,8.08752
9.36313,9.29094,8.82174,9.22069,9.40327,9.438,9.35773,9.5024
9.89558,9.85083,9.85363,9.98933,10.2829,9.73479,9.8215,10.3399
9.83476,9.97919,9.9677,10.1761,10.5482,9.98655,9.7825,10.2605
9.42255,9.40425,9.30524,9.12533,9.49444,9.08497,9.39271,9.34785
11.569,11.7217,11.8655,12.0177,11.6854,11.7114,11.5365,11.8686
12.9938,12.933,12.9814,13.1351,12.9308,12.94,12.9903,12.8587
8.20407,7.96046,8.59098,8.4584,8.58535,8.01016,8.21181,8.49261
11.8775,12.0315,11.2441,11.1654,9.56004,12.1147,11.9464,8.69089
8.58343,8.6544,7.98035,7.54342,7.76567,8.59546,8.69106,7.52553
11.0401,10.8658,10.9051,11.1772,11.0327,10.9533,11.0201,11.1598
8.16553,8.07363,8.3125,7.84196,8.3284,7.67146,8.21342,8.395
2.68807,2.71111,2.75227,2.80584,2.67153,2.7627,2.70276,2.83695
12.0793,11.9947,11.8779,11.7953,11.7007,12.1401,11.9644,11.8017
13.5228,13.5745,13.6584,13.8655,13.7104,13.6531,13.5744,13.7419
10.0054,9.9173,9.87021,9.87477,10.1149,9.9407,9.99609,9.84306
13.1528,13.2105,12.8692,13.163,13.1623,13.205,13.1192,12.867
12.9146,12.8521,12.9346,13.0266,13.0375,13.0431,12.974,12.8871
11.3295,11.2777,10.8489,10.7055,11.3436,11.3139,11.4238,11.3627
8.56071,8.31186,7.38148,7.50878,7.64785,8.39589,8.59328,7.6639
11.341,11.3233,11.1647,11.2531,11.2494,11.2417,11.3769,11.2387
3.21707,3.25629,3.17846,3.2729,3.1496,3.19848,3.01157,3.37771
9.19824,9.35483,8.87673,8.49649,8.58651,9.17232,9.42957,8.58674
9.74178,9.84361,9.55464,9.87604,9.9261,10.0326,9.85885,10.1107
9.0883,9.02375,8.31108,8.34297,8.99705,9.12447,8.84108,8.69704
7.89695,7.62814,6.97645,7.59095,8.05682,7.9784,7.9045,7.81642
7.76117,7.52588,7.69706,7.79478,7.90692,7.45525,7.58408,7.64119
9.0748,8.91022,9.49741,9.43734,9.10448,8.93449,9.12983,9.05263
6.2006,6.37021,6.45096,6.45711,6.17241,6.83953,6.63812,6.42274
11.627,11.704,11.4847,11.5458,11.7512,11.6892,11.6762,11.7476
8.43852,8.11329,8.35725,7.80378,7.58585,8.39499,8.45374,7.88194
11.0759,11.2044,10.9957,10.9922,11.2308,11.1079,11.1387,11.1312
10.1902,10.2393,10.3841,10.27,8.78855,9.93379,10.1271,8.74519
10.9528,11.0045,10.9654,10.6096,7.72994,10.6127,10.7012,8.11855
9.0839,9.15059,9.38564,9.47364,9.46301,8.87189,8.87329,9.439
5.16639,5.44942,4.49959,6.47518,5.66088,5.38573,5.64502,5.23487
3.03999,3.15007,2.97073,3.44668,3.1201,3.37544,3.47718,3.44172
8.72589,8.72724,9.0806,8.92612,9.15342,8.82089,8.87466,8.88942
5.84125,6.27185,6.38412,6.14219,6.13062,5.24334,5.57177,5.63497
5.00764,5.70488,5.21204,5.68261,4.89832,5.03001,4.95974,4.7184
2.19837,2.23571,2.30647,2.23405,2.19356,2.31503,2.22927,2.37849
6.7068,7.10806,6.72966,7.25211,7.36897,6.80767,6.82789,7.13843
10.1606,10.0108,10.2909,10.5674,10.8147,10.2256,10.205,10.8426
3.40076,3.47636,3.66887,3.62317,3.5066,3.63623,3.47014,4.26493
2.74011,2.78845,2.93977,2.77139,2.74687,3.29071,2.78635,3.05107
9.38792,9.31338,9.86364,9.88043,8.52704,9.59627,9.69648,8.54544
8.45506,8.20017,9.06485,8.60679,5.45685,8.45775,8.64345,5.32383
4.01094,4.02998,3.87167,4.00685,3.6219,4.05078,4.02079,3.89271
11.0527,11.0148,10.7847,10.9239,10.8361,10.7684,11.063,10.5918
11.0218,11.0193,11.3061,11.0995,10.9929,10.8571,10.9992,11.113
3.63471,3.69032,3.77957,3.70201,3.6082,3.9123,3.66266,3.90309
11.1026,10.9997,11.5272,11.2975,11.0566,11.0731,10.9976,11.0137
10.6626,10.6844,10.8759,10.6434,10.219,10.6138,10.6902,10.124
5.80325,6.32194,5.99734,5.30752,4.23565,5.75718,6.15827,4.21425
10.8656,10.9132,10.8801,10.9206,10.2891,10.8749,10.9181,10.4558
11.6678,11.6532,11.5438,11.2119,11.9656,11.6535,11.6794,11.6612
10.7278,10.9688,10.4004,10.8077,10.8734,10.7411,10.7867,10.4016
12.8836,13.0255,12.9712,12.9692,13.052,12.9914,12.9309,12.9806
11.3134,11.199,11.1957,11.0787,10.0087,11.2004,11.2502,10.1566
10.4848,10.197,10.2707,9.62783,6.27464,10.6141,10.5742,6.30489
10.4922,10.6483,10.8517,10.9189,10.6802,10.5518,10.599,10.7262
9.89561,9.61699,9.60474,9.904,9.24593,9.60245,9.96299,9.15334
10.0744,9.99703,10.0549,10.3812,10.2291,10.1114,9.89962,10.2733
10.6681,10.4511,10.6875,10.5326,10.271,10.7392,10.8009,10.8084
11.5548,11.5434,11.2661,11.4811,11.41,11.6135,11.6927,11.0791
8.54595,8.28468,8.12454,7.85865,8.71315,8.53401,8.35394,8.42827
10.7392,10.7611,10.9595,10.7305,10.5499,10.5924,10.7149,10.5577
3.32491,3.38749,3.70213,3.48424,3.34666,3.54267,3.36989,3.60267
13.3231,13.3171,13.4985,13.4753,13.1606,13.3562,13.3328,13.3977
9.12952,8.74525,9.1638,9.55924,9.06352,8.85646,8.99807,8.46877
3.06116,3.57871,3.34928,3.39007,3.1066,3.33201,3.1116,3.51636
9.42577,9.11393,9.2295,8.44547,8.66858,8.97244,9.13648,8.83652
3.324,3.1915,3.59714,3.28615,3.20923,3.38425,3.17476,3.86866
11.7137,11.8275,11.4915,11.6527,11.2789,11.8248,11.6491,11.1806
12.8375,12.9086,12.708,12.8702,13.0874,13.0282,12.8936,12.8061
10.6164,10.3959,10.1793,10.1016,10.022,10.5894,10.5491,9.9319
10.2833,10.2801,9.97021,10.2839,10.4689,10.3317,10.3924,10.2955
7.76452,7.74302,8.06553,7.83632,7.63329,7.71858,7.75156,7.45773
6.79131,6.61745,7.0937,6.51834,3.57393,6.76661,6.63357,4.71709
9.56914,9.83803,9.15414,9.2527,9.73679,9.70257,9.7679,9.11336
9.76542,9.50762,9.32022,9.35503,9.65347,9.87952,9.69369,9.54332
2.17521,2.21056,2.27582,2.21574,2.14875,2.27547,2.25532,2.33392
3.47594,3.51514,3.51294,3.48391,3.12595,3.56255,3.50409,3.59932
3.95178,4.0378,4.07574,4.0173,4.07529,4.07565,4.03003,4.64239
13.1594,13.1076,13.322,13.2339,13.204,13.1611,13.2215,13.3006
8.397,8.28419,8.60979,8.89578,8.85971,7.88065,8.11219,8.68744
9.07151,9.0783,9.55529,9.4913,9.73028,9.08868,9.12255,9.95365
10.5468,10.4736,10.806,10.8184,10.7486,10.4432,10.4987,10.8563
8.55568,8.7564,8.37788,8.85561,8.18121,8.76956,8.7257,8.02668
3.13224,3.17446,3.19112,3.26242,3.13633,3.3284,3.16341,3.28745
8.33569,8.00008,7.94765,8.10986,8.57122,8.17261,8.15027,8.07674
6.71835,6.77696,6.7629,7.79788,7.55095,7.15767,7.26701,6.77476
8.27931,7.99565,8.31172,8.77966,8.1106,8.62723,8.65542,8.16176
11.678,11.6411,12.1801,12.4868,11.9349,11.677,11.7215,11.797
10.1948,9.75478,10.475,10.2241,8.28371,9.79646,9.91943,8.51458
11.8178,11.8883,11.6056,11.8095,12.0553,11.9687,11.8534,11.7416
5.77874,6.59558,5.47336,6.78043,6.8797,6.70528,6.5271,6.32704
4.8252,5.55519,4.34521,5.12722,5.2836,5.909,5.92017,4.63123
13.446,13.4021,13.1205,12.9089,13.4244,13.4848,13.5415,13.2945
9.40887,9.51885,8.97207,8.32892,8.84739,9.29372,9.30635,8.35147
9.01643,8.99169,8.92322,9.22014,9.47033,9.07515,9.11415,9.14086
7.94488,8.03448,8.29373,8.23965,7.24311,7.90229,7.97435,7.57154
11.5557,11.4413,11.8259,11.9056,11.7344,11.7043,11.6271,12.0312
5.94905,5.78833,4.72119,5.33859,5.51506,5.7679,6.00123,4.66632
11.8624,12.0036,12.1918,12.388,12.4702,11.8704,11.8927,12.5525
10.1611,10.0419,9.24683,9.47598,9.68923,10.1916,10.2509,9.76039
3.22791,3.35949,3.4517,3.32421,3.2468,3.45021,3.32154,3.58979
13.272,13.1835,13.1725,12.9791,13.2624,13.3455,13.3623,13.3204
10.5405,10.4597,11.0771,10.9572,10.3524,10.4508,10.5196,10.4829
6.74527,6.36026,6.89009,6.33447,7.43089,5.92634,6.42116,7.46282
1.74585,1.77449,1.80976,1.78437,1.72211,1.81725,1.76597,1.85247
13.213,13.1729,13.4985,13.4687,13.0681,13.3526,13.3085,13.2106
11.4095,11.3617,12.0389,11.9318,11.5082,11.7228,11.7423,11.9489
10.1124,10.1455,10.2837,9.84845,10.3949,10.0374,9.99105,10.1674
14.3241,14.2868,14.3641,14.3267,14.1038,14.2157,14.219,14.1349
11.3788,11.341,11.5586,11.8102,11.8447,11.3213,11.3177,11.8434
9.88144,9.91198,9.40805,9.50052,9.75429,9.92069,9.90708,9.59789
10.9032,10.6961,10.1609,9.95072,9.99716,10.8786,10.9052,9.95233
1.40247,1.42189,1.44133,1.38511,1.37785,1.45605,1.42854,1.47879
6.71669,6.94673,6.98106,6.7698,6.55111,6.91975,6.70632,6.5239
11.563,11.6168,12.012,12.1393,12.1465,11.3045,11.4772,12.298
7.68307,7.6547,8.13103,8.41494,7.9668,7.5676,7.50783,7.85689
10.5375,10.5902,10.8303,10.5865,10.6751,10.5389,10.5409,10.967
10.7639,10.7424,10.5883,10.5248,10.8233,10.8034,10.6061,10.5264
11.8404,12.116,11.507,11.3161,11.7449,12.0294,11.9378,11.0168
10.1943,10.1039,10.2803,10.4149,10.2257,10.0005,10.091,9.98931
10.244,10.2461,10.3687,10.5632,10.4272,10.1384,10.1232,10.2599
8.50663,8.48645,8.05827,8.17322,8.42573,8.54204,8.47585,8.02435
7.54837,7.21629,6.012,5.46349,3.27372,7.20649,7.25785,4.01842
6.18175,6.61904,6.30284,6.5243,6.34534,6.29587,6.31457,6.29954
10.1407,10.0292,10.3392,10.4312,9.83079,10.0883,10.0505,9.92271
10.0855,9.95467,10.3871,10.0714,9.69934,9.91106,10.0317,9.77927
7.62048,7.62509,6.88963,7.72899,8.03537,8.13441,7.98162,7.4061
2.23485,2.27043,2.34113,2.25028,2.2131,2.35864,2.25935,2.39165
3.093,3.75849,3.8743,4.02489,3.92527,2.94363,3.84092,3.9934
8.54789,8.48174,8.4087,8.01997,7.50591,8.46261,8.51207,8.12568
7.38891,7.38199,7.87716,8.06605,7.45806,7.38997,7.38495,7.85684
2.57642,2.6106,2.64912,2.57369,2.58838,2.65848,2.79055,2.69133
9.18702,9.06497,9.50226,9.68564,9.09802,8.90035,9.17736,9.62653
9.32005,9.09826,8.76095,8.97397,9.30149,9.05272,9.21817,9.30569
2.49335,2.5404,2.60638,2.50115,2.47739,2.60274,2.52352,2.72834
13.163,13.3075,13.0164,12.7123,12.9561,13.2395,13.1842,13.0639
7.93105,7.94261,8.28386,8.63016,8.26338,7.9613,7.90748,8.76245
9.75506,10.039,9.23174,9.65428,9.65757,9.69874,9.74037,9.08257
9.27286,9.0881,9.3326,8.602,8.09279,9.21127,9.01366,7.94327
9.40611,9.34224,9.69386,9.7644,9.23396,9.52595,9.38862,9.53267
7.32086,7.31012,6.86968,6.71132,7.17286,7.30332,7.37975,6.85183
12.2667,12.2935,12.4238,12.4304,12.2658,12.2605,12.2671,12.2763
4.01922,4.3212,4.2593,4.15827,4.0439,4.22754,4.20249,4.12143
12.339,12.2125,12.4548,12.5484,12.4289,12.3577,12.3576,12.6221
10.507,10.5042,10.1042,10.3321,10.4667,10.4806,10.4979,10.4528
6.65006,6.6916,7.46175,7.33254,7.20105,6.78153,6.70175,7.42782
7.61081,7.63296,8.31054,8.15224,7.98175,7.68141,7.82491,7.9188
12.2067,12.4882,12.0243,12.3643,12.1951,12.2151,12.1212,11.7741
9.82222,10.0066,10.1896,10.3215,10.1079,9.71054,9.79384,10.3264
10.9164,11.0982,10.773,11.1474,10.9809,11.0277,11.1387,11.1285
4.08166,4.10495,4.14213,4.13259,4.04258,4.28238,4.06902,4.09564
12.8201,12.9249,13.0222,13.0486,12.9907,12.7417,12.9003,13.0827
12.2725,12.2658,12.3106,12.4179,12.3,12.2515,12.3336,12.152
4.09272,4.1896,4.75209,4.55442,4.47406,4.37955,4.16347,5.06824
9.77116,9.65967,10.1941,10.2758,10.0161,9.58538,9.7571,10.0874
9.77991,9.64731,10.1742,10.1696,9.7367,9.73273,9.693,9.74452
5.49878,5.41719,5.5389,5.56016,5.78277,5.57953,5.68836,6.0131
12.14,12.3942,12.5242,12.4154,12.5449,12.3059,12.1918,12.5775
11.9385,12.0234,12.0556,12.1458,12.0045,11.9178,11.9557,12.131
11.1506,11.2004,10.936,11.1295,10.6469,11.1814,11.0741,10.6777
4.17467,3.89065,4.24302,3.78871,3.80652,3.96524,3.82251,4.01406
