2.795818789400000095e+09;2.799305220119999886e+09;2.813886980119999886e+09;2.805633906199999809e+09;2.808665647639999866e+09;2.868261902360000134e+09;2.907460527639999866e+09;2.937950319639999866e+09;2.889615492119999886e+09;2.878192175639999866e+09;2.943427800599999905e+09;3.028025816599999905e+09;2.880312587800000191e+09;2.797962093079999924e+09;2.734372978199999809e+09;2.710718683159999847e+09;2.711258983960000038e+09;2.758428957719999790e+09;2.781222772760000229e+09;2.705556174360000134e+09;2.583270852119999886e+09;2.939886754840000153e+09;3.579047991320000172e+09;4.108154290199999809e+09;3.713592096280000210e+09;2.913875472920000076e+09;2.510534345239999771e+09;2.160784242199999809e+09;1.846960884759999990e+09;1.736987257880000114e+09;1.904254951960000038e+09;2.178985913880000114e+09;2.412477618199999809e+09;2.799228141079999924e+09;3.205103602199999809e+09;3.512959589400000095e+09;3.284697714199999809e+09;2.876921407000000000e+09;2.538468617239999771e+09;2.344645408280000210e+09;2.485483769880000114e+09;2.646984892440000057e+09;2.710879686679999828e+09;2.728673511960000038e+09;2.707367269400000095e+09;2.679913166360000134e+09;2.642858548760000229e+09;2.632584313880000114e+09;2.607319801880000114e+09;2.621079092760000229e+09;2.625210236440000057e+09;2.687866226199999809e+09;2.747827329559999943e+09;2.857089125400000095e+09;2.906900463639999866e+09;2.935765469719999790e+09;2.657063164440000057e+09;2.490115099159999847e+09;2.334205446679999828e+09
2.830231274519999981e+09;2.820458384920000076e+09;2.818434592280000210e+09;2.841341083159999847e+09;2.859194671639999866e+09;2.904248065559999943e+09;2.919275022360000134e+09;3.000017488920000076e+09;2.903258328599999905e+09;2.890916696599999905e+09;2.953189226519999981e+09;2.898457143320000172e+09;2.913458116119999886e+09;2.894343783960000038e+09;2.775370651159999847e+09;2.616426400280000210e+09;2.431382222360000134e+09;2.619531844119999886e+09;2.732332655639999866e+09;3.378350652440000057e+09;3.952209872920000076e+09;3.310889831960000038e+09;1.940696774680000067e+09;7.540872258799999952e+08;3.443404815600000024e+08;3.553058038000000119e+08;3.989086044399999976e+08;4.217094799599999785e+08;4.585090012400000095e+08;4.207360604399999976e+08;4.322200361200000048e+08;4.163894594800000191e+08;3.892675138799999952e+08;3.561160591600000262e+08;3.040595369200000167e+08;4.252996853999999762e+08;1.036210223639999986e+09;1.871474735640000105e+09;3.037122477079999924e+09;3.780362538519999981e+09;3.174295988760000229e+09;2.562153481239999771e+09;2.554515577880000114e+09;2.660271266840000153e+09;2.723539255320000172e+09;2.703831589400000095e+09;2.666607190039999962e+09;2.621467928599999905e+09;2.602772189719999790e+09;2.621248838679999828e+09;2.655864511000000000e+09;2.649969376280000210e+09;2.675739076119999886e+09;2.742268271639999866e+09;2.874653615639999866e+09;2.837024549400000095e+09;2.690325802519999981e+09;2.470796827159999847e+09;2.414560992280000210e+09
2.829220696599999905e+09;2.869977486360000134e+09;2.837804051480000019e+09;2.850267877400000095e+09;2.890017376280000210e+09;2.857171782679999828e+09;2.880412248599999905e+09;2.949783113239999771e+09;2.907805282840000153e+09;2.917025296920000076e+09;2.877227247639999866e+09;2.819605318679999828e+09;2.723403544599999905e+09;2.712275099159999847e+09;2.562491216920000076e+09;2.353692691480000019e+09;2.898612458519999981e+09;3.797644834840000153e+09;4.007477405719999790e+09;2.508827559960000038e+09;9.245030236399999857e+08;2.911922806000000238e+08;3.727417385199999809e+08;3.869146844399999976e+08;4.289245199599999785e+08;4.319334441200000048e+08;4.383794703600000143e+08;4.778067906800000072e+08;5.038123433199999928e+08;4.664742671600000262e+08;4.656953897200000286e+08;4.836470082799999714e+08;4.794604892400000095e+08;4.243606108399999738e+08;4.353790479599999785e+08;4.140289013999999762e+08;3.769374018799999952e+08;3.408318044399999976e+08;2.602211881200000048e+08;2.899156418799999952e+08;1.731515111960000038e+09;3.358206980119999886e+09;3.123451350039999962e+09;2.448248367639999866e+09;2.447063405079999924e+09;2.516455223320000172e+09;2.631920441880000114e+09;2.653809125400000095e+09;2.617088746519999981e+09;2.608952127000000000e+09;2.672202228760000229e+09;2.672182719000000000e+09;2.627857002519999981e+09;2.673019570199999809e+09;2.767701828119999886e+09;2.851509577239999771e+09;2.751122515480000019e+09;2.352362497559999943e+09;2.446529962519999981e+09
2.857023919639999866e+09;2.918088480280000210e+09;2.882269592599999905e+09;2.880753721880000114e+09;2.903828642840000153e+09;2.888981444119999886e+09;2.819046570519999981e+09;2.861463981079999924e+09;2.865971455000000000e+09;2.844875252760000229e+09;2.717713153559999943e+09;2.695638900760000229e+09;2.582934378519999981e+09;2.544688779800000191e+09;2.948822591000000000e+09;4.005388135960000038e+09;3.427309395480000019e+09;2.114908711960000038e+09;6.482504514800000191e+08;3.133826319599999785e+08;3.338269097200000286e+08;2.741997404399999976e+08;4.425296373999999762e+08;4.577209282799999714e+08;4.589247503600000143e+08;4.791776041200000048e+08;4.954841001200000048e+08;5.290383887599999905e+08;5.256745820400000215e+08;5.190559093999999762e+08;5.175981148399999738e+08;5.157925724399999976e+08;5.249524930799999833e+08;5.161287183600000143e+08;5.044095401200000048e+08;4.986980546800000072e+08;4.848415631600000262e+08;4.406891817200000286e+08;3.739109238000000119e+08;2.644006159600000083e+08;1.705166070000000000e+08;1.818500521200000048e+08;1.632477019160000086e+09;3.404943609880000114e+09;2.865545791000000000e+09;2.181303054360000134e+09;2.372064237079999924e+09;2.537401719320000172e+09;2.584093623320000172e+09;2.600026070039999962e+09;2.636326621719999790e+09;2.628409752599999905e+09;2.657378420760000229e+09;2.641042592280000210e+09;2.686855448599999905e+09;2.763496367639999866e+09;2.806127689239999771e+09;2.355157262360000134e+09;2.574998317079999924e+09
3.010139337239999771e+09;2.866060660760000229e+09;2.849596130840000153e+09;2.863234364440000057e+09;2.897934247960000038e+09;2.892015151639999866e+09;2.831001824280000210e+09;2.817941085719999790e+09;2.789254450199999809e+09;2.741261285400000095e+09;2.661443309079999924e+09;2.569929547800000191e+09;2.553187529239999771e+09;3.493917879320000172e+09;4.028277902360000134e+09;2.356072006679999828e+09;3.664234383600000143e+08;2.705633730799999833e+08;3.300324418799999952e+08;3.721382543600000143e+08;3.960576399599999785e+08;3.540993602799999714e+08;4.628855721200000048e+08;4.362309391600000262e+08;4.380575093999999762e+08;4.954978933999999762e+08;5.065060341999999881e+08;5.126673730799999833e+08;5.163373890799999833e+08;5.209283599599999785e+08;5.132647413999999762e+08;4.393372764399999976e+08;5.068053340400000215e+08;5.126707369200000167e+08;5.247954908399999738e+08;5.223905141999999881e+08;5.188255733999999762e+08;5.169277199599999785e+08;5.130635791600000262e+08;4.761329372400000095e+08;3.943629532400000095e+08;3.461113206000000238e+08;3.599467638000000119e+08;3.034495938799999952e+08;2.018205006359999895e+09;3.504059938840000153e+09;2.711451961880000114e+09;2.253537880599999905e+09;2.490371219480000019e+09;2.626101587480000019e+09;2.655195396119999886e+09;2.652333392920000076e+09;2.621673204760000229e+09;2.621318150679999828e+09;2.623476512280000210e+09;2.649400413719999790e+09;2.738958212119999886e+09;2.209325436440000057e+09;2.571348443159999847e+09
2.973721962519999981e+09;3.087174017559999943e+09;2.899211849239999771e+09;2.936372038679999828e+09;2.875058679320000172e+09;2.887769535000000000e+09;2.831880063000000000e+09;2.777113409559999943e+09;2.745111018519999981e+09;2.665896162840000153e+09;2.512672772119999886e+09;2.738932368920000076e+09;3.867714919960000038e+09;3.440039909400000095e+09;1.134947237400000095e+09;2.864647004399999976e+08;3.005942390000000000e+08;2.332624015600000024e+08;3.454727746800000072e+08;4.325424886000000238e+08;4.765349340400000215e+08;4.785332700400000215e+08;4.640685353199999928e+08;4.234132367599999905e+08;4.200987381999999881e+08;4.350460636399999857e+08;4.784810998000000119e+08;5.050135798000000119e+08;4.980237276399999857e+08;5.250514831600000262e+08;5.283084098799999952e+08;4.897471119599999785e+08;5.199899714800000191e+08;5.299960847599999905e+08;5.300752246000000238e+08;5.301208514800000191e+08;5.296425333999999762e+08;5.262037391600000262e+08;5.243238133999999762e+08;5.209368540400000215e+08;5.159354793199999928e+08;4.991341071600000262e+08;4.514709314800000191e+08;2.998476098799999952e+08;2.625693916399999857e+08;5.203553884399999976e+08;2.465491350039999962e+09;3.266598992920000076e+09;2.230284811800000191e+09;2.449961903639999866e+09;2.624798250519999981e+09;2.625778167320000172e+09;2.648816260119999886e+09;2.622177540119999886e+09;2.562853605400000095e+09;2.580315206679999828e+09;2.703730510360000134e+09;2.293936313880000114e+09;2.644928918039999962e+09
2.795831103000000000e+09;2.848911691800000191e+09;2.930054053400000095e+09;2.963874095639999866e+09;2.935443798039999962e+09;2.922821592599999905e+09;2.855800408599999905e+09;2.788456920599999905e+09;2.717021346840000153e+09;2.513807433239999771e+09;3.181240997400000095e+09;3.972340427800000191e+09;2.842431179800000191e+09;5.812421801200000048e+08;3.413090268399999738e+08;2.735891906800000072e+08;3.644766402799999714e+08;3.778179266800000072e+08;3.978207452400000095e+08;4.480402140400000215e+08;4.628829276399999857e+08;4.765461570799999833e+08;4.670434703600000143e+08;4.675480540400000215e+08;4.462552591600000262e+08;4.089588009200000167e+08;4.543210946800000072e+08;4.566608911600000262e+08;4.420270172400000095e+08;4.642644188399999738e+08;5.074108892400000095e+08;5.157372098799999952e+08;5.237897410799999833e+08;5.265403279599999785e+08;5.233257103600000143e+08;5.258128450799999833e+08;5.274848425199999809e+08;5.206476303600000143e+08;5.281138601200000048e+08;5.235078697200000286e+08;5.139289692400000095e+08;5.260817935600000024e+08;4.954645750000000000e+08;4.440205737200000286e+08;3.914373442799999714e+08;3.668346486000000238e+08;3.262452598000000119e+08;1.672268079640000105e+09;3.418165889559999943e+09;2.253662355480000019e+09;2.389430276119999886e+09;2.619015026199999809e+09;2.637702493719999790e+09;2.664287673880000114e+09;2.618436187159999847e+09;2.678497471000000000e+09;2.664653462039999962e+09;2.433583033880000114e+09;2.630875319320000172e+09
2.661211639320000172e+09;2.828015269400000095e+09;2.863247975960000038e+09;2.863273168920000076e+09;2.895729547800000191e+09;2.868960943639999866e+09;2.832522264599999905e+09;2.766181702679999828e+09;2.651147716119999886e+09;3.670965533719999790e+09;3.799993478679999828e+09;2.376278219800000191e+09;3.598732329200000167e+08;3.858021058799999952e+08;3.405091701999999881e+08;3.373103631600000262e+08;3.926366556399999857e+08;3.731821660400000215e+08;4.177557110000000000e+08;4.612391030000000000e+08;4.738668815600000024e+08;4.683856758000000119e+08;5.059635420400000215e+08;4.994462838000000119e+08;4.400780969200000167e+08;4.087864617200000286e+08;3.726482089200000167e+08;3.896165929200000167e+08;4.422356751600000262e+08;4.387430850799999833e+08;3.702570230000000000e+08;4.574917110000000000e+08;5.136028431600000262e+08;5.267568655600000024e+08;5.300144425199999809e+08;5.243153270000000000e+08;5.301164533999999762e+08;5.301085916399999857e+08;5.300543401200000048e+08;5.203317033199999928e+08;5.153458831600000262e+08;5.038091202799999714e+08;4.750178217200000286e+08;4.886725750000000000e+08;4.730149161200000048e+08;4.310266562799999714e+08;3.924545449200000167e+08;3.198581545199999809e+08;9.679720950000000000e+08;3.373432651800000191e+09;2.370412028440000057e+09;2.355214209559999943e+09;2.618120457239999771e+09;2.669340484119999886e+09;2.690028281880000114e+09;2.690420455960000038e+09;2.604013180440000057e+09;2.469394643480000019e+09;2.633903855639999866e+09
2.631415950360000134e+09;2.859458710039999962e+09;2.880485433880000114e+09;2.869698466840000153e+09;2.885468453400000095e+09;2.849144907800000191e+09;2.791623346199999809e+09;2.588431376920000076e+09;3.730339992599999905e+09;3.577082405400000095e+09;2.191964509719999790e+09;3.724029148399999738e+08;4.022639990000000000e+08;3.977828802799999714e+08;4.155797673199999928e+08;4.019193359599999785e+08;4.212425692400000095e+08;4.055816693999999762e+08;4.389192950000000000e+08;4.708873078000000119e+08;4.611876137200000286e+08;4.357080950000000000e+08;4.913099945199999809e+08;4.493327606000000238e+08;4.069878518000000119e+08;3.931673666800000072e+08;4.120759900400000215e+08;4.716537897200000286e+08;4.705066665199999809e+08;4.118882678000000119e+08;1.533979305200000107e+08;3.168017398000000119e+08;5.037594741999999881e+08;5.122502850799999833e+08;5.299240028399999738e+08;5.222849449200000167e+08;5.231147842799999714e+08;5.300327439599999785e+08;5.299639388399999738e+08;5.173117199599999785e+08;5.228170306800000072e+08;4.551801615600000024e+08;4.359039221999999881e+08;4.682218076399999857e+08;4.890132572400000095e+08;4.944931394800000191e+08;4.473408860400000215e+08;3.664664745199999809e+08;3.441826396399999857e+08;6.228389237999999523e+08;3.314734219800000191e+09;2.630900870679999828e+09;2.434229492760000229e+09;2.653114945559999943e+09;2.704850131480000019e+09;2.763182250519999981e+09;2.648482021400000095e+09;2.539361901079999924e+09;2.797764445719999790e+09
2.702051014679999828e+09;2.896066279960000038e+09;2.888536485400000095e+09;2.879827168280000210e+09;2.889928639000000000e+09;2.828069234199999809e+09;2.636741902360000134e+09;3.366851168280000210e+09;3.697475493400000095e+09;2.240133026840000153e+09;3.373585372400000095e+08;4.169254287599999905e+08;4.322108021999999881e+08;4.670153129200000167e+08;4.743675868399999738e+08;4.379094236399999857e+08;4.334237506800000072e+08;4.618657986800000072e+08;4.617241026800000072e+08;4.745230402799999714e+08;4.049138857200000286e+08;3.742992553199999928e+08;3.713969833199999928e+08;3.281257615600000024e+08;3.133364393199999928e+08;3.130022031600000262e+08;4.053736207599999905e+08;4.471478185199999809e+08;5.046263644399999976e+08;4.295754127599999905e+08;4.152104770799999833e+08;4.974571791600000262e+08;5.056928630000000000e+08;5.247385206000000238e+08;5.179870966000000238e+08;5.138239682799999714e+08;5.021129026800000072e+08;5.254177858799999952e+08;5.267171881200000048e+08;5.289395650799999833e+08;5.102970127599999905e+08;4.403888143600000143e+08;4.678535413999999762e+08;4.996721167599999905e+08;5.064988252400000095e+08;4.828440156399999857e+08;4.767053839599999785e+08;4.550226857200000286e+08;3.900795458799999952e+08;3.445064847599999905e+08;5.465808092400000095e+08;3.383681601559999943e+09;2.620620064280000210e+09;2.597620855320000172e+09;2.751388568599999905e+09;2.754044056599999905e+09;2.675914512920000076e+09;2.584764537880000114e+09;2.786221651480000019e+09
