319.106,368.019,337.424,384.747,389.527,455.183
1206.59,1176.46,1174.84,1206.56,1205.29,1247.68
1739.36,1718.35,1740.44,1857.14,1682.03,1883.47
764.187,691.777,662.619,759.579,759.022,763.447
805.422,746.232,771.961,771.425,735.721,734.102
280.429,291.303,319.252,299.282,334.406,334.97
3319.69,3160.86,3160.15,3014.14,2953.83,3156.94
88.9051,118.498,89.3264,95.5073,86.9749,126.795
731.821,692.609,721.985,783.722,819.662,770.86
1063.02,1106.71,1123.77,1060.48,1288.22,1148.39
632.64,603.102,568.881,646.194,606.437,598.892
788.849,751.378,850.417,840.723,848.467,842.85
323.312,356.457,298.724,407.644,365.958,381.67
1930.24,1670.03,1782.97,1780.11,1805.04,1577.89
218.249,254.862,254.279,271.043,244.31,249.615
766.321,701.145,676.018,749.385,661.341,742.71
233.062,285.098,269.777,276.342,294.875,310.328
548.901,486.191,466.021,474.467,547.644,574.7
1702.57,1516.03,1563.94,1440.43,1397.66,1546.51
220.432,230.261,227.901,228.441,226.318,234.26
1088.03,980.227,1007.09,1011.94,939.732,955.254
550.003,533.376,534.127,610.416,531.864,559.108
4684.94,4236.64,4154.33,4151.82,4186.36,3887.37
200.84,195.615,205.249,203.156,207.185,191.754
108.965,119.598,116.657,141.544,147.65,129.201
3681.28,4068.85,3675.34,3564.25,3407.06,3656.73
357.901,381.002,395.693,391.931,429.949,384.719
1292.1,1359.2,1394.18,1493.48,1702.85,1491.77
447.764,513.624,441.272,528.978,484.094,479.703
1104.11,1036.12,1005.13,1091.34,1162.39,1126.55
1386.81,1346.56,1304.84,1252.53,1364.97,1428.98
11871.9,9964.01,10942.8,10158.9,10875.1,10463.2
1095.67,1061.41,1101.26,1168.9,1085.37,1101.96
866.576,838.221,1029.43,984.257,886.007,788.967
2165.12,2483.55,2488.2,2292.45,2475.46,2642.13
161.511,160.32,160.188,174.362,150.783,173.364
546.276,531.979,562.59,581.394,681.405,650.919
591.351,495.827,507.555,517.837,498.821,547.773
690.755,689.068,777.061,750.641,686.173,644.893
157.763,151.867,180.529,162.077,207.84,166.633
300.878,278.154,318.906,336.948,330.905,345.925
350.551,335.359,390.808,367.449,382.894,360.337
234.197,213.321,227.34,244.065,228.195,220.779
463.999,523.066,481.768,524.81,546.066,495.919
1535.46,1490.78,1391.26,1468.34,1380.13,1411.62
69.3381,65.049,81.0101,69.6122,57.0449,60.5612
10960.3,9365.95,9899.59,9293.79,9440.73,9793.66
278.263,363.916,257.775,291.944,339.409,324.492
626.801,646.785,602.22,611.055,576.179,548.464
448.313,439.015,412.612,448.531,447.587,434.328
166.504,164.852,172.68,167.189,188.548,138.417
108.579,200.858,178.714,154.206,160.391,158.758
559.544,540.615,651.578,646.95,698.296,739.181
1220.5,1251.59,1377.32,1301.96,1399.04,1322.84
2032.62,1888.51,1889.74,1794.8,1792.9,1924.28
893.74,902.056,949.25,969.353,1117.51,1013.2
701.045,748.822,711.651,787.705,706.761,730.08
373.715,334.346,349.177,367.467,375.315,411.728
1408.19,1412.87,1463.97,1466.25,1531.61,1564.17
621.688,501.454,578.147,609.64,534.014,497.598
800.757,625.208,740.777,701.447,757.8,771.898
120.253,129.007,126.203,121.034,133.757,102.49
99.3659,90.0972,68.7639,113.235,80.9457,137.627
1922.21,1743.73,1746.08,2032.57,1865.06,1661.83
1294.06,1291.78,1219.72,1301.93,1365.25,1256.77
1677.55,1671.28,1677.38,1683.25,1539.71,1681.38
1257.64,1382.57,1306.58,1253.67,1277.37,1418
275.284,260.043,254.146,283.552,254.743,244.649
485.723,427.665,356.166,419.4,440.887,402.808
445.618,415.39,461.801,563.739,490.532,515.672
1138.52,1222.29,1169.76,1159.28,1478.77,1264.27
1413.26,1322.72,1308.98,1359.76,1422.19,1347.28
194.659,170.063,192.286,190.019,186.234,195.547
174.278,154.494,155.923,142.878,153.653,152.937
1616.04,1441.76,1645.83,1519.11,1763.66,1688.21
356.02,319.563,302.543,323.945,301.803,287.888
131.314,133.826,133.975,124.923,121.572,127.125
725.025,763.408,652.198,667.09,632.849,566.49
302.686,303.618,334.238,325.063,390.419,321.882
619.026,572.295,617.339,632.107,682.755,599.321
346.341,306.502,248.538,342.655,283.396,309.189
208.153,230.683,249.514,234.851,292.325,254.191
561.462,550.613,556.263,544.203,545.579,579.881
502.044,506.564,462.234,457.148,415.419,487.704
1685.46,1803.32,1820.99,1872.26,1786.74,1776.51
1076.4,991.552,994.591,1124.61,969.424,1023.79
177.335,205.29,214.148,192.639,232.755,214.644
111.025,93.6661,106.74,117.438,94.7839,91.9524
215.824,202.474,202.909,200.178,234.02,202.304
846.763,823.365,856.983,837.854,811.336,899.763
2896.23,2802.66,2877.38,2842.08,2736.6,2780.46
843.973,913.668,822.131,853.276,767.758,866.959
906.836,992.948,960.678,925.442,862.44,1023.11
472.72,474.01,472.929,495.482,524.224,506.874
1377.19,1406.09,1442.3,1318.03,1485.09,1281.1
531.629,557.099,571.199,567.162,603.708,533.52
120.644,104.386,96.3118,89.3472,96.3484,67.5774
1180.13,1178.31,1335.32,1162.39,1350.53,1240.1
1065.45,1091.42,1054.64,1033.25,984.103,1001.08
542.724,533.237,560.013,464.393,525.522,555.057
500.234,524.319,479.725,608.22,541.167,503.922
6725.14,7174.33,7381.26,6795.82,7869.09,7153.81
1606.49,1681.62,1683.93,1708.52,1654.44,1666.72
2640.08,3294.29,3279.72,2982.38,3735.91,3081.06
213.49,228.805,223.51,242.79,221.543,295.988
4327.73,3806.72,4292.63,3977.79,4559.7,4488.18
85.3491,97.4578,96.9433,99.4166,116.796,109.95
1.59895,3.05069,0.779233,1.19604,2.14529,1.23584
4321.16,4245.87,4179.5,4047.24,4115.48,4179.85
9655.21,8406.29,8688.59,8781.55,9382.83,8583.32
514.101,518.538,527.165,509.353,505.676,546.227
11036.4,10037.3,9846.19,9251.87,10552.4,9313.81
6983.79,6827.15,7465.22,6946.73,7268.25,6677.3
1958.52,1961.81,1973.97,2015.79,2215.38,2055.48
21.1343,43.6324,25.8062,22.2857,46.7246,26.7797
3609.54,4109.9,3748.79,3465.44,3471.66,3696.22
7.99138,12.5315,4.02654,6.14172,6.8007,7.71206
462.234,414.675,398.817,451.353,352.146,403.391
465.639,566.5,488.157,498.825,504.893,599.249
167.908,209.81,162.553,185.413,202.035,191.883
118.794,153.685,120.471,103.209,132.47,131.428
491.598,463.121,436.637,466.056,520.601,494.552
198.05,188.7,198.091,210.253,174.93,211.036
209.034,228.493,186.801,218.544,243.452,247.479
2006.5,2053.49,2022.78,1870.76,1833.46,1897.72
83.1144,113.198,104.335,93.7759,108.689,98.754
768.095,703.789,754.97,760.543,792.602,780.631
159.041,136.216,114.666,136.732,144.106,116.742
43.0169,44.8301,51.002,58.8866,54.174,43.6359
1197.73,1218.04,1153.58,1264.95,1242.46,1231.57
4403.33,4717.11,4806.4,4359.13,4515.63,4372.17
41.2558,43.8304,39.1284,46.9004,64.3355,39.1746
2803.16,2506.3,2703.44,2547.73,2355.9,2716.84
44.5994,52.9984,39.2842,22.7319,28.5739,25.6198
2.42934,2.26835,11.4941,10.3622,15.3078,22.8514
15.439,13.6826,11.8379,14.2491,15.3841,28.8508
51.1675,36.4625,49.6249,40.926,43.7075,36.7985
792.351,840.738,896.379,888.484,1016.2,1030.86
2.43568,2.07361,1.31607,5.63739,2.41206,1.74558
4.33006,3.60698,6.22617,0.63923,6.27801,0.43726
2740.19,2845.93,2903.65,2497.09,2559.68,2797.37
329.681,274.848,252.229,328.764,330.047,368.93
106.753,80.6921,94.5818,82.4001,91.9015,95.9742
1419.41,1380.89,1388.26,1480.19,1393.36,1433.65
