t;s;g;el
3;2;2491;0.48
3;2;2555;-0.19
3;2;2694;0.21
3;2;2813;0.11
3;2;2831;-0.4
3;2;2940;-0.27
3;2;2991;-0.32
3;2;3010;-0.6
3;2;3073;-0.1
3;2;3166;0.04
3;2;3312;0.36
3;2;3388;-0.2
3;2;3648;-0.08
3;2;3706;-0.46
3;2;3715;0.28
3;2;3733;0.19
3;2;3799;0.62
3;2;3803;-0.28
3;2;3914;0.21
3;2;3919;0
3;2;4000;-0.25
3;2;4028;-0.34
3;2;4035;0.34
3;2;4106;0.36
3;2;4123;-0.42
3;2;4131;0.64
3;2;4138;0.87
3;2;4158;-0.05
3;2;4177;0.97
3;2;4186;0.81
3;2;4234;0.09
3;2;4262;-0.35
3;2;4375;0.44
3;2;4424;0.01
3;2;4444;0.15
3;2;4499;-0.16
3;2;4608;-0.05
3;2;4755;-0.13
3;2;4793;0.08
3;2;4818;1.52
3;2;4840;-0.4
3;2;5000;-0.22
3;2;5013;1.61
3;2;5064;0.15
3;2;5178;-0.62
3;2;5186;-0.34
3;2;5230;0.41
3;2;5244;0.1
3;2;5279;-0.76
3;2;5359;-0.42
3;2;5366;0.41
3;2;5437;-0.3
3;2;5448;-0.84
3;2;5457;-0.04
3;2;5470;0.4
3;2;5544;-0.28
3;2;5585;-0.17
3;2;5599;-0.12
3;2;5713;0.32
3;2;5715;0.83
3;2;5813;-0.9
3;2;5933;-0.34
3;2;5988;0.74
3;2;6016;-0.09
3;2;6066;0.04
3;3;0;0.18
3;3;351;0.09
3;3;551;0.16
3;3;694;0.01
3;3;914;0.03
3;3;1019;0.05
3;3;1031;-0.13
3;3;1144;-0.18
3;3;1159;0.15
3;3;1164;0.05
3;3;1209;0.33
3;3;1272;0.27
3;3;1274;-0.45
3;3;1296;-0.42
3;3;1297;0.4
3;3;1365;-0.28
3;3;1400;0.04
3;3;1412;-0.26
3;3;1441;-0.15
3;3;1460;-0.21
3;3;1494;0.28
3;3;1497;0.23
3;3;1501;-0.03
3;3;1536;0.04
3;3;1546;0.09
3;3;1568;-0.09
3;3;1580;-0.14
3;3;1619;-0.21
3;3;1625;-0.3
3;3;1630;0.66
3;3;1632;0.52
3;3;1640;-0.23
3;3;1642;0.25
3;3;1666;0.29
3;3;1676;0.58
3;3;1685;0.24
3;3;1700;0.06
3;3;1711;0.05
3;3;1725;0
3;3;1766;0.1
3;3;1825;0.34
3;3;1896;-0.05
3;3;1898;0.05
3;3;1908;-0.15
3;3;1942;0.01
3;3;1950;-0.28
3;3;1968;0.02
3;3;2007;-0.18
3;3;2104;0.2
3;3;2191;0.32
3;3;2251;-0.17
3;3;2338;-0.16
3;3;2446;0.11
3;3;2491;0.46
3;3;2555;0.16
3;3;2694;-0.48
3;3;2813;0.54
3;3;2831;-0.11
3;3;2940;0.19
3;3;2991;0.82
3;3;3010;0.47
3;3;3073;0.22
3;3;3166;-0.05
3;3;3312;-0.1
3;3;3388;-0.41
3;3;3648;0.38
3;3;3706;0.11
3;3;3715;-0.2
3;3;3733;0.28
3;3;3799;0.38
3;3;3803;-0.1
3;3;3914;0.02
3;3;3919;-0.01
3;3;4000;0.5
3;3;4028;0.04
3;3;4035;-0.17
3;3;4106;0.11
3;3;4123;-0.06
3;3;4131;-0.52
3;3;4138;0.35
3;3;4158;0.7
3;3;4177;-0.13
3;3;4186;0.06
3;3;4234;-0.06
3;3;4262;-0.21
3;3;4375;-0.15
3;3;4424;0.51
3;3;4444;0.3
3;3;4499;-0.23
3;3;4608;-1.08
3;3;4755;0.14
3;3;4793;-0.15
3;3;4818;-0.12
3;3;4840;-0.09
3;3;5000;-0.38
3;3;5013;-0.03
3;3;5064;0.47
3;3;5178;-0.44
3;3;5186;-0.06
3;3;5230;0.07
3;3;5244;0.12
3;3;5279;0.53
3;3;5359;-0.12
3;3;5366;0.09
3;3;5437;0.14
3;3;5448;-0.37
3;3;5457;-0.07
3;3;5470;-0.33
3;3;5544;0.25
3;3;5585;-0.11
3;3;5599;0
3;3;5713;0.38
3;3;5715;0.05
3;3;5813;0.5
3;3;5933;0.34
3;3;5988;-0.13
3;3;6016;0.11
3;3;6066;-0.09
4;0;0;-0.42
4;0;351;-0.13
4;0;551;0.06
4;0;694;0.33
4;0;914;0.36
4;0;1019;-0.64
4;0;1031;-0.08
4;0;1144;0.01
4;0;1159;-0.13
4;0;1164;-0.39
4;0;1209;-0.14
4;0;1272;0.28
4;0;1274;-0.01
4;0;1296;0
4;0;1297;0.38
4;0;1365;-0.03
4;0;1400;-0.14
4;0;1412;0.27
4;0;1441;0
4;0;1460;0.23
4;0;1494;0.37
4;0;1497;-0.09
4;0;1501;0
4;0;1536;0.21
4;0;1546;-0.33
4;0;1568;-0.22
4;0;1580;0.09
4;0;1619;-0.48
4;0;1625;0.53
4;0;1630;-0.13
4;0;1632;-0.04
4;0;1640;0.18
4;0;1642;0.04
4;0;1666;0
4;0;1676;-0.23
4;0;1685;0.04
4;0;1700;0.74
4;0;1711;-0.12
4;0;1725;0
4;0;1766;-0.03
4;0;1825;-0.05
4;0;1896;-0.12
4;0;1898;-0.49
4;0;1908;0.06
4;0;1942;0.02
4;0;1950;0.01
4;0;1968;0
4;0;2007;0.08
4;0;2104;0.01
4;0;2191;0.2
4;0;2251;0.48
4;0;2338;0.14
4;0;2446;0.24
4;0;2491;0.04
4;0;2555;-0.47
4;0;2694;0.11
4;0;2813;-0.21
4;0;2831;0.1
4;0;2940;-0.08
4;0;2991;-0.25
4;0;3010;0.4
4;0;3073;0.28
4;0;3166;0.17
4;0;3312;0.36
4;0;3388;0.39
4;0;3648;0.07
4;0;3706;-0.14
4;0;3715;0.11
4;0;3733;0.24
4;0;3799;0.39
4;0;3803;-0.01
4;0;3914;-0.02
4;0;3919;0.14
4;0;4000;-0.32
4;0;4028;0.09
4;0;4035;0.31
4;0;4106;0.12
4;0;4123;0.14
4;0;4131;-0.02
4;0;4138;0.07
4;0;4158;0.02
4;0;4177;0.32
4;0;4186;-0.48
4;0;4234;0.25
4;0;4262;0.33
4;0;4375;0.37
4;0;4424;-0.05
4;0;4444;0.19
4;0;4499;-0.08
4;0;4608;0.62
4;0;4755;0.06
4;0;4793;0.12
4;0;4818;-0.33
4;0;4840;0.1
4;0;5000;0.19
4;0;5013;1.11
4;0;5064;0.03
4;0;5178;-0.01
4;0;5186;0.1
4;0;5230;-0.04
4;0;5244;-0.17
4;0;5279;0.27
4;0;5359;0.04
4;0;5366;0.09
4;0;5437;-0.02
4;0;5448;-0.36
4;0;5457;-0.02
4;0;5470;0.01
4;0;5544;0.12
4;0;5585;-0.5
4;0;5599;0
4;0;5713;0.09
4;0;5715;0.36
4;0;5813;0.09
4;0;5933;-0.15
4;0;5988;0.18
4;0;6016;-0.21
4;0;6066;-0.53
4;1;0;-0.04
4;1;351;0
4;1;551;0.2
4;1;694;0.23
4;1;914;0
4;1;1019;0.06
4;1;1031;-0.53
4;1;1144;-0.63
4;1;1159;-0.34
4;1;1164;-0.1
4;1;1209;0.01
4;1;1272;0.2
4;1;1274;-0.21
4;1;1296;-0.03
4;1;1297;0.3
4;1;1365;0.69
4;1;1400;0.2
4;1;1412;0.09
4;1;1441;0.32
4;1;1460;0
4;1;1494;-0.13
4;1;1497;0.27
4;1;1501;-0.07
4;1;1536;0.28
4;1;1546;0.03
4;1;1568;0.45
4;1;1580;-0.28
4;1;1619;-0.17
4;1;1625;0.36
4;1;1630;0.16
4;1;1632;-0.17
4;1;1640;0.19
4;1;1642;-0.13
4;1;1666;-0.35
4;1;1676;-0.1
4;1;1685;-0.49
4;1;1700;0
4;1;1711;0
4;1;1725;0.72
4;1;1766;-0.62
4;1;1825;0.01
4;1;1896;0
4;1;1898;0.19
4;1;1908;0
4;1;1942;0.35
4;1;1950;-0.28
4;1;1968;0.62
4;1;2007;-0.27
4;1;2104;-0.1
4;1;2191;0.14
4;1;2251;0.69
4;1;2338;0.01
4;1;2446;0.26
4;1;2491;-0.74
4;1;2555;0.23
4;1;2694;0.17
4;1;2813;0.4
4;1;2831;-0.49
4;1;2940;0.05
4;1;2991;0.68
4;1;3010;-0.15
4;1;3073;-0.13
4;1;3166;0.33
4;1;3312;0.09
4;1;3388;-0.18
4;1;3648;-0.53
4;1;3706;-0.93
4;1;3715;-0.05
4;1;3733;0.27
4;1;3799;0.13
4;1;3803;0.39
4;1;3914;-0.13
4;1;3919;-0.31
4;1;4000;0.12
4;1;4028;-0.69
4;1;4035;0.09
4;1;4106;1.52
4;1;4123;-0.27
4;1;4131;-0.01
4;1;4138;0.09
4;1;4158;0.28
4;1;4177;-0.43
4;1;4186;-0.27
4;1;4234;-0.14
4;1;4262;0.71
4;1;4375;0.07
4;1;4424;-0.2
4;1;4444;0.1
4;1;4499;-0.25
4;1;4608;0.92
4;1;4755;-0.01
4;1;4793;0.2
4;1;4818;0
4;1;4840;-0.4
4;1;5000;0.1
4;1;5013;0
4;1;5064;0.11
4;1;5178;-0.06
4;1;5186;0.08
4;1;5230;0.56
4;1;5244;0.21
4;1;5279;0.34
4;1;5359;0.04
4;1;5366;0.14
4;1;5437;-0.02
4;1;5448;1.11
4;1;5457;0.35
4;1;5470;0.21
4;1;5544;-0.04
4;1;5585;-0.08
4;1;5599;-0.27
4;1;5713;0.09
4;1;5715;0.1
4;1;5813;0.01
4;1;5933;0
4;1;5988;0.63
4;1;6016;0.11
4;1;6066;-0.34
4;2;0;0.13
4;2;351;0.54
4;2;551;0.04
4;2;694;0.3
4;2;914;-0.12
4;2;1019;-0.01
4;2;1031;-0.04
4;2;1144;0.23
4;2;1159;-0.01
4;2;1164;0.01
4;2;1209;-0.54
4;2;1272;1.83
4;2;1274;-0.23
4;2;1296;-0.21
4;2;1297;0.01
4;2;1365;-0.08
4;2;1400;0.55
4;2;1412;-0.54
4;2;1441;-0.04
4;2;1460;-0.22
4;2;1494;0.08
4;2;1497;0.18
4;2;1501;-1.12
4;2;1536;-0.82
4;2;1546;0.42
4;2;1568;-0.14
4;2;1580;0.43
4;2;1619;0.48
4;2;1625;0.76
4;2;1630;0.32
4;2;1632;-0.16
4;2;1640;0.36
4;2;1642;0.3
4;2;1666;0.19
4;2;1676;-0.02
4;2;1685;-0.06
4;2;1700;0.04
4;2;1711;0.66
4;2;1725;0
4;2;1766;-0.03
4;2;1825;0.36
4;2;1896;-0.02
4;2;1898;-0.31
4;2;1908;0.39
4;2;1942;-0.05
4;2;1950;-0.12
4;2;1968;0.54
4;2;2007;-0.18
4;2;2104;-0.65
4;2;2191;-0.25
4;2;2251;0.4
4;2;2338;0.17
4;2;2446;-0.69
4;2;2491;-0.13
4;2;2555;-0.34
4;2;2694;-0.26
4;2;2813;0.03
4;2;2831;0.06
4;2;2940;-0.08
4;2;2991;0.74
4;2;3010;-0.61
4;2;3073;-0.34
4;2;3166;0
4;2;3312;-0.34
4;2;3388;-0.63
4;2;3648;0.18
4;2;3706;-0.66
4;2;3715;0.39
4;2;3733;0.05
4;2;3799;0.21
4;2;3803;-0.28
4;2;3914;0.21
4;2;3919;-0.07
4;2;4000;0.13
4;2;4028;0.07
4;2;4035;-0.19
4;2;4106;0.52
4;2;4123;0.43
4;2;4131;0.85
4;2;4138;0.2
4;2;4158;0.16
4;2;4177;0.34
4;2;4186;0.56
4;2;4234;-0.3
4;2;4262;-0.07
4;2;4375;0.07
4;2;4424;-0.46
4;2;4444;-0.42
4;2;4499;-0.05
4;2;4608;0.75
4;2;4755;-0.15
4;2;4793;-0.26
4;2;4818;0.4
4;2;4840;-0.17
4;2;5000;0.3
4;2;5013;0.82
4;2;5064;0.16
4;2;5178;-0.05
4;2;5186;-0.27
4;2;5230;0.07
4;2;5244;0.18
4;2;5279;-0.99
4;2;5359;0.06
4;2;5366;-0.86
4;2;5437;0.17
4;2;5448;0.07
4;2;5457;0.11
4;2;5470;0.59
4;2;5544;-0.31
4;2;5585;0.47
4;2;5599;0.13
4;2;5713;0.12
4;2;5715;0.41
4;2;5813;-0.66
4;2;5933;0.15
4;2;5988;0.15
4;2;6016;0.18
4;2;6066;-0.23
4;3;0;-0.24
4;3;351;0.2
4;3;551;0.24
4;3;694;-0.21
4;3;914;0.03
4;3;1019;-0.04
4;3;1031;-0.08
4;3;1144;-0.09
4;3;1159;-0.25
4;3;1164;-0.13
4;3;1209;0.17
4;3;1272;0.5
4;3;1274;-0.41
4;3;1296;0.09
4;3;1297;0.82
4;3;1365;0.12
4;3;1400;0.31
4;3;1412;0.12
4;3;1441;-0.13
4;3;1460;-0.13
4;3;1494;0.49
4;3;1497;0.03
4;3;1501;-0.11
4;3;1536;0.07
4;3;1546;0.19
4;3;1568;0.03
4;3;1580;0.23
4;3;1619;-0.08
4;3;1625;0.45
4;3;1630;0.85
4;3;1632;0.24
4;3;1640;-0.21
4;3;1642;-0.01
4;3;1666;-0.16
4;3;1676;0.79
4;3;1685;0.06
4;3;1700;0.41
4;3;1711;0.09
4;3;1725;0
4;3;1766;-0.12
4;3;1825;0.67
4;3;1896;0.18
4;3;1898;-0.11
4;3;1908;0.33
4;3;1942;-0.42
4;3;1950;-0.36
4;3;1968;-0.1
4;3;2007;-0.24
4;3;2104;0.05
4;3;2191;0.57
4;3;2251;-0.1
4;3;2338;-0.19
4;3;2446;0.02
4;3;2491;0.81
4;3;2555;0.31
4;3;2694;-0.02
4;3;2813;0.5
4;3;2831;-0.54
4;3;2940;0.1
4;3;2991;0.35
4;3;3010;-0.16
4;3;3073;0.02
4;3;3166;-0.34
4;3;3312;0.26
4;3;3388;-0.23
4;3;3648;0.08
4;3;3706;0.56
4;3;3715;-0.4
4;3;3733;0.21
4;3;3799;0.25
4;3;3803;-0.34
4;3;3914;-0.03
4;3;3919;0.04
4;3;4000;1.05
4;3;4028;0.22
4;3;4035;0.02
4;3;4106;0.16
4;3;4123;-0.05
4;3;4131;-0.57
4;3;4138;0.08
4;3;4158;0.36
4;3;4177;0.08
4;3;4186;0.33
4;3;4234;0.01
4;3;4262;0.01
4;3;4375;0.25
4;3;4424;0.1
4;3;4444;0.01
4;3;4499;-0.03
4;3;4608;-0.22
4;3;4755;-0.19
4;3;4793;-0.13
4;3;4818;0.04
4;3;4840;-0.05
4;3;5000;0.03
4;3;5013;0.44
4;3;5064;0.36
4;3;5178;-0.22
4;3;5186;0.06
4;3;5230;0.02
4;3;5244;0.12
4;3;5279;-0.05
4;3;5359;0.31
4;3;5366;0.49
4;3;5437;-0.18
4;3;5448;-0.11
4;3;5457;-0.16
4;3;5470;-0.23
4;3;5544;0.44
4;3;5585;-0.12
4;3;5599;0
4;3;5713;0.26
4;3;5715;-0.02
4;3;5813;-0.54
4;3;5933;0.31
4;3;5988;0.15
4;3;6016;0.3
4;3;6066;-0.03
5;0;0;-0.44
5;0;351;-0.37
5;0;551;0.14
5;0;694;0.15
5;0;914;-0.26
5;0;1019;-0.45
5;0;1031;-0.25
5;0;1144;0.15
5;0;1159;-0.27
5;0;1164;-0.23
5;0;1209;-0.19
5;0;1272;-0.26
5;0;1274;-0.29
5;0;1296;0.19
5;0;1297;0.28
5;0;1365;-0.17
5;0;1400;-0.03
5;0;1412;0
5;0;1441;-0.2
5;0;1460;-0.06
5;0;1494;0.13
5;0;1497;-0.03
5;0;1501;0.18
5;0;1536;0.11
5;0;1546;0.32
5;0;1568;0
5;0;1580;0.22
5;0;1619;0.28
5;0;1625;0.55
5;0;1630;0.17
5;0;1632;0.1
5;0;1640;-0.24
5;0;1642;0.14
5;0;1666;-0.04
5;0;1676;0.26
5;0;1685;0.11
5;0;1700;0.47
5;0;1711;0.02
5;0;1725;0
5;0;1766;-0.16
5;0;1825;-0.02
5;0;1896;-0.01
5;0;1898;0.06
5;0;1908;0.02
5;0;1942;-0.13
5;0;1950;0.07
5;0;1968;0.2
5;0;2007;-0.03
5;0;2104;-0.2
5;0;2191;0.04
5;0;2251;-0.21
5;0;2338;-0.1
5;0;2446;-0.28
5;0;2491;0.17
5;0;2555;-0.66
5;0;2694;0.16
5;0;2813;-0.06
5;0;2831;-0.25
5;0;2940;-0.08
5;0;2991;-0.68
5;0;3010;0.55
5;0;3073;0.11
5;0;3166;-0.35
5;0;3312;-0.23
5;0;3388;0.3
5;0;3648;-0.07
5;0;3706;0.04
5;0;3715;-0.42
5;0;3733;-0.17
5;0;3799;-0.2
5;0;3803;-0.2
5;0;3914;0.05
5;0;3919;-0.08
5;0;4000;0.18
5;0;4028;-0.03
5;0;4035;-0.07
5;0;4106;0.78
5;0;4123;-0.03
5;0;4131;-0.03
5;0;4138;0.22
5;0;4158;-0.34
5;0;4177;0.04
5;0;4186;0.34
5;0;4234;-0.16
5;0;4262;0.09
5;0;4375;-0.02
5;0;4424;0.15
5;0;4444;0.11
5;0;4499;-0.17
5;0;4608;0.69
5;0;4755;-0.13
5;0;4793;-0.21
5;0;4818;0.12
5;0;4840;0.27
5;0;5000;0.04
5;0;5013;0.62
5;0;5064;0.12
5;0;5178;0.06
5;0;5186;0.23
5;0;5230;0.16
5;0;5244;0.15
5;0;5279;-0.05
5;0;5359;0.15
5;0;5366;0.04
5;0;5437;0.17
5;0;5448;0.1
5;0;5457;-0.24
5;0;5470;0.03
5;0;5544;0.07
5;0;5585;0.48
5;0;5599;0
5;0;5713;0.14
5;0;5715;0.49
5;0;5813;-0.02
5;0;5933;0.31
5;0;5988;0.44
5;0;6016;-0.11
5;0;6066;0.29
5;1;0;-0.12
5;1;351;0
5;1;551;0.44
5;1;694;-0.08
5;1;914;0
5;1;1019;-0.84
5;1;1031;-0.07
5;1;1144;-0.26
5;1;1159;-0.24
5;1;1164;-0.15
5;1;1209;-0.08
5;1;1272;-0.6
5;1;1274;0.42
5;1;1296;0.44
5;1;1297;-0.03
5;1;1365;0.35
5;1;1400;-0.52
5;1;1412;0.13
5;1;1441;0.31
5;1;1460;0
5;1;1494;0.33
5;1;1497;-0.87
5;1;1501;-0.97
5;1;1536;-0.06
5;1;1546;-0.57
5;1;1568;0
5;1;1580;0.61
5;1;1619;-0.23
5;1;1625;-0.74
5;1;1630;0.35
5;1;1632;0.11
5;1;1640;-0.1
5;1;1642;0.22
5;1;1666;0.18
5;1;1676;0.56
5;1;1685;0.35
5;1;1700;0
5;1;1711;0
5;1;1725;0
5;1;1766;0.13
5;1;1825;0.28
5;1;1896;0
5;1;1898;-0.25
5;1;1908;0
5;1;1942;-0.5
5;1;1950;-0.1
5;1;1968;0.04
5;1;2007;-0.04
5;1;2104;-0.04
5;1;2191;0
5;1;2251;0.04
5;1;2338;0
5;1;2446;0
5;1;2491;0.04
5;1;2555;-0.28
5;1;2694;-0.56
5;1;2813;0.2
5;1;2831;0.26
5;1;2940;0.2
5;1;2991;-0.41
5;1;3010;-0.55
5;1;3073;0.49
5;1;3166;0.12
5;1;3312;-0.07
5;1;3388;-0.33
5;1;3648;-0.12
5;1;3706;-1.32
5;1;3715;-0.14
5;1;3733;0.05
5;1;3799;-0.36
5;1;3803;-0.03
5;1;3914;0.09
5;1;3919;0.33
5;1;4000;0.42
5;1;4028;0.36
5;1;4035;-0.18
5;1;4106;0.37
5;1;4123;0.17
5;1;4131;-0.45
5;1;4138;0.38
5;1;4158;0.23
5;1;4177;0.03
5;1;4186;-0.15
5;1;4234;0.06
5;1;4262;0.24
5;1;4375;0.1
5;1;4424;-0.32
5;1;4444;0.02
5;1;4499;0.76
5;1;4608;0.7
5;1;4755;0.23
5;1;4793;0.3
5;1;4818;0
5;1;4840;-0.38
5;1;5000;0.32
5;1;5013;-0.74
5;1;5064;-0.14
5;1;5178;0.15
5;1;5186;0.16
5;1;5230;-0.24
5;1;5244;-0.46
5;1;5279;-0.36
5;1;5359;0.39
5;1;5366;-0.21
5;1;5437;-0.09
5;1;5448;0.78
5;1;5457;-0.49
5;1;5470;-0.08
5;1;5544;0.31
5;1;5585;0.02
5;1;5599;-0.65
5;1;5713;0.16
5;1;5715;0.13
5;1;5813;-0.36
5;1;5933;0.2
5;1;5988;-0.36
5;1;6016;0.31
5;1;6066;-0.11
5;2;0;-0.36
5;2;351;-0.43
5;2;551;-0.88
5;2;694;0.16
5;2;914;-0.03
5;2;1019;0.13
5;2;1031;0.37
5;2;1144;0.41
5;2;1159;-0.07
5;2;1164;-0.02
5;2;1209;0.17
5;2;1272;-0.7
5;2;1274;-0.33
5;2;1296;0.27
5;2;1297;0.3
5;2;1365;0.15
5;2;1400;0.66
5;2;1412;0.32
5;2;1441;0.62
5;2;1460;-0.02
5;2;1494;0.3
5;2;1497;0.64
5;2;1501;-0.02
5;2;1536;0.45
5;2;1546;-0.07
5;2;1568;-0.33
5;2;1580;-0.06
5;2;1619;0.19
5;2;1625;0.16
5;2;1630;0.02
5;2;1632;-0.36
5;2;1640;-0.11
5;2;1642;-0.37
5;2;1666;0.07
5;2;1676;-0.33
5;2;1685;-0.41
5;2;1700;-0.47
5;2;1711;-0.01
5;2;1725;-0.14
5;2;1766;-0.5
5;2;1825;0.18
5;2;1896;-0.33
5;2;1898;-0.53
5;2;1908;0.06
5;2;1942;-0.13
5;2;1950;-0.3
5;2;1968;0.31
5;2;2007;-0.25
5;2;2104;-0.14
5;2;2191;-0.25
5;2;2251;0.35
5;2;2338;0.16
5;2;2446;-0.28
5;2;2491;-0.19
5;2;2555;-0.25
5;2;2694;-0.33
5;2;2813;-0.39
5;2;2831;0.44
5;2;2940;0.55
5;2;2991;1.07
5;2;3010;-0.11
5;2;3073;0.28
5;2;3166;-0.14
5;2;3312;-0.21
5;2;3388;-1.09
5;2;3648;0.35
5;2;3706;-0.16
5;2;3715;0.39
5;2;3733;-0.04
5;2;3799;-0.09
5;2;3803;0.04
5;2;3914;0.07
5;2;3919;0.36
5;2;4000;-0.72
5;2;4028;-0.05
5;2;4035;0.02
5;2;4106;0.08
5;2;4123;-0.25
5;2;4131;0.21
5;2;4138;0.2
5;2;4158;-0.31
5;2;4177;0.22
5;2;4186;-0.19
5;2;4234;0.25
5;2;4262;0.11
5;2;4375;0.27
5;2;4424;-0.04
5;2;4444;-0.24
5;2;4499;0.46
5;2;4608;0.88
5;2;4755;-0.04
5;2;4793;-0.1
5;2;4818;0.11
5;2;4840;-0.17
5;2;5000;-0.28
5;2;5013;0.44
5;2;5064;0.17
5;2;5178;-0.46
5;2;5186;0.17
5;2;5230;0.03
5;2;5244;-0.12
5;2;5279;-0.5
5;2;5359;0.26
5;2;5366;0.01
5;2;5437;0.18
5;2;5448;-0.24
5;2;5457;0.17
5;2;5470;0.06
5;2;5544;-0.13
5;2;5585;0.28
5;2;5599;0.14
5;2;5713;-0.01
5;2;5715;0.6
5;2;5813;-0.07
5;2;5933;0.01
5;2;5988;0.08
5;2;6016;-0.48
5;2;6066;-0.41
5;3;0;0.11
5;3;351;0.2
5;3;551;-0.13
5;3;694;-0.03
5;3;914;-0.22
5;3;1019;-0.02
5;3;1031;-0.03
5;3;1144;-0.16
5;3;1159;-0.22
5;3;1164;-0.16
5;3;1209;0.2
5;3;1272;-0.13
5;3;1274;-0.37
5;3;1296;0.05
5;3;1297;0.48
5;3;1365;-0.24
5;3;1400;-0.13
5;3;1412;0.22
5;3;1441;-0.17
5;3;1460;-0.11
5;3;1494;-0.22
5;3;1497;0.06
5;3;1501;0.06
5;3;1536;0.13
5;3;1546;0.28
5;3;1568;0.14
5;3;1580;0.24
5;3;1619;0.05
5;3;1625;0.68
5;3;1630;0.86
5;3;1632;0.12
5;3;1640;-0.5
5;3;1642;-0.15
5;3;1666;-0.12
5;3;1676;0.54
5;3;1685;-0.09
5;3;1700;0.99
5;3;1711;-0.22
5;3;1725;0
5;3;1766;-0.17
5;3;1825;0.47
5;3;1896;0.45
5;3;1898;0.06
5;3;1908;0.27
5;3;1942;-0.18
5;3;1950;-0.36
5;3;1968;-0.01
5;3;2007;-0.04
5;3;2104;0.03
5;3;2191;0.49
5;3;2251;-0.26
5;3;2338;-0.07
5;3;2446;-0.05
5;3;2491;0.38
5;3;2555;0.19
5;3;2694;-0.02
5;3;2813;0.39
5;3;2831;-0.57
5;3;2940;0.01
5;3;2991;0.08
5;3;3010;-0.36
5;3;3073;0
5;3;3166;-0.44
5;3;3312;-0.04
5;3;3388;-0.18
5;3;3648;0.35
5;3;3706;0.25
5;3;3715;-0.49
5;3;3733;0.18
5;3;3799;-0.22
5;3;3803;-0.36
5;3;3914;-0.11
5;3;3919;0.08
5;3;4000;0.98
5;3;4028;0.29
5;3;4035;0.04
5;3;4106;-0.65
5;3;4123;-0.02
5;3;4131;-1.06
5;3;4138;0.12
5;3;4158;0.06
5;3;4177;0.22
5;3;4186;0.4
5;3;4234;-0.12
5;3;4262;0.11
5;3;4375;-0.18
5;3;4424;-0.13
5;3;4444;-0.02
5;3;4499;0.05
5;3;4608;0.48
5;3;4755;0.29
5;3;4793;-0.09
5;3;4818;-0.34
5;3;4840;0.13
5;3;5000;0.21
5;3;5013;0.58
5;3;5064;0.16
5;3;5178;-0.28
5;3;5186;-0.07
5;3;5230;0.04
5;3;5244;-0.31
5;3;5279;-0.49
5;3;5359;0.26
5;3;5366;0.29
5;3;5437;-0.02
5;3;5448;-0.3
5;3;5457;0.12
5;3;5470;-0.31
5;3;5544;0.19
5;3;5585;-0.11
5;3;5599;0
5;3;5713;-0.02
5;3;5715;-0.08
5;3;5813;-0.65
5;3;5933;0.09
5;3;5988;0.19
5;3;6016;0.3
5;3;6066;-0.38
6;0;0;-0.15
6;0;351;0.07
6;0;551;0
6;0;694;0.33
6;0;914;0.17
6;0;1019;-0.12
6;0;1031;0.13
6;0;1144;-0.05
6;0;1159;-0.43
6;0;1164;-0.37
6;0;1209;-0.19
6;0;1272;-0.05
6;0;1274;0.57
6;0;1296;0.28
6;0;1297;0.27
6;0;1365;0.26
6;0;1400;-0.05
6;0;1412;0.28
6;0;1441;0.38
6;0;1460;0.25
6;0;1494;0.09
6;0;1497;-0.13
6;0;1501;-0.37
6;0;1536;0.24
6;0;1546;-0.29
6;0;1568;-0.29
6;0;1580;0.48
6;0;1619;-0.46
6;0;1625;-0.38
6;0;1630;-0.26
6;0;1632;0.16
6;0;1640;0.11
6;0;1642;-0.12
6;0;1666;0.05
6;0;1676;-0.29
6;0;1685;0.35
6;0;1700;-0.7
6;0;1711;0.33
6;0;1725;0
6;0;1766;0.28
6;0;1825;-0.38
6;0;1896;-0.74
6;0;1898;-0.28
6;0;1908;0.08
6;0;1942;0
6;0;1950;-0.32
6;0;1968;0.13
6;0;2007;0.17
6;0;2104;0.08
6;0;2191;-0.14
6;0;2251;0.31
6;0;2338;0.53
6;0;2446;0.15
6;0;2491;0.11
6;0;2555;-0.1
6;0;2694;-0.04
6;0;2813;-0.19
6;0;2831;0.16
6;0;2940;0.03
6;0;2991;-0.26
6;0;3010;0.18
6;0;3073;0.14
6;0;3166;0.27
6;0;3312;0.45
6;0;3388;0.52
6;0;3648;-0.02
6;0;3706;-0.58
6;0;3715;0.13
6;0;3733;-0.17
6;0;3799;-0.29
6;0;3803;0.09
6;0;3914;0.28
6;0;3919;-0.08
6;0;4000;-0.04
6;0;4028;0.39
6;0;4035;0.15
6;0;4106;1.01
6;0;4123;-0.06
6;0;4131;0.2
6;0;4138;0.05
6;0;4158;0.1
6;0;4177;0.39
6;0;4186;0.08
6;0;4234;0.06
6;0;4262;0.52
6;0;4375;0.36
6;0;4424;0.01
6;0;4444;0.07
6;0;4499;0.18
6;0;4608;1.48
6;0;4755;0.32
6;0;4793;0.07
6;0;4818;-0.01
6;0;4840;-0.16
6;0;5000;0.23
6;0;5013;0.07
6;0;5064;0.15
6;0;5178;0.08
6;0;5186;0.12
6;0;5230;0.29
6;0;5244;0.11
6;0;5279;0.23
6;0;5359;0.15
6;0;5366;0.14
6;0;5437;0.01
6;0;5448;0.45
6;0;5457;0.13
6;0;5470;0.19
6;0;5544;0.03
