t;s;g;el
7;3;5579;0.2
7;3;5583;-0.12
7;3;5622;0.59
7;3;5716;-0.05
7;3;5773;0.15
7;3;5780;0.75
7;3;5782;0.37
7;3;5792;0.05
7;3;5795;0.22
7;3;5828;-0.16
7;3;5835;0.31
7;3;5849;-0.23
7;3;5914;0.12
7;3;5917;0.37
7;3;5949;-0.22
7;3;5976;0.07
7;3;6000;0.27
7;3;6022;0.19
7;3;6046;0.24
7;3;6054;0.12
7;3;6068;-0.28
8;0;29;-0.08
8;0;57;0.1
8;0;65;0.04
8;0;67;0.33
8;0;70;0
8;0;82;-0.15
8;0;348;-0.05
8;0;379;-0.23
8;0;400;-0.17
8;0;445;-0.51
8;0;489;0.25
8;0;515;0.17
8;0;523;-0.07
8;0;543;0.26
8;0;594;0.29
8;0;607;0
8;0;644;-0.16
8;0;654;0.04
8;0;663;-0.08
8;0;677;0.16
8;0;685;0.21
8;0;702;0.03
8;0;709;-0.02
8;0;782;-0.42
8;0;923;-0.07
8;0;926;0.02
8;0;947;0.06
8;0;983;-0.3
8;0;1034;0.27
8;0;1052;-0.72
8;0;1132;0.23
8;0;1225;-0.13
8;0;1230;0.24
8;0;1257;0.37
8;0;1264;0
8;0;1269;0.58
8;0;1273;0.1
8;0;1293;0.15
8;0;1313;0.18
8;0;1349;-0.05
8;0;1374;0.04
8;0;1421;0.12
8;0;1444;0.11
8;0;1446;-0.08
8;0;1477;0.22
8;0;1484;0.11
8;0;1644;0
8;0;1655;0.28
8;0;1693;0.15
8;0;1855;0.23
8;0;2100;0.26
8;0;2121;-0.06
8;0;2129;-0.05
8;0;2241;-0.08
8;0;2282;0.26
8;0;2328;-0.73
8;0;2356;0.04
8;0;2361;-0.08
8;0;2395;0.54
8;0;2409;0.02
8;0;2452;0.27
8;0;2463;-0.01
8;0;2545;0.11
8;0;2616;0.14
8;0;2820;-0.17
8;0;2931;-0.19
8;0;2951;-0.11
8;0;2966;-0.12
8;0;3003;-0.2
8;0;3089;-0.68
8;0;3131;0.28
8;0;3133;0
8;0;3194;0.19
8;0;3253;-0.06
8;0;3264;0.05
8;0;3325;0.01
8;0;3327;0.18
8;0;3355;0.01
8;0;3381;0.07
8;0;3391;0.02
8;0;3413;-0.02
8;0;3445;-0.39
8;0;3447;-0.4
8;0;3455;0.08
8;0;3458;0.02
8;0;3493;0.01
8;0;3506;-0.16
8;0;3557;-0.01
8;0;3565;-0.08
8;0;3577;0.08
8;0;3628;-0.02
8;0;3805;0.49
8;0;3821;-0.11
8;0;3824;0.15
8;0;3843;-0.09
8;0;3866;0.07
8;0;3877;0.32
8;0;3898;0.29
8;0;3921;-0.18
8;0;3930;0.01
8;0;4009;-0.03
8;0;4087;0.04
8;0;4141;-0.13
8;0;4216;0.73
8;0;4227;-0.13
8;0;4294;0.02
8;0;4426;0.09
8;0;4452;-0.08
8;0;4481;0
8;0;4511;0.02
8;0;4543;-0.02
8;0;4544;0.15
8;0;4587;-0.05
8;0;4633;0.05
8;0;4642;-0.09
8;0;4665;-0.03
8;0;4778;-0.09
8;0;4790;0.02
8;0;4806;-0.08
8;0;4835;0.17
8;0;4886;-0.14
8;0;4919;-0.17
8;0;4930;-0.04
8;0;4938;-0.11
8;0;5111;-0.06
8;0;5140;-0.07
8;0;5155;0
8;0;5163;-0.25
8;0;5194;0.13
8;0;5234;-0.18
8;0;5296;0.16
8;0;5305;0.12
8;0;5385;-0.12
8;0;5393;0.32
8;0;5432;-0.02
8;0;5434;0
8;0;5564;0.03
8;0;5570;-0.01
8;0;5579;-0.41
8;0;5583;-0.16
8;0;5622;0.16
8;0;5716;-0.22
8;0;5773;0.09
8;0;5780;0.23
8;0;5782;-0.07
8;0;5792;-0.08
8;0;5795;0.13
8;0;5828;-0.01
8;0;5835;-0.09
8;0;5849;-0.09
8;0;5914;0.08
8;0;5917;0.2
8;0;5949;0.01
8;0;5976;0.15
8;0;6000;0.06
8;0;6022;0.16
8;0;6046;0.13
8;0;6054;-0.22
8;0;6068;0.01
8;1;29;0.62
8;1;57;-0.53
8;1;65;0.13
8;1;67;-0.1
8;1;70;0
8;1;82;0.42
8;1;348;0.44
8;1;379;-0.2
8;1;400;-0.47
8;1;445;0
8;1;489;-0.34
8;1;515;0.09
8;1;523;0
8;1;543;0
8;1;594;-0.32
8;1;607;0.12
8;1;644;-0.23
8;1;654;-0.24
8;1;663;-0.22
8;1;677;0.4
8;1;685;-0.18
8;1;702;-0.14
8;1;709;0.43
8;1;782;0.17
8;1;923;0
8;1;926;-0.41
8;1;947;0
8;1;983;-0.32
8;1;1034;-0.24
8;1;1052;1.08
8;1;1132;0.27
8;1;1225;0
8;1;1230;0.55
8;1;1257;0
8;1;1264;2.14
8;1;1269;-0.11
8;1;1273;0.13
8;1;1293;0.6
8;1;1313;0
8;1;1349;-0.3
8;1;1374;-0.02
8;1;1421;-0.2
8;1;1444;0.34
8;1;1446;-0.49
8;1;1477;0.03
8;1;1484;-0.85
8;1;1644;-1.03
8;1;1655;-0.69
8;1;1693;-0.14
8;1;1855;-0.14
8;1;2100;-0.36
8;1;2121;-0.42
8;1;2129;-0.49
8;1;2241;0.23
8;1;2282;0.4
8;1;2328;-0.34
8;1;2356;-0.09
8;1;2361;-1.07
8;1;2395;0.81
8;1;2409;0.56
8;1;2452;0.25
8;1;2463;-0.76
8;1;2545;0.13
8;1;2616;0.36
8;1;2820;0.63
8;1;2931;-0.86
8;1;2951;-0.12
8;1;2966;0.67
8;1;3003;-0.65
8;1;3089;-0.59
8;1;3131;0.9
8;1;3133;-0.36
8;1;3194;-0.19
8;1;3253;-0.11
8;1;3264;0.36
8;1;3325;0.6
8;1;3327;0.03
8;1;3355;-0.32
8;1;3381;-0.09
8;1;3391;-0.12
8;1;3413;0.17
8;1;3445;-0.06
8;1;3447;0.6
8;1;3455;-0.77
8;1;3458;-0.74
8;1;3493;0
8;1;3506;0.28
8;1;3557;0.25
8;1;3565;0
8;1;3577;-0.32
8;1;3628;-0.14
8;1;3805;-0.18
8;1;3821;-0.03
8;1;3824;-0.4
8;1;3843;0.96
8;1;3866;0.28
8;1;3877;0.11
8;1;3898;0.08
8;1;3921;0.93
8;1;3930;-0.02
8;1;4009;-0.25
8;1;4087;-0.1
8;1;4141;0.11
8;1;4216;0.56
8;1;4227;-0.72
8;1;4294;0.26
8;1;4426;-0.42
8;1;4452;0.04
8;1;4481;0
8;1;4511;-0.14
8;1;4543;0.4
8;1;4544;0.4
8;1;4587;0
8;1;4633;0
8;1;4642;-0.04
8;1;4665;0.08
8;1;4778;0.02
8;1;4790;-1.55
8;1;4806;-0.17
8;1;4835;0
8;1;4886;0.15
8;1;4919;0.41
8;1;4930;-0.37
8;1;4938;-0.74
8;1;5111;-0.06
8;1;5140;-0.28
8;1;5155;-0.26
8;1;5163;-0.41
8;1;5194;-0.1
8;1;5234;-0.66
8;1;5296;-0.29
8;1;5305;0.39
8;1;5385;-0.53
8;1;5393;0.17
8;1;5432;0.58
8;1;5434;-0.21
8;1;5564;-0.07
8;1;5570;-0.08
8;1;5579;-0.26
8;1;5583;-0.32
8;1;5622;0.16
8;1;5716;-0.2
8;1;5773;-0.32
8;1;5780;0.49
8;1;5782;0.49
8;1;5792;-0.73
8;1;5795;-0.6
8;1;5828;-0.07
8;1;5835;0.56
8;1;5849;0
8;1;5914;-0.08
8;1;5917;-0.41
8;1;5949;0
8;1;5976;-0.47
8;1;6000;0.68
8;1;6022;0.22
8;1;6046;-1.13
8;1;6054;-0.04
8;1;6068;0.23
8;2;29;-0.1
8;2;57;-0.19
8;2;65;0.28
8;2;67;-0.51
8;2;70;0
8;2;82;-0.25
8;2;348;-0.54
8;2;379;-0.14
8;2;400;-0.49
8;2;445;0.12
8;2;489;0.1
8;2;515;0.06
8;2;523;-0.31
8;2;543;0.09
8;2;594;0.46
8;2;607;0.2
8;2;644;0.05
8;2;654;0.19
8;2;663;0.3
8;2;677;-0.05
8;2;685;0.46
8;2;702;-0.19
8;2;709;0.79
8;2;782;-0.02
8;2;923;-0.15
8;2;926;0.2
8;2;947;-0.2
8;2;983;0.1
8;2;1034;-0.36
8;2;1052;0.01
8;2;1132;-0.07
8;2;1225;0.24
8;2;1230;0.46
8;2;1257;0.87
8;2;1264;0.31
8;2;1269;-0.01
8;2;1273;0.33
8;2;1293;0.49
8;2;1313;0.18
8;2;1349;0.14
8;2;1374;0.32
8;2;1421;0.16
8;2;1444;-0.2
8;2;1446;0.04
8;2;1477;-0.27
8;2;1484;-0.09
8;2;1644;-0.21
8;2;1655;-0.23
8;2;1693;0.3
8;2;1855;0.01
8;2;2100;0.13
8;2;2121;0.04
8;2;2129;-0.18
8;2;2241;0.35
8;2;2282;-0.06
8;2;2328;-0.95
8;2;2356;-0.17
8;2;2361;0.11
8;2;2395;0.17
8;2;2409;0.62
8;2;2452;0.13
8;2;2463;0.06
8;2;2545;0.12
8;2;2616;0.25
8;2;2820;-1.48
8;2;2931;0.02
8;2;2951;0.38
8;2;2966;-0.21
8;2;3003;0.4
8;2;3089;-0.32
8;2;3131;0.46
8;2;3133;-0.22
8;2;3194;0.16
8;2;3253;0.23
8;2;3264;0.23
8;2;3325;-0.26
8;2;3327;0.34
8;2;3355;-0.3
8;2;3381;0.24
8;2;3391;0.23
8;2;3413;0.26
8;2;3445;-0.81
8;2;3447;0.47
8;2;3455;0.05
8;2;3458;-0.29
8;2;3493;0.36
8;2;3506;0.48
8;2;3557;-0.47
8;2;3565;0.07
8;2;3577;0.3
8;2;3628;-0.19
8;2;3805;-0.16
8;2;3821;-0.1
8;2;3824;-0.02
8;2;3843;0.57
8;2;3866;0.02
8;2;3877;-0.44
8;2;3898;0.03
8;2;3921;-0.04
8;2;3930;0.35
8;2;4009;-0.02
8;2;4087;0.15
8;2;4141;-0.49
8;2;4216;-0.11
8;2;4227;0.19
8;2;4294;-0.05
8;2;4426;-0.04
8;2;4452;0.08
8;2;4481;0
8;2;4511;-0.02
8;2;4543;0.24
8;2;4544;-0.03
8;2;4587;0.14
8;2;4633;0.27
8;2;4642;0.33
8;2;4665;0.1
8;2;4778;0.26
8;2;4790;-0.21
8;2;4806;-0.15
8;2;4835;-0.03
8;2;4886;0.1
8;2;4919;-0.36
8;2;4930;-0.2
8;2;4938;-0.15
8;2;5111;0.25
8;2;5140;0.14
8;2;5155;-0.28
8;2;5163;0.2
8;2;5194;0.33
8;2;5234;-0.04
8;2;5296;-0.07
8;2;5305;0.02
8;2;5385;-0.04
8;2;5393;0.08
8;2;5432;0.37
8;2;5434;0.41
8;2;5564;0.43
8;2;5570;-0.02
8;2;5579;-0.85
8;2;5583;-0.55
8;2;5622;-0.41
8;2;5716;0.49
8;2;5773;-0.01
8;2;5780;-0.1
8;2;5782;0.44
8;2;5792;-0.56
8;2;5795;0.01
8;2;5828;-0.03
8;2;5835;0.18
8;2;5849;0.08
8;2;5914;0.37
8;2;5917;-0.06
8;2;5949;0.1
8;2;5976;0.28
8;2;6000;0.2
8;2;6022;0.58
8;2;6046;-0.15
8;2;6054;0.14
8;2;6068;0.27
8;3;29;-0.06
8;3;57;-0.08
8;3;65;0.17
8;3;67;0.14
8;3;70;0
8;3;82;-0.41
8;3;348;0.37
8;3;379;0.31
8;3;400;0.07
8;3;445;0.07
8;3;489;-0.12
8;3;515;-0.15
8;3;523;-0.22
8;3;543;-0.11
8;3;594;0.38
8;3;607;0
8;3;644;-0.13
8;3;654;-0.17
8;3;663;-0.08
8;3;677;-0.08
8;3;685;-0.16
8;3;702;-0.01
8;3;709;0.05
8;3;782;-0.21
8;3;923;0.09
8;3;926;-0.38
8;3;947;0.32
8;3;983;-0.07
8;3;1034;0.18
8;3;1052;-0.17
8;3;1132;0.19
8;3;1225;-0.03
8;3;1230;0.07
8;3;1257;0.01
8;3;1264;0.09
8;3;1269;-0.12
8;3;1273;-0.22
8;3;1293;-0.15
8;3;1313;-0.24
8;3;1349;0.3
8;3;1374;0.35
8;3;1421;-0.09
8;3;1444;0.05
8;3;1446;0.26
8;3;1477;-0.09
8;3;1484;0.19
8;3;1644;0
8;3;1655;-0.03
8;3;1693;-0.06
8;3;1855;0.27
8;3;2100;-0.01
8;3;2121;0.03
8;3;2129;0.15
8;3;2241;-0.06
8;3;2282;-0.12
8;3;2328;0.02
8;3;2356;-0.14
8;3;2361;-0.09
8;3;2395;-0.23
8;3;2409;-0.06
8;3;2452;-0.21
8;3;2463;0.2
8;3;2545;0.07
8;3;2616;0.2
8;3;2820;-0.23
8;3;2931;0.54
8;3;2951;0.23
8;3;2966;-0.23
8;3;3003;0.33
8;3;3089;0.18
8;3;3131;-0.41
8;3;3133;0.08
8;3;3194;-0.04
8;3;3253;-0.21
8;3;3264;-0.1
8;3;3325;-0.34
8;3;3327;-0.39
8;3;3355;0.52
8;3;3381;0.11
8;3;3391;0.16
8;3;3413;0.31
8;3;3445;0.06
8;3;3447;-0.84
8;3;3455;0.35
8;3;3458;0.14
8;3;3493;-0.3
8;3;3506;0.09
8;3;3557;-0.48
8;3;3565;-0.02
8;3;3577;-0.04
8;3;3628;0.17
8;3;3805;-0.16
8;3;3821;0.22
8;3;3824;-0.15
8;3;3843;-0.26
8;3;3866;-0.08
8;3;3877;0.14
8;3;3898;0.13
8;3;3921;-0.43
8;3;3930;0.25
8;3;4009;0.16
8;3;4087;-0.11
8;3;4141;0.06
8;3;4216;-0.37
8;3;4227;0.1
8;3;4294;-0.1
8;3;4426;0.38
8;3;4452;0.33
8;3;4481;0
8;3;4511;-0.11
8;3;4543;0
8;3;4544;0.2
8;3;4587;0.23
8;3;4633;0.48
8;3;4642;-0.07
8;3;4665;0.11
8;3;4778;-0.16
8;3;4790;-0.17
8;3;4806;0.31
8;3;4835;-0.07
8;3;4886;0.13
8;3;4919;0.01
8;3;4930;0.11
8;3;4938;-0.04
8;3;5111;0.02
8;3;5140;0.31
8;3;5155;-0.08
8;3;5163;0.3
8;3;5194;-0.05
8;3;5234;-0.11
8;3;5296;0
8;3;5305;0.26
8;3;5385;0.33
8;3;5393;0.23
8;3;5432;-0.06
8;3;5434;-0.14
8;3;5564;-0.01
8;3;5570;0.02
8;3;5579;0.06
8;3;5583;0.22
8;3;5622;0.42
8;3;5716;0.32
8;3;5773;0.2
8;3;5780;0.32
8;3;5782;0.17
8;3;5792;0.52
8;3;5795;0.41
8;3;5828;-0.34
8;3;5835;0.08
8;3;5849;-0.13
8;3;5914;0.2
8;3;5917;0.18
8;3;5949;-0.4
8;3;5976;0.09
8;3;6000;-0.27
8;3;6022;-0.45
8;3;6046;-0.35
8;3;6054;0.02
8;3;6068;-0.01
10;0;29;-0.15
10;0;57;-0.34
10;0;65;-0.29
10;0;67;-0.54
10;0;70;0
10;0;82;-0.39
10;0;348;-0.1
10;0;379;-0.11
10;0;400;-0.18
10;0;445;-0.22
10;0;489;-0.1
10;0;515;0.31
10;0;523;-0.26
10;0;543;0.24
10;0;594;-0.2
10;0;607;-0.06
10;0;644;-0.18
10;0;654;-0.22
10;0;663;0.47
10;0;677;0.3
10;0;685;-0.07
10;0;702;-0.23
10;0;709;0.4
10;0;782;-0.2
10;0;923;-0.19
10;0;926;-0.4
10;0;947;0.14
10;0;983;0.19
10;0;1034;0.14
10;0;1052;2.23
10;0;1132;1
10;0;1225;-0.13
10;0;1230;0.1
10;0;1257;0.29
10;0;1264;0.02
10;0;1269;0.61
10;0;1273;-0.03
10;0;1293;-0.15
10;0;1313;0.1
10;0;1349;-0.42
10;0;1374;0.13
10;0;1421;0.05
10;0;1444;-0.06
10;0;1446;-0.25
10;0;1477;0
10;0;1484;-0.14
10;0;1644;0
10;0;1655;0.6
10;0;1693;0.1
10;0;1855;-0.06
10;0;2100;0.01
10;0;2121;0.03
10;0;2129;-0.13
10;0;2241;-0.36
10;0;2282;0.08
10;0;2328;1.14
10;0;2356;0.13
10;0;2361;-0.09
10;0;2395;0.24
10;0;2409;-0.13
10;0;2452;0.57
10;0;2463;-0.18
10;0;2545;0.66
10;0;2616;0.51
10;0;2820;-0.37
10;0;2931;-0.43
10;0;2951;0.05
10;0;2966;0.37
10;0;3003;-0.12
10;0;3089;0.21
10;0;3131;-0.08
10;0;3133;-0.35
10;0;3194;0.02
10;0;3253;-0.03
10;0;3264;0.07
10;0;3325;-0.11
10;0;3327;0.05
10;0;3355;0.04
10;0;3381;-0.26
10;0;3391;0.37
10;0;3413;0.29
10;0;3445;0.95
10;0;3447;-0.18
10;0;3455;0.07
10;0;3458;0
10;0;3493;-0.12
10;0;3506;-0.35
10;0;3557;-0.01
10;0;3565;0.05
10;0;3577;0.34
10;0;3628;-0.08
10;0;3805;0
10;0;3821;-0.08
10;0;3824;0.11
10;0;3843;-0.32
10;0;3866;-0.31
10;0;3877;0.23
10;0;3898;0.25
10;0;3921;-0.13
10;0;3930;-0.2
10;0;4009;-0.15
10;0;4087;0.09
10;0;4141;-0.13
10;0;4216;0.82
10;0;4227;-0.29
10;0;4294;-0.12
10;0;4426;0.19
10;0;4452;-0.14
10;0;4481;0
10;0;4511;-0.24
10;0;4543;-0.32
10;0;4544;0.01
10;0;4587;-0.19
10;0;4633;0.05
10;0;4642;0.11
10;0;4665;0.08
10;0;4778;-0.58
10;0;4790;-0.14
10;0;4806;-0.41
10;0;4835;0.17
10;0;4886;0.07
10;0;4919;0.01
10;0;4930;0.15
10;0;4938;0.05
10;0;5111;-0.46
10;0;5140;0.3
10;0;5155;0.02
10;0;5163;0.11
10;0;5194;0
10;0;5234;-0.22
10;0;5296;0
10;0;5305;-0.04
10;0;5385;-0.2
10;0;5393;0.14
10;0;5432;-0.51
10;0;5434;-0.21
10;0;5564;0.15
10;0;5570;0.01
10;0;5579;-0.2
10;0;5583;-0.14
10;0;5622;-0.29
10;0;5716;0.17
10;0;5773;0.42
10;0;5780;0.26
10;0;5782;-0.2
10;0;5792;0.03
10;0;5795;0.09
10;0;5828;-0.52
10;0;5835;-0.09
10;0;5849;-0.18
10;0;5914;-0.06
10;0;5917;-0.09
10;0;5949;-0.17
10;0;5976;-0.22
10;0;6000;-0.28
10;0;6022;0.14
10;0;6046;-0.21
10;0;6054;-0.3
10;0;6068;-0.19
10;1;29;0.36
10;1;57;0.12
10;1;65;-0.04
10;1;67;0.04
10;1;70;-0.13
10;1;82;0.36
10;1;348;0.02
10;1;379;-0.16
10;1;400;-0.61
10;1;445;0
10;1;489;0.06
10;1;515;0.21
10;1;523;0.66
10;1;543;0
10;1;594;-0.83
10;1;607;-0.14
10;1;644;0.05
10;1;654;-0.48
10;1;663;0.38
10;1;677;-0.29
10;1;685;0.14
10;1;702;-0.02
10;1;709;-0.14
10;1;782;-0.32
10;1;923;-0.49
10;1;926;-0.33
10;1;947;0
10;1;983;0.73
10;1;1034;0.11
10;1;1052;1.4
10;1;1132;0.24
10;1;1225;-0.21
10;1;1230;-0.22
10;1;1257;0
10;1;1264;-0.46
10;1;1269;0.03
10;1;1273;-0.56
10;1;1293;-0.24
10;1;1313;1.69
10;1;1349;-0.53
10;1;1374;-0.25
10;1;1421;-0.35
10;1;1444;0.11
10;1;1446;-0.15
10;1;1477;-0.42
10;1;1484;-0.31
10;1;1644;-0.03
10;1;1655;-0.53
10;1;1693;-0.39
10;1;1855;-0.41
10;1;2100;-0.36
10;1;2121;-0.36
10;1;2129;-0.67
10;1;2241;0.04
10;1;2282;0.3
10;1;2328;1.6
10;1;2356;-0.48
10;1;2361;-0.84
10;1;2395;0
10;1;2409;0.02
10;1;2452;0.14
10;1;2463;-0.61
10;1;2545;-0.05
10;1;2616;0.12
10;1;2820;0.39
10;1;2931;-0.73
10;1;2951;0.03
10;1;2966;0.22
10;1;3003;-0.72
10;1;3089;0.49
10;1;3131;0.03
10;1;3133;-0.21
10;1;3194;-0.26
10;1;3253;0.27
10;1;3264;-0.14
10;1;3325;0.39
10;1;3327;-0.21
10;1;3355;-0.34
10;1;3381;0.26
10;1;3391;0.09
10;1;3413;-0.42
10;1;3445;0.51
10;1;3447;-0.12
10;1;3455;-0.91
10;1;3458;0.26
10;1;3493;0
10;1;3506;-0.02
10;1;3557;-0.07
10;1;3565;0
10;1;3577;0.06
10;1;3628;0.01
10;1;3805;-0.42
10;1;3821;-0.24
10;1;3824;-0.34
10;1;3843;0.53
10;1;3866;-0.12
10;1;3877;-0.12
10;1;3898;-0.16
10;1;3921;0.81
10;1;3930;-0.23
10;1;4009;-0.23
10;1;4087;-0.03
10;1;4141;0.09
10;1;4216;-0.07
10;1;4227;1.2
10;1;4294;-0.12
10;1;4426;-0.26
10;1;4452;-0.09
10;1;4481;-0.41
10;1;4511;-0.42
10;1;4543;-0.43
10;1;4544;-0.17
10;1;4587;0
10;1;4633;0
10;1;4642;-0.07
10;1;4665;-0.2
10;1;4778;-0.02
10;1;4790;-0.22
10;1;4806;0.38
10;1;4835;0
10;1;4886;0.18
10;1;4919;0.02
10;1;4930;0.42
10;1;4938;0.03
10;1;5111;-0.34
10;1;5140;0.16
10;1;5155;-0.29
10;1;5163;-0.16
10;1;5194;-0.27
10;1;5234;-0.5
10;1;5296;0.48
10;1;5305;0.23
10;1;5385;-0.38
10;1;5393;-0.08
10;1;5432;-0.06
10;1;5434;-0.26
10;1;5564;-0.36
10;1;5570;-0.1
10;1;5579;-0.15
10;1;5583;-0.26
10;1;5622;-0.17
10;1;5716;0.59
10;1;5773;-0.23
10;1;5780;0.3
10;1;5782;-0.14
10;1;5792;-0.08
10;1;5795;-0.64
10;1;5828;0.1
10;1;5835;0.16
10;1;5849;0
10;1;5914;-0.14
10;1;5917;-0.53
10;1;5949;0
10;1;5976;-0.13
10;1;6000;0.12
10;1;6022;0.41
10;1;6046;-0.33
10;1;6054;0.66
10;1;6068;0.5
10;2;29;-0.04
10;2;57;-0.34
10;2;65;0
10;2;67;-1.02
10;2;70;0
10;2;82;-0.04
10;2;348;-2.73
10;2;379;0.6
10;2;400;-0.28
10;2;445;0.34
10;2;489;-0.05
10;2;515;-0.31
10;2;523;-0.24
10;2;543;0
10;2;594;-0.6
10;2;607;-0.34
10;2;644;0.1
10;2;654;-0.26
10;2;663;0.48
10;2;677;-0.23
10;2;685;-0.42
10;2;702;-0.27
10;2;709;0.25
10;2;782;-0.06
10;2;923;0.01
10;2;926;-0.25
10;2;947;0.01
10;2;983;0.03
10;2;1034;0.11
10;2;1052;0.82
10;2;1132;0.2
10;2;1225;-0.34
10;2;1230;-0.34
10;2;1257;0.09
10;2;1264;0.05
10;2;1269;0.26
10;2;1273;-0.41
10;2;1293;-0.2
10;2;1313;0.04
10;2;1349;-0.22
10;2;1374;0.03
10;2;1421;-0.01
10;2;1444;-0.34
10;2;1446;-0.06
10;2;1477;-0.05
10;2;1484;0.06
10;2;1644;-0.01
10;2;1655;-0.2
10;2;1693;-0.09
10;2;1855;-0.09
10;2;2100;0
10;2;2121;-0.23
10;2;2129;-0.24
10;2;2241;-0.07
10;2;2282;0.19
10;2;2328;1.14
10;2;2356;0.04
10;2;2361;-0.33
10;2;2395;-0.11
10;2;2409;0.05
10;2;2452;0.1
10;2;2463;0.08
10;2;2545;0.52
10;2;2616;0.25
10;2;2820;0.11
10;2;2931;0.54
10;2;2951;0.45
10;2;2966;-0.17
10;2;3003;-0.06
10;2;3089;1.22
10;2;3131;-1.51
10;2;3133;0.2
10;2;3194;0
10;2;3253;0
10;2;3264;-0.35
10;2;3325;0.22
10;2;3327;-0.05
10;2;3355;-0.55
10;2;3381;-0.21
10;2;3391;0.24
10;2;3413;-0.02
10;2;3445;1.1
10;2;3447;0.38
10;2;3455;-0.26
10;2;3458;0.31
10;2;3493;-1.85
10;2;3506;-0.38
10;2;3557;0.28
10;2;3565;1.36
10;2;3577;0.04
10;2;3628;0.33
10;2;3805;-0.43
10;2;3821;0.32
10;2;3824;-0.24
10;2;3843;0.04
10;2;3866;-0.07
10;2;3877;0.08
10;2;3898;0.21
10;2;3921;0.36
10;2;3930;-0.47
10;2;4009;0.42
10;2;4087;-0.22
10;2;4141;-0.1
10;2;4216;-0.49
10;2;4227;-0.44
10;2;4294;0.02
10;2;4426;0.15
10;2;4452;0.08
10;2;4481;1.25
10;2;4511;-0.18
10;2;4543;0.37
10;2;4544;0.49
10;2;4587;0.33
10;2;4633;0.37
10;2;4642;-0.18
10;2;4665;-0.16
10;2;4778;-1.02
10;2;4790;0.4
10;2;4806;-0.57
10;2;4835;-0.01
10;2;4886;1.12
10;2;4919;0.19
10;2;4930;0.3
10;2;4938;0.44
10;2;5111;-0.42
10;2;5140;0.57
10;2;5155;0.01
10;2;5163;0.66
10;2;5194;0.18
10;2;5234;0.03
10;2;5296;0.22
10;2;5305;-0.03
10;2;5385;0.09
10;2;5393;-0.33
10;2;5432;-0.22
10;2;5434;0.09
10;2;5564;0.08
10;2;5570;0.09
10;2;5579;0.35
10;2;5583;0.52
10;2;5622;0.01
10;2;5716;0.27
10;2;5773;-0.04
10;2;5780;-2.26
10;2;5782;0.12
10;2;5792;-0.56
10;2;5795;0.04
10;2;5828;-0.63
10;2;5835;0.14
10;2;5849;-0.02
10;2;5914;0.03
10;2;5917;-0.05
10;2;5949;-0.11
10;2;5976;0.33
10;2;6000;-0.17
10;2;6022;0.55
10;2;6046;0.03
10;2;6054;-0.23
10;2;6068;0.05
10;3;29;-0.13
10;3;57;0.16
10;3;65;0.19
10;3;67;0.12
10;3;70;0
10;3;82;0.04
10;3;348;-0.02
10;3;379;-0.43
10;3;400;-0.87
10;3;445;-0.46
10;3;489;0.1
10;3;515;-0.07
10;3;523;0.05
10;3;543;0.08
10;3;594;0.6
10;3;607;0.06
10;3;644;-0.41
10;3;654;-0.02
10;3;663;0.24
10;3;677;-0.04
10;3;685;0.3
10;3;702;0
10;3;709;-0.23
10;3;782;-0.23
10;3;923;-0.66
10;3;926;0.24
10;3;947;0.39
10;3;983;-0.3
10;3;1034;0.07
10;3;1052;0.11
10;3;1132;-0.1
10;3;1225;-0.29
10;3;1230;-0.34
10;3;1257;0.09
10;3;1264;0.06
10;3;1269;0.38
10;3;1273;0.04
10;3;1293;0.06
10;3;1313;0.14
10;3;1349;-0.31
10;3;1374;-0.24
10;3;1421;-0.18
10;3;1444;0.36
10;3;1446;0.21
10;3;1477;0.03
10;3;1484;0
10;3;1644;0
10;3;1655;0.12
10;3;1693;-0.05
10;3;1855;-0.11
10;3;2100;0.18
10;3;2121;0.01
10;3;2129;0.25
10;3;2241;0.13
10;3;2282;0.29
10;3;2328;0.54
10;3;2356;0.05
10;3;2361;-0.42
10;3;2395;0
10;3;2409;0.24
10;3;2452;0.01
10;3;2463;-0.11
10;3;2545;-0.4
10;3;2616;-0.01
10;3;2820;0.41
10;3;2931;-0.42
10;3;2951;-0.25
10;3;2966;-0.02
10;3;3003;0.18
10;3;3089;0.28
10;3;3131;-0.6
10;3;3133;0.13
10;3;3194;0.17
10;3;3253;0.1
10;3;3264;0.04
10;3;3325;0.13
10;3;3327;0.35
10;3;3355;-0.15
10;3;3381;-0.18
10;3;3391;-0.11
10;3;3413;-0.08
10;3;3445;0.12
10;3;3447;-0.04
10;3;3455;0.02
10;3;3458;-0.05
10;3;3493;0.01
10;3;3506;0.08
10;3;3557;-0.52
10;3;3565;0.26
10;3;3577;-0.3
10;3;3628;0.07
10;3;3805;0.14
10;3;3821;-0.01
10;3;3824;0.2
10;3;3843;0.04
10;3;3866;0.23
10;3;3877;-0.33
10;3;3898;0.02
10;3;3921;0.18
10;3;3930;0.16
10;3;4009;-0.06
10;3;4087;0.35
10;3;4141;-0.01
10;3;4216;0.48
10;3;4227;0.21
10;3;4294;0.28
10;3;4426;-0.48
10;3;4452;0.07
10;3;4481;0
10;3;4511;-0.11
10;3;4543;-0.05
10;3;4544;0.19
10;3;4587;-0.31
10;3;4633;0.03
10;3;4642;-0.04
10;3;4665;-0.02
