12.6,14.4,3.7,2.4
13,4.4,19.8,21.4
5.6,6.6,6,12.4
1.8,1.9,0.7,10.5
16.2,23.6,5,12
12,3.2,2.9,2.3
91,94.2,100.5,73.3
0.9,1,0.8,1.3
26.9,23,25.9,25.1
6.1,2.5,2.1,1.6
3.1,2,1.4,2.8
30.3,63,59.8,38
2.8,4.7,1.1,1.7
13.6,2.4,5.9,21.7
466.7,458.2,457.8,357.2
69.2,65.9,84.6,71.9
27.3,31.2,32.2,19.1
3,2.9,1.8,3.4
6.1,5.4,1.9,5.6
8.6,18.4,7.3,11.2
1,2.4,0.5,1
11.1,8.8,1.5,11.5
5.6,2.8,6.2,1.3
1.6,0.9,1.4,3.6
0.7,0.6,3.2,1.2
7.9,2.9,9.7,10.8
2.6,1.9,4.7,6.5
0.9,1.1,1.6,0.9
1.5,2.2,1.6,13.9
1.8,4.1,9.7,4.2
5.6,1.3,0.7,1.1
0.7,0.7,5.1,10.3
2.1,0.7,1.9,1.2
12.7,4.8,2.9,6.4
4.6,12.3,6,8.1
0.2,2.6,5.8,5.9
11.6,20.6,14.5,9.2
3.7,2.7,1,15.6
16,12.3,17,29.5
96,161.8,129.3,109.4
147.9,137.1,169.2,89.1
320.7,185.8,216.4,281.5
96.6,51.1,81.5,162.6
3.1,1.2,6.3,12.6
6.6,2.2,1.9,7.4
0.2,1.4,1.4,7.5
24,42.8,30.7,32.5
8,9.8,7.7,5.7
6.9,4.3,5.8,9.9
177.2,212.2,229.6,159.8
115.4,109.1,131.5,86.4
0.6,0.5,0.3,0.3
12.3,8,17.7,7.9
12.4,18.6,7.9,15.5
3.1,3.1,18.8,3
1.3,1.8,1,3.1
1.3,3.1,17.2,1.6
147.5,100,104.1,153.6
24.6,21.1,20.7,17.5
16,14.8,15.7,3.8
19,10,11.6,17.5
2.5,10.2,3,2.6
1.2,0.6,11.3,0.9
1.9,9.4,2.2,14.8
45.5,14.7,9.8,17.8
26.7,36.8,24.1,24.2
2.2,11.1,3.8,11.1
0.9,0.9,5.8,2.9
9,12.5,1.7,10.1
77.2,69.5,72.7,60.8
0.9,3.3,7.3,5.8
0.4,0.8,1.3,1
9.2,6.1,12.1,4.8
86.2,89.7,117.8,87.2
63.7,70.7,50.6,40.8
13.6,19.4,12.7,12.4
156.5,244.9,163.7,321.5
151.4,185.3,180.2,335.7
15.3,10.9,4.5,23.4
21.6,18,11.7,25
9.6,15.4,4.6,4.9
1.3,2.5,1,2.7
4.7,21.1,16,13.3
8.5,1.9,13.4,1.9
4.1,2.8,1.3,1.1
35.4,30.4,36.5,50.1
12,11.4,15.8,1.7
1.7,1.7,1.2,1.7
26,34.5,12.6,15.8
23.1,33.5,15.7,32.3
6.9,1.8,2.6,7.3
28,27.2,18.5,12.9
10.8,6.7,7.8,11.9
10,8,7.8,21.3
3,2.5,4.1,8.7
11.9,14.2,3.5,6.3
