237.6,161.6,177.2,243
314,408.9,290.3,368.3
15.8,1.3,7.8,10.2
104.5,103,90,118.3
893.1,1058.9,789.9,506.8
13.8,21.7,19,20.6
12.7,36.8,27.1,37.5
27.9,18.4,27.4,27.5
1,1.4,0.8,6.9
8.6,1.4,4,8.7
5.6,2.2,1.9,15.5
223.8,182.6,198.2,243.8
29.6,27.7,24.5,36.9
356.5,162.4,178.8,242.4
753.7,450.1,452.5,696.3
14.1,2.5,1.5,11.3
5.5,2.8,13.8,13.1
75.8,76.4,89.1,136.7
272,207.4,228,327.6
7.3,1,4.1,7.8
1.7,13,11.7,0.9
9.5,5.1,7.9,10.4
46,21.8,31,58.3
79.3,126.5,102,89.5
24.8,26.8,44.8,43.7
7.3,2.4,12.7,10.3
184.1,168.1,138.9,149.8
100,43.9,52.9,117.7
162.3,115,130.8,222.8
2.2,1.3,4.9,15.4
13.2,5.1,11.4,3.7
12.3,12.1,15.8,8.8
87.7,78.3,98.2,127.3
135.8,103.1,115,198.6
13.6,3.3,1.8,2.6
2,13.1,6.1,3.7
198.4,284.4,227.1,191.2
1.9,2.9,2.3,4.7
71.4,46.1,36.6,90.6
1.5,2,1.3,11.6
1.8,1.7,1.8,8.9
15.8,28.5,24.4,14.4
1,0.3,3.2,4.7
3,0.9,2.1,10
22.3,33,42.6,18.5
67.5,109.1,84.6,79.4
62.9,65.6,61,36.4
4.3,10.6,7.8,8.3
160.2,151.2,117.4,124.6
67.1,55.1,61.9,76
70.8,79.3,98.4,68.6
49.3,64.8,69.5,47.6
25.8,16.1,6.1,15.7
11,1.3,1.4,10.6
7.1,1,1.6,0.7
2,2.5,7.5,9.4
5.4,0.8,1.5,0.9
1.2,0.5,0.5,1.5
3.7,0.6,4.4,1.2
16.3,15.4,8.8,9.8
8.2,2.2,4.6,7.3
7.5,3,2.1,1.8
0.3,1.2,0.5,0.4
154,176.7,169,274.9
90.9,115.6,84.4,154.2
15.4,15.5,39.2,11.8
20.5,19.3,22.1,16.6
5,6.5,13.3,19.6
12.8,11.8,5.2,3.2
0.6,0.8,0.8,0.9
5.2,5.6,1.2,2.7
21.3,26.6,37.9,39.7
176.2,236.5,244.7,205
94.6,164.1,152.9,140.1
11.1,14.7,3.4,4
1.4,20.8,1.7,17.9
2.5,3.9,5.4,5.5
1.7,10.5,7.3,15.1
2.6,0.6,5.9,9
12.8,23.2,5.7,11.4
32,38.2,47.7,53.9
140.3,84.3,159.7,158.8
7.5,5.3,3.8,6.9
1.4,1.9,1,0.9
8.9,14.5,17,18.8
19.8,20.2,32.2,31.5
0.5,2.8,0.1,1.4
8.5,1.2,0.4,3.1
28.2,30.1,26.7,35.9
4.2,5.7,22.6,5.5
17.5,13.8,19.8,27.3
5.9,2.2,5.5,0.3
17.6,20.1,9.5,1.3
2,16.1,9.1,33
17.2,1.9,4,7.7
7.3,7.3,6,7.3
3.3,9.4,6.5,20.2
5,11.1,2.9,3.5
1,6.5,1.1,3
8.3,0.8,2.6,5.3
12.5,3.6,2.8,0.4
1,7,0.4,0.4
7.2,2.2,8.2,9.9
13.1,11.8,7.2,1.6
0.8,1,1.1,0.4
12.6,7.2,6.8,25.4
17.7,8.9,20.1,16.3
2.6,1.5,2.7,0.6
12.1,2.1,1.5,4.7
15.4,5.2,12.7,6.9
1.1,0.8,1.9,3.6
4.5,8,2.9,10.5
17.8,17.6,17.4,19.4
5.3,20.3,4.8,7.8
3.2,0.5,0.9,3.7
15,7.9,17.7,17.4
13.9,1.6,6.5,14.7
50.7,107.1,94.3,71
1,0.8,1.1,10.7
14.7,40.3,29.3,18.7
9.9,1.4,1.8,3.6
2.4,2.4,1.8,2.6
40.2,51.5,51.7,49.6
0.9,1.6,0.5,0.8
10.1,8.2,4,21.2
327,365.7,366.9,378.8
55.8,76.5,73.9,88.2
18.3,38.1,36.6,28.4
1.8,1.6,1.7,2
11.4,10.6,4.2,5.1
3.7,3,10.2,8.2
1.3,1,0.4,2.4
3.8,8.4,11.5,11.7
12.3,12.7,8.8,16.7
4.6,1.5,0.7,4.4
1.2,0.4,1.2,0.5
10.9,7.1,9.4,24.7
0.7,5,0.7,1.7
0.9,1.4,1.4,0.6
8.8,1.4,9.3,22.7
17.2,1.3,13.2,2.4
0.6,7.8,6.3,0.9
13.6,4.3,6.2,14.8
1.7,1.2,1.6,1
5.9,5,3.4,5.3
2.9,5.6,6.3,12.5
3.3,4.8,0.6,0.7
11.3,9.5,3.9,3.1
5.9,2.8,8.7,0.9
24.9,9.8,17.1,13.1
105.7,126.3,135.8,107.6
170.6,114.8,150.2,98.4
329.3,198.4,211.9,320.9
115.2,79.1,50.8,94.9
5.4,7.5,6.9,7.7
6.7,2.8,0.9,5
0.6,3.9,0.1,0.8
19.9,17,35,35.3
12.4,15.7,11.9,6.2
21.7,26.9,10.7,5.6
72.1,97,98.1,104.1
41.1,59,67.9,78.6
0.8,0.1,0.4,0.4
28.1,10.1,11.5,18.4
9.5,8.5,11.7,13.5
4.7,8.9,3.4,9.2
1.1,0.8,2.7,3.2
0.8,0.7,4.6,2.2
124,73.8,106.4,112.9
12.8,8,10.9,12.7
19.2,1.1,25.5,18.3
2.2,14,10.2,9.5
1.5,2.8,2.6,17.4
1.1,1.3,0.7,5.9
6.7,11.8,8,8.1
65.2,7.3,23.9,31.8
29.3,8,9,19.3
4.2,11.6,11.4,2.7
1.9,1.7,7.8,3.2
6,11.2,10.3,3.6
91.9,72,90.1,87.3
2,0.3,3.3,1.1
0.3,0.8,1.7,5.6
0.7,11.6,13,18.8
109.3,132.6,129.9,116.4
37.6,56.6,55.5,28.7
26.3,28.7,18.7,11.5
254.5,401.3,260.4,405.9
263.2,544.9,418.2,476.6
23.7,12.5,19.1,23
31,22.8,20.3,24
28.2,9.2,2.6,5.6
1.3,0.8,0.8,0.9
4.5,7,10,6.1
18.4,6.3,16.2,1.8
1.1,0.8,6.5,0.9
19,23.5,13.9,7.9
10.4,2.8,6,10.9
1.4,0.9,1.2,1.2
16.8,32,30.9,30.7
30.1,16.1,22.8,17.2
2,2.6,1.2,4.6
12.3,9.6,20,19.1
11.8,9.4,12.5,11.8
12.1,14.8,8.3,13.7
2.5,5.6,3.1,8.9
13.5,8.3,7.2,12
9.5,8.2,5.7,0.3
2.5,6.9,7.2,12
1.7,3.6,6.7,1.1
9.1,8.4,3.3,18.8
12.2,9.4,5.8,12
46.7,25.4,35,36.5
3.6,19.7,3,4
33,41.3,35.5,32
7.4,8,2.3,1.3
1.7,0.5,1.9,6.5
1,0.5,0.5,0.8
2.2,0.5,4.6,16.5
17.6,13.8,4.9,2.6
3.5,6,4.5,10.1
24.1,47,24.6,27.8
42.8,56.1,43.5,70.5
656,553.5,732.7,552.1
12.1,10.6,4.1,5.8
10.1,20.6,9.4,1.4
9.4,1.4,3,1.2
1.2,0.9,4.1,1.6
6.6,0.9,6.6,10.4
14.8,8.6,1.9,0.9
10.6,16,12.4,5.4
1.8,10.6,1.1,17.5
22.2,11.8,14.9,15.5
8.4,9.1,14.6,16.3
6.6,5.4,0.6,0.5
10.9,7.4,5.4,10.5
0.5,1.3,1.2,1.6
3.4,1.6,3,2.4
7,1.7,6,5.5
153.3,90.5,97.7,65.1
1.7,0.4,3.7,0.4
26.3,24.5,22.6,28.1
6.7,2.6,3.6,2.3
12.6,3.9,5.8,11.6
1.7,3.6,8.7,5.5
1.1,1.4,1.3,1.9
6.3,10.1,11.8,18.1
161,141.2,145.3,121.7
74.6,50.2,58.5,70.2
46.6,41.9,54.5,58.6
66.3,61.3,74.4,50.9
46.4,79,68.2,91.9
11.4,12.6,19.2,12.3
286.4,230.8,241.2,284.7
70.4,49.6,70.3,104.3
335.8,478.8,389.2,334.5
66.3,69.6,56.3,86.4
113.3,248.2,206.2,141.9
67.6,145.5,121.2,104.8
1.4,1.2,1.9,2.8
117.5,166.8,157.7,137.5
10.5,4.2,13,1.6
92.3,117.2,130.6,115.6
280.8,397.1,391.7,260.7
0.8,1.7,3.1,14.6
23.6,17,11.1,24.2
24.2,8.9,19.5,12.6
46.4,28.7,53.2,75.7
50.4,76.5,31.7,32.3
46.2,58.3,33.8,56.6
4.8,1.3,2.9,12.8
6.9,17.5,13,25.8
99.7,39.8,50,88.8
66,56.7,77.2,77.8
32.4,51.1,40.7,52.4
61.7,47,60.5,95.4
10.9,20.9,11.1,2.1
1.3,3.3,0.6,9.4
2.6,10.9,4.4,9.2
36.5,31.9,30.9,48.7
55.5,127.6,123,80.4
3.7,1.3,1,7.2
20.7,25.5,19.6,19
102.5,101.2,106.5,84.3
2.9,2.9,3.3,0.4
2.5,6.2,7.9,14.3
75.6,105.8,89.9,101.7
164.4,148.5,164.7,170.2
30.1,22.4,21.9,21.1
1,1.7,1.7,0.8
1.3,3.2,1.4,0.9
6.2,8.7,14.1,0.9
20.2,26.3,31.4,47.1
1.8,1.1,2,1.4
21.2,11,3.8,27.6
0.3,7.7,1.2,2.2
0.6,2.7,3.4,0.4
0.7,4.5,3.5,5.9
4,34.8,26.6,31
34.7,17.2,26.4,28.5
79.6,54.7,78.1,97.8
93.6,148.4,110.9,81
20.9,33,31.3,31.9
24.3,30.9,42.1,50.4
39.7,40.4,44.8,55.7
9.3,1.3,1.4,8.1
5.7,7.9,1.7,5.3
51.1,51.6,36.4,47.1
27.6,12.6,11.3,23.8
1.1,1.5,4.8,0.2
7,0.7,4.8,1.1
8.1,6.5,5.9,4
28.6,26.3,24.7,14.8
37.7,40.6,35.5,39.4
77.2,77.7,58.5,62.7
5.5,1.8,1.8,2.4
3.8,2.8,0.4,13.6
26.1,55.8,41.9,38.1
13.6,14.2,29,35.7
30.3,22.3,30.1,34.9
22.2,7.2,3.6,1.8
9.1,15.6,5.6,9.1
1.3,2.6,0.8,0.9
1,1.5,5.6,3.2
3.1,1,13.6,6.6
105.7,103.2,119.3,90
4.8,5.5,1.7,1.7
11.2,1.2,10.8,12.3
0.5,0.3,8,1.6
5.8,0.6,2.1,1.6
30.8,24.9,11.6,22.6
18.4,18.4,7.6,11.6
1.7,6.3,3.4,0.6
5.5,9.3,2.7,0.3
114.1,99.4,72.5,72.1
7.8,2.1,1.3,5.9
0.8,1,0.5,1
10.3,7.9,6.7,0.9
13.5,6.2,12.8,15
16.5,6.3,12.2,16.9
42.7,49.4,47.1,38.8
31.2,28.1,12.9,14.7
40.7,7.7,30.5,35.7
11.8,20.5,10.8,22.5
21.2,38.6,31.9,44
0.8,1.1,1.6,1.4
1.7,1.3,1.7,7.5
19.2,2.8,1.6,1.4
6.3,9.9,8.7,7.2
8.3,3.8,2.1,6.5
24.7,47.7,10.4,9.2
0.4,1.1,0.8,0.5
28.9,25.1,4.9,18.7
9.4,15.2,10.1,8.4
7.2,6.8,7,7.5
46.5,41.1,60.2,56.9
16.7,0.9,9,4.7
3.8,2.2,1.2,3.2
0.3,1.1,1.2,1.3
18.6,22.9,4.8,11.4
0.6,0.4,0.5,0.4
0.4,1.8,3.4,5.2
92.5,127.2,86.8,81.9
618.1,882.5,712.1,632
4,2.3,2,4.8
16.2,18,10.7,29.5
12.9,12.9,1.3,3
0.9,0.4,0.4,0.4
4.2,9.4,0.6,4.4
12.9,17.7,10.8,24.7
27.1,31.6,37.3,25.2
9.5,2.2,3.2,9.9
2,1.4,3.7,12
7.6,12.1,11.3,5.3
0.9,10.9,8.5,6
16,7,6.1,3.1
7.9,10.6,10,35.4
13.7,13.5,19.1,22.7
17.6,30.9,21.8,29.3
69.6,73.4,87.1,70.5
190.2,166.2,182.7,201
0.9,0.6,2.6,5.3
19.1,17.4,17.4,22.4
2.8,5.2,3.3,6
8.9,12.6,13.2,19.4
5.5,14.1,15.1,11
13.2,4.8,6.4,7.5
1.1,0.8,1.2,1.1
4.5,4.7,2.8,2.6
5.6,5.5,6.1,4
4.2,2.8,2.3,1.4
3.6,8.7,5.9,13.1
3.8,5.9,2,3.4
14.3,2.5,1.2,10
3,17.3,3.5,13.9
1,3.5,3.4,5.3
1.9,0.4,4.5,0.9
5.4,7.4,2.8,13
63.9,80.8,80.6,76.3
15.6,4.5,2.3,5.2
3.8,0.9,0.9,1
3.2,10.5,12.8,2.8
0.4,5.2,0.5,0.8
9.8,8.3,13.6,0.7
39.5,48.8,35.7,58.5
1.2,0.4,3.5,3.2
0.8,0.9,0.2,2.3
12.7,3.9,12.2,8
7.6,19.1,7.3,2.2
10.3,17.1,12.3,11.3
5.8,13.7,1.6,2.2
8.6,11,1.4,2.4
14.2,2,14.7,8.9
9.3,0.9,5.2,14.2
13.8,20.5,29.6,31.1
0.4,6.3,0.2,0.9
17.4,2.6,8.3,6.3
3.8,2.2,1.8,3.8
7.5,5.9,3.5,2.5
0.8,0.8,0.6,2.1
22.9,18.5,29.9,27.8
23.7,8.9,11.4,22.1
326.1,565.3,562.9,450.3
1.1,4,2.4,0.7
1.2,0.9,3.8,0.4
5.3,11.3,1.2,10.4
2.5,2.2,1.9,2.2
5.6,0.9,1.2,1.1
11.7,5.5,5.7,1.9
1,10,0.9,0.8
0.2,4.2,0.6,3.5
6.5,1.7,1.2,0.8
24.4,33,35.8,40.2
66.4,62.1,47.7,79.6
14.4,12.4,21,38.4
8.4,12.3,10.7,14.1
5.9,5.7,24.8,32.2
6.3,4,0.5,0.3
1,20.8,5.5,1.5
11.7,22.5,50.5,31.1
1.7,1.8,3,6.4
