3.5;3.7;2.4;0.9;1.5;1.2;2;2.6;1.3;9.9;7.3;8.8
22.5;2.4;1.6;33.5;2.2;2.3;15.2;21.7;22.7;2.9;24.9;1.8
5;18;2.8;1.6;38.7;2;31.5;1.4;2.7;23.5;4.4;9.4
30.6;17.6;1.7;3.8;20.6;21.7;41;11.3;10.3;4.8;30;14.3
80.4;79.9;56.9;32.4;59.6;54.2;24;44;53;38.1;71.9;15.2
1.4;3.5;1.7;2.8;0.5;16.1;16.8;2;4.3;1.6;3;2.7
5.7;19.7;2.8;21.1;36.1;6.2;6.2;8.3;19.7;33.5;5.1;3.6
104.3;84.6;64.2;70.4;37.8;104.5;65.8;146.2;37.6;78.3;105.4;144.1
20.6;43;12.8;31.6;20.7;23.1;20.4;16.3;14.3;32.4;30.6;46.7
79.5;70.2;18.7;20.7;14.5;74.8;19.2;77.5;93.2;14;105.4;140.9
68.5;44.7;40.1;25.3;41.5;112.3;24.2;109.6;19.1;77.1;62.7;88.6
25249;22587.5;19031.2;22129.5;32284.4;39248.8;30628.9;38989.5;29993.2;34207.8;33724.5;39823
22171.5;23351.5;19366.3;21434.9;33130.6;32723.2;30295.2;38044.3;28951.5;34689.5;31675.6;35031
31519.7;29009.2;22929;30625.1;34371.5;41239.3;32029.3;45696;32359.3;36206.6;38771.2;38543.6
15596.8;12365.2;12432.2;13795.5;14945.5;16729.4;15886.1;15769;14758.6;15888.3;15675;17513.6
12382.8;11367.5;11256.7;12792.6;13466;14183.3;14944.5;14645.2;13152.1;13314.7;13862.4;14652.6
13116.8;13647;12881;13726.1;14142.7;15447;13752.8;14139.8;13350.9;13907;14959.5;15018.6
444.6;125.3;228.3;202.1;238.6;489.7;439.4;273.7;267.8;277.1;211.9;425.1
310.8;123.7;212;164.1;252.3;335;393.3;238;238.6;231.1;199.3;321.2
1812.5;704.3;1194.5;868.4;1189.6;1715.1;1598.3;975.5;1111.1;1273.5;784.5;1308.3
163.6;132.7;133.9;92.6;145.8;178.4;313.6;147.4;105.4;109.9;135.2;170.4
45.1;62.6;41.7;131.8;40.6;56.5;253.5;47.1;40.8;50.2;108.3;48.5
81.5;71.6;75.9;19.9;84.2;196.9;292.6;75.3;112.7;92.2;165.5;22.7
280.1;234;197.1;209.2;226.8;184;586;241.8;233.6;290.5;328.3;182.5
199.8;112.1;59.8;76.2;108.6;228.1;98.2;384.3;79.1;105.9;156.8;187.4
109;100.9;48.2;14.3;81.9;154.2;28;144.4;21.8;79.7;105;124.2
700.4;402;441.1;431.9;398.6;652.5;559.2;755.2;357.3;430;533.6;591.4
1417.6;1267.9;858.9;1168.5;1088.3;1170.5;1152.1;1349.3;1007.1;1029.4;1040.2;1156
3258.5;4280.5;2938.6;4250.8;3091.7;3231.9;3927.5;3841.4;3830.1;3296.8;3595;3801.2
37446.8;31583.7;24010.3;28109.9;34132.2;38803.2;33878.2;51295.3;33097.3;38496.1;42857.3;39707.9
330.6;200.7;212.4;262;158.2;221.2;32.9;383.5;253.9;25.8;267.7;343.2
394.8;330.7;199.3;249.2;314.2;288;292.3;370.2;235.3;335.2;335.6;317.2
2037.4;2013;2175.8;1612.4;2380.8;2736.5;1263.4;2377.5;2250.6;2103.7;1873.5;2704.5
377.6;290.7;262.5;317.6;324.9;436.1;332;371.7;256.1;261.8;271.1;332.2
133;90.7;158.8;351.3;94.9;112.6;295.9;170;215.8;199.6;156.7;270.6
431.3;337.7;314;412.9;388.9;427.2;360.4;185.1;305;381.3;364.3;434.3
2588.3;2522.3;2338.1;2618.3;3125.2;2710.6;2482.3;3063.9;2868.1;3268.2;3168.5;2895.5
1154.2;754.9;811.2;867.1;1038.9;931;1089.1;898.2;972.1;926.1;971.7;882.4
