ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0000049	6178	33	193	1	0.6501071421017388	1.0	7.548956042874796E-89	"tRNA binding"
GO:0000054	6178	49	193	1	0.7901465234047262	1.0	1.3044996159050566E-123	"ribosomal subunit export from nucleus"
GO:0000055	6178	28	193	1	0.5896111559422932	1.0	2.3281516649334116E-77	"ribosomal large subunit export from nucleus"
GO:0000070	6178	123	193	6	0.18617121647834622	1.0	2.1933652665172294E-261	"mitotic sister chromatid segregation"
GO:0016458	6178	158	193	7	0.223952500608412	1.0	1.560877E-318	"gene silencing"
GO:0000075	6178	87	193	4	0.28833074624479427	1.0	6.085129478386752E-198	"cell cycle checkpoint"
GO:0032844	6178	28	193	1	0.5896111559422932	1.0	2.3281516649334116E-77	"regulation of homeostatic process"
GO:0000077	6178	31	193	3	0.07116956993013494	1.0	2.7007149428206348E-84	"DNA damage checkpoint"
GO:0016462	6178	426	193	14	0.4624057362490342	1.0	0.0	"pyrophosphatase activity"
GO:0000082	6178	64	193	3	0.32307470201605076	1.0	4.2791521454362524E-154	"G1/S transition of mitotic cell cycle"
GO:0016469	6178	25	193	2	0.18291795824840673	1.0	2.7578147748486836E-70	"proton-transporting two-sector ATPase complex"
GO:0000086	6178	32	193	1	0.638763395824763	1.0	1.405935873923537E-86	"G2/M transition of mitotic cell cycle"
GO:0000096	6178	52	193	2	0.4869266680955875	1.0	7.516769299407848E-130	"sulfur amino acid metabolic process"
GO:0016482	6178	79	193	2	0.712879394410088	1.0	4.922224260320552E-183	"cytosolic transport"
GO:0000098	6178	3	193	1	0.09083658805269006	1.0	2.5457658580480047E-11	"sulfur amino acid catabolic process"
GO:0016485	6178	47	193	1	0.7762821088097289	1.0	2.084483341804701E-119	"protein processing"
GO:0016491	6178	333	193	7	0.9033067598635804	1.0	0.0	"oxidoreductase activity"
GO:0000109	6178	22	193	2	0.1494090922073708	1.0	4.659831018001235E-63	"nucleotide-excision repair complex"
GO:0032879	6178	147	193	5	0.4883660467566699	1.0	5.534815809084123E-301	"regulation of localization"
GO:0000111	6178	4	193	1	0.11925254570544223	1.0	1.6490790983396384E-14	"nucleotide-excision repair factor 2 complex"
GO:0032880	6178	65	193	2	0.6080006614299657	1.0	4.54931124389748E-156	"regulation of protein localization"
GO:0000112	6178	7	193	1	0.1993068430047315	1.0	1.4722174544616286E-23	"nucleotide-excision repair factor 3 complex"
GO:0032886	6178	27	193	1	0.5763172575012661	1.0	5.114450318230899E-75	"regulation of microtubule-based process"
GO:0000118	6178	33	193	2	0.2757635150316656	1.0	7.548956042874796E-89	"histone deacetylase complex"
GO:0000122	6178	147	193	9	0.04005115410532151	1.0	5.534815809084123E-301	"negative regulation of transcription from RNA polymerase II promoter"
GO:0000123	6178	50	193	1	0.7967547337113878	1.0	1.0642026561407865E-125	"histone acetyltransferase complex"
GO:0000127	6178	6	193	1	0.1734607518021847	1.0	1.2980751612755431E-20	"transcription factor TFIIIC complex"
GO:0000131	6178	60	193	1	0.8524509938841109	1.0	3.9276028946387107E-146	"incipient cellular bud site"
GO:0000136	6178	7	193	1	0.1993068430047315	1.0	1.4722174544616286E-23	"alpha-1,6-mannosyltransferase complex"
GO:0000137	6178	10	193	1	0.272118985790979	1.0	4.5128300449227395E-32	"Golgi cis cisterna"
GO:0000139	6178	144	193	7	0.16334764317456898	1.0	3.905394802944165E-296	"Golgi membrane"
GO:0000150	6178	7	193	1	0.1993068430047315	1.0	1.4722174544616286E-23	"recombinase activity"
GO:0000151	6178	84	193	4	0.2673067134033932	1.0	2.1643461334368525E-192	"ubiquitin ligase complex"
GO:0000152	6178	24	193	1	0.5338102276150757	1.0	6.788636849792917E-68	"nuclear ubiquitin ligase complex"
GO:0000162	6178	5	193	1	0.14678481954345785	1.0	1.3355029950948291E-17	"tryptophan biosynthetic process"
GO:0000166	6178	901	193	29	0.4617738317988412	1.0	0.0	"nucleotide binding"
GO:0032934	6178	11	193	1	0.29489476979733437	1.0	8.048172907631841E-35	"sterol binding"
GO:0000170	6178	1	193	1	0.031239883457495895	1.0	1.6186468112627334E-4	"sphingosine hydroxylase activity"
GO:0032940	6178	67	193	1	0.8821200699385419	1.0	5.384267735282281E-160	"secretion by cell"
GO:0016558	6178	22	193	2	0.1494090922073708	1.0	4.659831018001235E-63	"protein import into peroxisome matrix"
GO:0000175	6178	13	193	1	0.3383410364169226	1.0	3.3017518341544422E-40	"3'-5'-exoribonuclease activity"
GO:0000176	6178	16	193	2	0.08747345197095172	1.0	4.736917559957599E-48	"nuclear exosome (RNase complex)"
GO:0016560	6178	6	193	1	0.1734607518021847	1.0	1.2980751612755431E-20	"protein import into peroxisome matrix, docking"
GO:0000177	6178	14	193	2	0.06906247362496991	1.0	7.497895487143899E-43	"cytoplasmic exosome (RNase complex)"
GO:0000178	6178	19	193	2	0.11738573288260361	1.0	1.1776527184989673E-55	"exosome (RNase complex)"
GO:0000182	6178	18	193	1	0.4356545686690146	1.0	3.8180740768516367E-53	"rDNA binding"
GO:0016567	6178	132	193	7	0.11836800264254863	1.0	1.8567830572986262E-276	"protein ubiquitination"
GO:0016568	6178	245	193	10	0.2355499136850683	1.0	0.0	"chromatin modification"
GO:0000184	6178	31	193	2	0.25235412320009476	1.0	2.7007149428206348E-84	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
GO:0016569	6178	121	193	3	0.7353058546011052	1.0	5.3615388822973385E-258	"covalent chromatin modification"
GO:0016570	6178	121	193	3	0.7353058546011052	1.0	5.3615388822973385E-258	"histone modification"
GO:0032956	6178	41	193	1	0.7289813737322539	1.0	1.436927071006873E-106	"regulation of actin cytoskeleton organization"
GO:0016574	6178	17	193	1	0.41740412157543066	1.0	1.3068419104069593E-50	"histone ubiquitination"
GO:0032958	6178	5	193	1	0.14678481954345785	1.0	1.3355029950948291E-17	"inositol phosphate biosynthetic process"
GO:0016575	6178	24	193	2	0.1716178382025767	1.0	6.788636849792917E-68	"histone deacetylation"
GO:0016584	6178	11	193	1	0.29489476979733437	1.0	8.048172907631841E-35	"nucleosome positioning"
GO:0032970	6178	41	193	1	0.7289813737322539	1.0	1.436927071006873E-106	"regulation of actin filament-based process"
GO:0016586	6178	16	193	1	0.39856662709917556	1.0	4.736917559957599E-48	"RSC complex"
GO:0032973	6178	8	193	1	0.22434877774598727	1.0	1.908562572615925E-26	"amino acid export"
GO:0032974	6178	7	193	1	0.1993068430047315	1.0	1.4722174544616286E-23	"amino acid transmembrane export from vacuole"
GO:0016591	6178	78	193	2	0.7062391431224786	1.0	3.8007048086160445E-181	"DNA-directed RNA polymerase II, holoenzyme"
GO:0016592	6178	26	193	1	0.5625950273826458	1.0	1.1653369762157367E-72	"mediator complex"
GO:0000209	6178	29	193	1	0.6024900253581404	1.0	1.0978276143602658E-79	"protein polyubiquitination"
GO:0032978	6178	6	193	1	0.1734607518021847	1.0	1.2980751612755431E-20	"protein insertion into membrane from inner side"
GO:0032979	6178	6	193	1	0.1734607518021847	1.0	1.2980751612755431E-20	"protein insertion into mitochondrial membrane from inner side"
GO:0032984	6178	88	193	2	0.7671600599490982	1.0	8.791518537120072E-200	"macromolecular complex disassembly"
GO:0032986	6178	20	193	1	0.4704665682948784	1.0	3.8241685939355216E-58	"protein-DNA complex disassembly"
GO:0032989	6178	107	193	4	0.43086360551711383	1.0	7.394581686290755E-234	"cellular component morphogenesis"
GO:0032991	6178	2129	193	77	0.06320889603519332	1.0	0.0	"macromolecular complex"
GO:0032993	6178	65	193	2	0.6080006614299657	1.0	4.54931124389748E-156	"protein-DNA complex"
GO:0000226	6178	106	193	2	0.8495594290028652	1.0	4.196252336365329E-232	"microtubule cytoskeleton organization"
GO:0000228	6178	308	193	14	0.10051675629227605	1.0	0.0	"nuclear chromosome"
GO:0016614	6178	83	193	1	0.9295040606011858	1.0	1.5704392480038462E-190	"oxidoreductase activity, acting on CH-OH group of donors"
GO:0016616	6178	76	193	1	0.911708184292073	1.0	2.355873899886469E-177	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
GO:0000243	6178	12	193	2	0.052161122364839226	1.0	1.5660462930279868E-37	"commitment complex"
GO:0000245	6178	29	193	3	0.06050102839493275	1.0	1.0978276143602658E-79	"spliceosomal complex assembly"
GO:0033013	6178	18	193	1	0.4356545686690146	1.0	3.8180740768516367E-53	"tetrapyrrole metabolic process"
GO:0033014	6178	17	193	1	0.41740412157543066	1.0	1.3068419104069593E-50	"tetrapyrrole biosynthetic process"
GO:0098552	6178	29	193	2	0.22900281232243141	1.0	1.0978276143602658E-79	"side of membrane"
GO:0098562	6178	21	193	1	0.48706285805217564	1.0	1.3041172535385284E-60	"cytoplasmic side of membrane"
GO:0016651	6178	29	193	1	0.6024900253581404	1.0	1.0978276143602658E-79	"oxidoreductase activity, acting on NAD(P)H"
GO:0033036	6178	875	193	27	0.5604282828321121	1.0	0.0	"macromolecule localization"
GO:0000268	6178	4	193	1	0.11925254570544223	1.0	1.6490790983396384E-14	"peroxisome targeting sequence binding"
GO:0000271	6178	54	193	1	0.821180666059286	1.0	5.733472914994473E-134	"polysaccharide biosynthetic process"
GO:0000272	6178	20	193	1	0.4704665682948784	1.0	3.8241685939355216E-58	"polysaccharide catabolic process"
GO:0000274	6178	3	193	1	0.09083658805269006	1.0	2.5457658580480047E-11	"mitochondrial proton-transporting ATP synthase, stator stalk"
GO:0033043	6178	307	193	12	0.2512229489778829	1.0	0.0	"regulation of organelle organization"
GO:0033044	6178	136	193	4	0.6196722028973418	1.0	4.551439590460273E-283	"regulation of chromosome organization"
GO:0000276	6178	6	193	2	0.013405158254678595	1.0	1.2980751612755431E-20	"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
GO:0033045	6178	60	193	2	0.5641253964192248	1.0	3.9276028946387107E-146	"regulation of sister chromatid segregation"
GO:0000278	6178	389	193	16	0.15629429710756712	1.0	0.0	"mitotic cell cycle"
GO:0033046	6178	43	193	1	0.7457609855166403	1.0	6.891456172239944E-111	"negative regulation of sister chromatid segregation"
GO:0033047	6178	57	193	2	0.5361673868166413	1.0	4.384807891559067E-140	"regulation of mitotic sister chromatid segregation"
GO:0000280	6178	352	193	15	0.13571597779057343	1.0	0.0	"nuclear division"
GO:0033048	6178	42	193	1	0.7375045275326473	1.0	9.83394769132953E-109	"negative regulation of mitotic sister chromatid segregation"
GO:0000281	6178	66	193	1	0.8782763756545906	1.0	4.91173796985331E-158	"mitotic cytokinesis"
GO:0016667	6178	38	193	1	0.7017246761511513	1.0	5.197795158947777E-100	"oxidoreductase activity, acting on a sulfur group of donors"
GO:0016668	6178	10	193	1	0.272118985790979	1.0	4.5128300449227395E-32	"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"
GO:0098588	6178	859	193	30	0.28114606293211536	1.0	0.0	"bounding membrane of organelle"
GO:0000287	6178	59	193	2	0.5549410075555604	1.0	4.005500352079559E-144	"magnesium ion binding"
GO:0000288	6178	56	193	2	0.5265800895178735	1.0	4.709437528433595E-138	"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
GO:0000290	6178	14	193	1	0.3590547720179336	1.0	7.497895487143899E-43	"deadenylation-dependent decapping of nuclear-transcribed mRNA"
GO:0000291	6178	19	193	1	0.45333617065605075	1.0	1.1776527184989673E-55	"nuclear-transcribed mRNA catabolic process, exonucleolytic"
GO:0016684	6178	18	193	1	0.4356545686690146	1.0	3.8180740768516367E-53	"oxidoreductase activity, acting on peroxide as acceptor"
GO:0000302	6178	25	193	2	0.18291795824840673	1.0	2.7578147748486836E-70	"response to reactive oxygen species"
GO:0000303	6178	6	193	1	0.1734607518021847	1.0	1.2980751612755431E-20	"response to superoxide"
GO:0000305	6178	6	193	1	0.1734607518021847	1.0	1.2980751612755431E-20	"response to oxygen radical"
GO:0000313	6178	86	193	6	0.0514869589414227	1.0	4.2609895151956044E-196	"organellar ribosome"
GO:0000314	6178	32	193	2	0.26405777483718307	1.0	1.405935873923537E-86	"organellar small ribosomal subunit"
GO:0000315	6178	48	193	3	0.1884677528728863	1.0	1.6319556419339606E-121	"organellar large ribosomal subunit"
GO:0000320	6178	9	193	1	0.24861144969050664	1.0	2.78396485469723E-29	"re-entry into mitotic cell cycle"
GO:0000321	6178	8	193	1	0.22434877774598727	1.0	1.908562572615925E-26	"re-entry into mitotic cell cycle after pheromone arrest"
GO:0000322	6178	262	193	6	0.8352254076078501	1.0	0.0	"storage vacuole"
GO:0000323	6178	262	193	6	0.8352254076078501	1.0	0.0	"lytic vacuole"
GO:0000324	6178	262	193	6	0.8352254076078501	1.0	0.0	"fungal-type vacuole"
GO:0000329	6178	178	193	4	0.8136252286632666	1.0	0.0	"fungal-type vacuole membrane"
GO:0033101	6178	9	193	1	0.24861144969050664	1.0	2.78396485469723E-29	"cellular bud membrane"
GO:0016721	6178	7	193	1	0.1993068430047315	1.0	1.4722174544616286E-23	"oxidoreductase activity, acting on superoxide radicals as acceptor"
GO:0033108	6178	31	193	2	0.25235412320009476	1.0	2.7007149428206348E-84	"mitochondrial respiratory chain complex assembly"
GO:0000346	6178	7	193	1	0.1993068430047315	1.0	1.4722174544616286E-23	"transcription export complex"
GO:0000348	6178	3	193	1	0.09083658805269006	1.0	2.5457658580480047E-11	"mRNA branch site recognition"
GO:0098655	6178	81	193	4	0.24658749018747755	1.0	8.576110124490997E-187	"cation transmembrane transport"
GO:0000350	6178	10	193	1	0.272118985790979	1.0	4.5128300449227395E-32	"generation of catalytic spliceosome for second transesterification step"
GO:0098656	6178	69	193	1	0.8894489413907515	1.0	6.765986964551454E-164	"anion transmembrane transport"
GO:0016740	6178	876	193	26	0.6446558140235341	1.0	0.0	"transferase activity"
GO:0098660	6178	79	193	4	0.23298367254939314	1.0	4.922224260320552E-183	"inorganic ion transmembrane transport"
GO:0016741	6178	107	193	3	0.6555717605755134	1.0	7.394581686290755E-234	"transferase activity, transferring one-carbon groups"
GO:0098662	6178	67	193	4	0.15632804502225986	1.0	5.384267735282281E-160	"inorganic cation transmembrane transport"
GO:0016746	6178	132	193	2	0.9225242089063953	1.0	1.8567830572986262E-276	"transferase activity, transferring acyl groups"
GO:0016747	6178	106	193	2	0.8495594290028652	1.0	4.196252336365329E-232	"transferase activity, transferring acyl groups other than amino-acyl groups"
GO:0016748	6178	2	193	1	0.06150873605442716	1.0	5.2408833131183764E-8	"succinyltransferase activity"
GO:0016749	6178	1	193	1	0.031239883457495895	1.0	1.6186468112627334E-4	"N-succinyltransferase activity"
GO:0000372	6178	8	193	1	0.22434877774598727	1.0	1.908562572615925E-26	"Group I intron splicing"
GO:0016757	6178	103	193	3	0.6298868442036374	1.0	8.123766712065316E-227	"transferase activity, transferring glycosyl groups"
GO:0000373	6178	1	193	1	0.031239883457495895	1.0	1.6186468112627334E-4	"Group II intron splicing"
GO:0016758	6178	81	193	2	0.7257847560728632	1.0	8.576110124490997E-187	"transferase activity, transferring hexosyl groups"
GO:0000375	6178	117	193	6	0.15864843173892237	1.0	3.545202153824399E-251	"RNA splicing, via transesterification reactions"
GO:0000376	6178	8	193	1	0.22434877774598727	1.0	1.908562572615925E-26	"RNA splicing, via transesterification reactions with guanosine as nucleophile"
GO:0000377	6178	110	193	6	0.12903633246987817	1.0	4.281446169344395E-239	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
GO:0016763	6178	17	193	1	0.41740412157543066	1.0	1.3068419104069593E-50	"transferase activity, transferring pentosyl groups"
GO:0098687	6178	146	193	6	0.3053107693581386	1.0	2.271157072141809E-299	"chromosomal region"
GO:0000384	6178	13	193	1	0.3383410364169226	1.0	3.3017518341544422E-40	"first spliceosomal transesterification activity"
GO:0000386	6178	14	193	1	0.3590547720179336	1.0	7.497895487143899E-43	"second spliceosomal transesterification activity"
GO:0016772	6178	337	193	11	0.48547457015124823	1.0	0.0	"transferase activity, transferring phosphorus-containing groups"
GO:0016773	6178	198	193	7	0.4243256602888455	1.0	0.0	"phosphotransferase activity, alcohol group as acceptor"
GO:0000389	6178	4	193	1	0.11925254570544223	1.0	1.6490790983396384E-14	"mRNA 3'-splice site recognition"
GO:0016774	6178	6	193	1	0.1734607518021847	1.0	1.2980751612755431E-20	"phosphotransferase activity, carboxyl group as acceptor"
GO:0016776	6178	17	193	1	0.41740412157543066	1.0	1.3068419104069593E-50	"phosphotransferase activity, phosphate group as acceptor"
GO:0000393	6178	21	193	1	0.48706285805217564	1.0	1.3041172535385284E-60	"spliceosomal conformational changes to generate catalytic conformation"
GO:0016779	6178	96	193	2	0.807731412359838	1.0	2.4956892467085424E-214	"nucleotidyltransferase activity"
GO:0000395	6178	5	193	2	0.009123450351668408	1.0	1.3355029950948291E-17	"mRNA 5'-splice site recognition"
GO:0016780	6178	14	193	1	0.3590547720179336	1.0	7.497895487143899E-43	"phosphotransferase activity, for other substituted phosphate groups"
GO:0000398	6178	109	193	5	0.25392976876591383	1.0	2.3621906183320795E-237	"mRNA splicing, via spliceosome"
GO:0000399	6178	18	193	1	0.4356545686690146	1.0	3.8180740768516367E-53	"cellular bud neck septin structure"
GO:0016787	6178	984	193	29	0.6665075746900564	1.0	0.0	"hydrolase activity"
GO:0016788	6178	296	193	7	0.8256969495722344	1.0	0.0	"hydrolase activity, acting on ester bonds"
GO:0016790	6178	8	193	1	0.22434877774598727	1.0	1.908562572615925E-26	"thiolester hydrolase activity"
GO:0016791	6178	101	193	2	0.8297932629521675	1.0	2.8551376333495984E-223	"phosphatase activity"
GO:0000407	6178	46	193	1	0.7690119365633481	1.0	2.719585500435546E-117	"pre-autophagosomal structure"
GO:0033177	6178	12	193	2	0.052161122364839226	1.0	1.5660462930279868E-37	"proton-transporting two-sector ATPase complex, proton-transporting domain"
GO:0016796	6178	29	193	2	0.22900281232243141	1.0	1.0978276143602658E-79	"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
GO:0000413	6178	14	193	1	0.3590547720179336	1.0	7.497895487143899E-43	"protein peptidyl-prolyl isomerization"
GO:0016798	6178	61	193	3	0.297195650744128	1.0	3.9160473451005534E-148	"hydrolase activity, acting on glycosyl bonds"
GO:0016810	6178	77	193	4	0.21957536072656644	1.0	2.9728333381028742E-179	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
GO:0016811	6178	41	193	4	0.03801024677492741	1.0	1.436927071006873E-106	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
GO:0000428	6178	106	193	2	0.8495594290028652	1.0	4.196252336365329E-232	"DNA-directed RNA polymerase complex"
GO:0098732	6178	27	193	2	0.2058170441896556	1.0	5.114450318230899E-75	"macromolecule deacylation"
GO:0000429	6178	34	193	1	0.6610964539901958	1.0	4.176802367072219E-91	"carbon catabolite regulation of transcription from RNA polymerase II promoter"
GO:0016817	6178	426	193	14	0.4624057362490342	1.0	0.0	"hydrolase activity, acting on acid anhydrides"
GO:0016818	6178	426	193	14	0.4624057362490342	1.0	0.0	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
GO:0033202	6178	16	193	1	0.39856662709917556	1.0	4.736917559957599E-48	"DNA helicase complex"
GO:0016820	6178	61	193	3	0.297195650744128	1.0	3.9160473451005534E-148	"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"
GO:0000436	6178	22	193	1	0.503141608806271	1.0	4.659831018001235E-63	"carbon catabolite activation of transcription from RNA polymerase II promoter"
GO:0000439	6178	6	193	1	0.1734607518021847	1.0	1.2980751612755431E-20	"core TFIIH complex"
GO:0016829	6178	112	193	3	0.6858582457249799	1.0	1.445812324265441E-242	"lyase activity"
GO:0016830	6178	37	193	2	0.32238791787636684	1.0	8.39991054501658E-98	"carbon-carbon lyase activity"
GO:0000447	6178	42	193	1	0.7375045275326473	1.0	9.83394769132953E-109	"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0016831	6178	26	193	2	0.19432352526953794	1.0	1.1653369762157367E-72	"carboxy-lyase activity"
GO:0016832	6178	4	193	1	0.11925254570544223	1.0	1.6490790983396384E-14	"aldehyde-lyase activity"
GO:0033218	6178	44	193	2	0.4018441833730725	1.0	4.9425276540935887E-113	"amide binding"
GO:0016835	6178	47	193	1	0.7762821088097289	1.0	2.084483341804701E-119	"carbon-oxygen lyase activity"
GO:0098754	6178	7	193	1	0.1993068430047315	1.0	1.4722174544616286E-23	"detoxification"
GO:0016836	6178	36	193	1	0.6820555073685919	1.0	1.3943851504690276E-95	"hydro-lyase activity"
GO:0000459	6178	19	193	1	0.45333617065605075	1.0	1.1776527184989673E-55	"exonucleolytic trimming involved in rRNA processing"
GO:0000460	6178	86	193	2	0.7559237645216808	1.0	4.2609895151956044E-196	"maturation of 5.8S rRNA"
GO:0000462	6178	100	193	3	0.6097817857540384	1.0	1.7181709441105147E-221	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0033233	6178	6	193	2	0.013405158254678595	1.0	1.2980751612755431E-20	"regulation of protein sumoylation"
GO:0098771	6178	135	193	5	0.4146124549490693	1.0	2.0223786356652205E-281	"inorganic ion homeostasis"
GO:0000466	6178	86	193	2	0.7559237645216808	1.0	4.2609895151956044E-196	"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0033235	6178	5	193	2	0.009123450351668408	1.0	1.3355029950948291E-17	"positive regulation of protein sumoylation"
GO:0000467	6178	18	193	1	0.4356545686690146	1.0	3.8180740768516367E-53	"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0098772	6178	295	193	10	0.44202451215735605	1.0	0.0	"molecular function regulator"
GO:0000469	6178	74	193	2	0.6783986751214743	1.0	1.5396963491280211E-173	"cleavage involved in rRNA processing"
GO:0016853	6178	80	193	1	0.9223621247184028	1.0	6.456434510998079E-185	"isomerase activity"
GO:0033238	6178	21	193	2	0.13854077317276076	1.0	1.3041172535385284E-60	"regulation of cellular amine metabolic process"
GO:0000472	6178	32	193	1	0.638763395824763	1.0	1.405935873923537E-86	"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0033240	6178	10	193	1	0.272118985790979	1.0	4.5128300449227395E-32	"positive regulation of cellular amine metabolic process"
GO:0016859	6178	16	193	1	0.39856662709917556	1.0	4.736917559957599E-48	"cis-trans isomerase activity"
GO:0098781	6178	57	193	1	0.8375626955850133	1.0	4.384807891559067E-140	"ncRNA transcription"
GO:0000478	6178	52	193	1	0.809356471404758	1.0	7.516769299407848E-130	"endonucleolytic cleavage involved in rRNA processing"
GO:0000479	6178	52	193	1	0.809356471404758	1.0	7.516769299407848E-130	"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0000480	6178	31	193	1	0.627053845170906	1.0	2.7007149428206348E-84	"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0098787	6178	15	193	2	0.07809532912300328	1.0	1.8246014326231625E-45	"mRNA cleavage involved in mRNA processing"
GO:0098789	6178	15	193	2	0.07809532912300328	1.0	1.8246014326231625E-45	"pre-mRNA cleavage required for polyadenylation"
GO:0098791	6178	62	193	3	0.3058129203880153	1.0	3.9691831844988114E-150	"Golgi subcompartment"
GO:0016874	6178	143	193	5	0.46407473063457644	1.0	1.6367401135967384E-294	"ligase activity"
GO:0016875	6178	39	193	2	0.3454459750104028	1.0	3.3015311270238543E-102	"ligase activity, forming carbon-oxygen bonds"
GO:0000491	6178	10	193	1	0.272118985790979	1.0	4.5128300449227395E-32	"small nucleolar ribonucleoprotein complex assembly"
GO:0016876	6178	39	193	2	0.3454459750104028	1.0	3.3015311270238543E-102	"ligase activity, forming aminoacyl-tRNA and related compounds"
GO:0033260	6178	39	193	1	0.7111004314475537	1.0	3.3015311270238543E-102	"nuclear DNA replication"
GO:0000492	6178	8	193	1	0.22434877774598727	1.0	1.908562572615925E-26	"box C/D snoRNP assembly"
GO:0098796	6178	304	193	8	0.7416558943508149	1.0	0.0	"membrane protein complex"
GO:0033262	6178	7	193	1	0.1993068430047315	1.0	1.4722174544616286E-23	"regulation of nuclear cell cycle DNA replication"
GO:0098798	6178	107	193	2	0.8532544322132706	1.0	7.394581686290755E-234	"mitochondrial protein complex"
GO:0016879	6178	50	193	1	0.7967547337113878	1.0	1.0642026561407865E-125	"ligase activity, forming carbon-nitrogen bonds"
GO:0098800	6178	71	193	2	0.6561439677384822	1.0	9.01194208235465E-168	"inner mitochondrial membrane protein complex"
GO:0098805	6178	515	193	14	0.7473498673858499	1.0	0.0	"whole membrane"
GO:0016884	6178	16	193	1	0.39856662709917556	1.0	4.736917559957599E-48	"carbon-nitrogen ligase activity, with glutamine as amido-N-donor"
GO:0016887	6178	285	193	11	0.2773342558704519	1.0	0.0	"ATPase activity"
GO:0098811	6178	12	193	2	0.052161122364839226	1.0	1.5660462930279868E-37	"transcriptional repressor activity, RNA polymerase II activating transcription factor binding"
GO:0016891	6178	33	193	1	0.6501071421017388	1.0	7.548956042874796E-89	"endoribonuclease activity, producing 5'-phosphomonoesters"
GO:0098813	6178	172	193	8	0.16922994022015006	1.0	0.0	"nuclear chromosome segregation"
GO:0016893	6178	41	193	1	0.7289813737322539	1.0	1.436927071006873E-106	"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
